t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.8,1.361,12.671,0.131,0.8,2,48.6388363,8.9427442
0.1,0.01,-0.02,459.8,0.04,12.672,0.117,0.0,2,48.6388362,8.9427443
0.2,0.01,-0.02,459.8,0.071,12.671,0.138,0.4,2,48.6388362,8.9427443
0.4,0.02,-0.04,459.8,0.05,12.671,0.192,0.0,2,48.638836,8.9427445
0.5,0.02,-0.04,459.8,0.092,12.67,0.23,0.22,2,48.638836,8.9427445
0.7,0.04,-0.04,459.8,0.011,12.67,0.194,0.0,2,48.638836,8.9427447
0.9,0.04,-0.04,459.8,-0.026,12.671,0.09,0.44,2,48.638836,8.9427447
1.0,0.05,-0.04,459.8,0.098,12.672,0.075,0.22,2,48.638836,8.9427448
1.2,0.06,-0.04,459.8,0.357,12.671,0.075,0.4,2,48.638836,8.942745
1.4,0.07,-0.06,459.7,0.296,12.671,0.081,0.44,2,48.6388358,8.9427452
1.5,0.09,-0.06,459.7,0.161,12.671,0.079,0.0,2,48.6388358,8.9427453
1.6,0.09,-0.06,459.7,0.277,12.672,0.081,0.8,2,48.6388358,8.9427453
1.7,0.1,-0.04,459.7,0.312,12.672,0.07,0.8,2,48.638836,8.9427455
1.8,0.11,-0.06,459.7,0.386,12.672,0.066,0.44,2,48.6388358,8.9427457
1.9,0.12,-0.06,459.7,0.262,12.672,0.063,0.0,2,48.6388358,8.9427458
2.0,0.12,-0.06,459.7,0.301,12.672,0.065,0.44,2,48.6388358,8.9427458
2.1,0.13,-0.06,459.7,0.441,12.672,0.073,0.67,2,48.6388358,8.942746
2.2,0.13,-0.04,459.6,0.542,12.672,0.078,0.0,2,48.638836,8.942746
2.4,0.13,-0.04,459.6,0.359,12.672,0.075,0.44,2,48.638836,8.942746
2.5,0.15,-0.04,459.6,0.307,12.672,0.073,0.44,2,48.638836,8.9427462
2.6,0.16,-0.04,459.6,0.166,12.673,0.075,0.0,2,48.638836,8.9427463
2.7,0.16,-0.04,459.6,0.378,12.673,0.072,0.44,2,48.638836,8.9427463
2.8,0.17,-0.04,459.6,0.357,12.672,0.068,0.8,2,48.638836,8.9427465
2.9,0.18,-0.06,459.6,0.27,12.672,0.07,0.44,2,48.6388358,8.9427467
3.0,0.2,-0.06,459.6,0.256,12.671,0.067,0.0,2,48.6388358,8.9427468
3.1,0.2,-0.06,459.6,0.09,12.672,0.071,0.44,2,48.6388358,8.9427468
3.2,0.21,-0.06,459.6,0.177,12.672,0.066,0.0,2,48.6388358,8.942747
3.4,0.21,-0.06,459.6,0.225,12.672,0.068,0.44,2,48.6388358,8.942747
3.5,0.22,-0.06,459.6,0.235,12.672,0.068,0.8,2,48.6388358,8.9427472
3.6,0.23,-0.07,459.6,0.238,12.672,0.071,0.0,2,48.6388357,8.9427473
3.7,0.23,-0.07,459.6,0.135,12.672,0.069,0.44,2,48.6388357,8.9427473
3.8,0.24,-0.07,459.6,0.137,12.672,0.071,0.0,2,48.6388357,8.9427475
3.9,0.24,-0.07,459.6,0.233,12.671,0.066,0.44,2,48.6388357,8.9427475
4.0,0.26,-0.07,459.6,0.354,12.671,0.064,0.67,2,48.6388357,8.9427477
4.1,0.26,-0.09,459.6,0.111,12.671,0.066,0.44,2,48.6388355,8.9427477
4.2,0.27,-0.09,459.6,0.172,12.672,0.065,0.0,2,48.6388355,8.9427478
4.4,0.27,-0.09,459.6,0.114,12.672,0.075,0.44,2,48.6388355,8.9427478
4.5,0.28,-0.09,459.6,0.016,12.671,0.078,0.44,2,48.6388355,8.942748
4.6,0.29,-0.09,459.6,0.14,12.671,0.075,0.8,2,48.6388355,8.9427482
4.7,0.31,-0.11,459.6,0.291,12.671,0.073,0.44,2,48.6388353,8.9427483
4.8,0.32,-0.11,459.6,0.217,12.672,0.072,0.44,2,48.6388353,8.9427485
4.9,0.33,-0.11,459.6,0.304,12.672,0.069,0.44,2,48.6388353,8.9427487
5.0,0.34,-0.11,459.6,0.378,12.672,0.066,0.8,2,48.6388353,8.9427488
5.1,0.36,-0.13,459.6,0.256,12.672,0.068,0.0,2,48.6388352,8.942749
5.2,0.36,-0.13,459.6,0.264,12.671,0.073,0.22,2,48.6388352,8.942749
5.4,0.37,-0.13,459.6,0.214,12.671,0.071,0.44,2,48.6388352,8.9427492
5.5,0.38,-0.13,459.6,0.108,12.671,0.07,0.44,2,48.6388352,8.9427493
5.6,0.39,-0.13,459.6,0.201,12.671,0.075,0.0,2,48.6388352,8.9427495
5.7,0.39,-0.13,459.6,0.193,12.671,0.072,0.44,2,48.6388352,8.9427495
5.8,0.4,-0.13,459.6,0.18,12.671,0.071,0.67,2,48.6388352,8.9427497
5.9,0.4,-0.15,459.6,0.116,12.671,0.072,0.8,2,48.638835,8.9427497
6.0,0.42,-0.13,459.6,0.201,12.671,0.072,0.22,2,48.6388352,8.9427498
6.2,0.43,-0.13,459.6,0.248,12.671,0.074,0.4,2,48.6388352,8.94275
6.4,0.44,-0.15,459.6,0.24,12.671,0.074,0.22,2,48.638835,8.9427502
6.6,0.45,-0.15,459.6,0.164,12.672,0.075,0.0,2,48.638835,8.9427503
6.7,0.45,-0.15,459.6,0.288,12.672,0.075,0.44,2,48.638835,8.9427503
6.8,0.47,-0.15,459.6,0.211,12.672,0.065,0.67,2,48.638835,8.9427505
6.9,0.47,-0.13,459.6,0.291,12.672,0.07,0.8,2,48.6388352,8.9427505
7.0,0.48,-0.15,459.6,0.322,12.672,0.072,0.0,2,48.638835,8.9427507
7.1,0.48,-0.15,459.6,0.41,12.672,0.073,0.33,2,48.638835,8.9427507
7.3,0.48,-0.13,459.6,0.396,12.671,0.075,0.55,2,48.6388352,8.9427507
7.5,0.5,-0.15,459.6,0.362,12.671,0.081,0.33,2,48.638835,8.942751
7.7,0.5,-0.13,459.6,0.362,12.671,0.075,0.44,2,48.6388352,8.942751
7.8,0.51,-0.13,459.6,0.579,12.671,0.073,0.0,2,48.6388352,8.9427512
7.9,0.51,-0.13,459.6,0.584,12.671,0.075,0.0,2,48.6388352,8.9427512
8.0,0.51,-0.13,459.6,0.69,12.671,0.069,0.0,2,48.6388352,8.9427512
8.1,0.51,-0.13,459.7,0.394,12.671,0.071,0.0,2,48.6388352,8.9427512
8.2,0.51,-0.13,459.7,0.595,12.671,0.071,0.0,2,48.6388352,8.9427512
8.4,0.51,-0.13,459.7,0.568,12.672,0.07,0.0,2,48.6388352,8.9427512
8.6,0.51,-0.13,459.7,0.571,12.672,0.071,0.33,2,48.6388352,8.9427512
8.8,0.51,-0.15,459.7,0.462,12.671,0.074,0.67,2,48.638835,8.9427512
8.9,0.51,-0.13,459.7,0.28,12.672,0.077,0.0,2,48.6388352,8.9427512
9.1,0.51,-0.13,459.8,0.211,12.672,0.077,0.44,2,48.6388352,8.9427512
9.2,0.5,-0.13,459.8,0.219,12.672,0.07,0.0,2,48.6388352,8.942751
9.4,0.5,-0.13,459.8,0.235,12.671,0.071,0.0,2,48.6388352,8.942751
9.6,0.5,-0.13,459.8,0.359,12.671,0.074,0.0,2,48.6388352,8.942751
9.7,0.5,-0.13,459.8,0.336,12.671,0.076,0.0,2,48.6388352,8.942751
9.8,0.5,-0.13,459.8,0.27,12.672,0.077,0.33,2,48.6388352,8.942751
10.0,0.5,-0.11,459.9,0.222,12.672,0.072,0.0,2,48.6388353,8.942751
10.2,0.5,-0.11,459.9,0.378,12.672,0.079,0.0,2,48.6388353,8.942751
10.4,0.5,-0.11,459.9,0.373,12.672,0.084,0.22,2,48.6388353,8.942751
10.6,0.49,-0.11,459.9,0.357,12.671,0.079,0.0,2,48.6388353,8.9427508
10.7,0.49,-0.11,459.9,0.309,12.67,0.076,0.4,2,48.6388353,8.9427508
10.9,0.48,-0.09,459.9,0.336,12.671,0.072,0.0,2,48.6388355,8.9427507
