t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.9,359.946,12.571,0.082,0.0,2,48.6388452,8.942755
0.7,0.0,0.0,459.9,359.851,12.572,0.153,1.34,2,48.6388452,8.942755
0.8,0.0,-0.04,459.9,360.084,12.567,0.511,0.67,2,48.6388448,8.942755
0.9,0.0,-0.02,459.9,360.113,12.56,0.943,1.33,2,48.638845,8.942755
1.0,0.0,0.02,459.9,360.142,12.555,1.272,0.8,2,48.6388453,8.942755
1.1,0.01,0.04,459.9,360.097,12.553,1.314,0.44,2,48.6388455,8.9427552
1.2,0.0,0.04,459.9,360.118,12.56,0.857,0.44,2,48.6388455,8.942755
1.4,-0.02,0.04,459.9,360.018,12.561,0.774,0.44,2,48.6388455,8.9427547
1.5,-0.04,0.04,459.9,360.079,12.555,1.172,0.44,2,48.6388455,8.9427545
1.6,-0.05,0.04,459.9,359.997,12.543,1.913,0.44,2,48.6388455,8.9427543
1.7,-0.04,0.04,459.9,360.015,12.54,2.048,0.8,2,48.6388455,8.9427545
1.8,-0.05,0.06,459.9,360.182,12.54,1.987,1.34,2,48.6388457,8.9427543
1.9,-0.05,0.02,459.9,360.068,12.548,1.43,0.44,2,48.6388453,8.9427543
2.0,-0.06,0.02,459.9,360.086,12.558,0.928,0.0,2,48.6388453,8.9427542
2.1,-0.06,0.02,459.8,360.195,12.567,0.341,0.67,2,48.6388453,8.9427542
2.2,-0.06,0.04,459.8,360.092,12.572,0.082,0.4,2,48.6388455,8.9427542
2.4,-0.07,0.06,459.8,360.065,12.571,0.083,0.67,2,48.6388457,8.942754
2.5,-0.07,0.04,459.8,360.086,12.572,0.081,0.0,2,48.6388455,8.942754
2.6,-0.07,0.04,459.8,360.042,12.571,0.084,0.44,2,48.6388455,8.942754
2.7,-0.09,0.04,459.8,360.16,12.572,0.079,0.67,2,48.6388455,8.9427538
2.8,-0.09,0.06,459.8,360.023,12.573,0.074,1.34,2,48.6388457,8.9427538
2.9,-0.09,0.02,459.8,360.079,12.573,0.069,0.0,2,48.6388453,8.9427538
3.0,-0.09,0.02,459.8,360.11,12.574,0.072,0.8,2,48.6388453,8.9427538
3.1,-0.1,0.0,459.8,360.108,12.574,0.078,0.0,2,48.6388452,8.9427537
3.2,-0.1,0.0,459.8,360.118,12.574,0.088,0.33,2,48.6388452,8.9427537
3.4,-0.1,-0.02,459.8,360.06,12.572,0.089,0.44,2,48.638845,8.9427537
3.5,-0.11,-0.02,459.8,360.208,12.572,0.081,0.67,2,48.638845,8.9427535
3.6,-0.11,0.0,459.8,360.245,12.573,0.079,0.8,2,48.6388452,8.9427535
3.7,-0.12,-0.02,459.8,360.184,12.573,0.07,0.67,2,48.638845,8.9427533
3.8,-0.12,0.0,459.8,360.221,12.573,0.072,0.44,2,48.6388452,8.9427533
3.9,-0.13,0.0,459.8,360.203,12.573,0.071,0.67,2,48.6388452,8.9427532
4.0,-0.13,-0.02,459.8,360.142,12.574,0.08,0.0,2,48.638845,8.9427532
4.1,-0.13,-0.02,459.8,360.179,12.574,0.086,0.44,2,48.638845,8.9427532
4.2,-0.15,-0.02,459.8,360.094,12.574,0.083,0.0,2,48.638845,8.942753
4.4,-0.15,-0.02,459.8,359.888,12.575,0.084,0.67,2,48.638845,8.942753
4.5,-0.15,-0.04,459.8,360.116,12.574,0.08,0.44,2,48.6388448,8.942753
4.6,-0.16,-0.04,459.8,360.105,12.575,0.087,0.0,2,48.6388448,8.9427528
4.7,-0.16,-0.04,459.8,360.182,12.575,0.087,0.0,2,48.6388448,8.9427528
4.8,-0.16,-0.04,459.8,360.108,12.574,0.085,0.8,2,48.6388448,8.9427528
4.9,-0.17,-0.06,459.8,360.11,12.573,0.082,0.0,2,48.6388447,8.9427527
5.0,-0.17,-0.06,459.8,360.105,12.573,0.079,0.44,2,48.6388447,8.9427527
