t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,459.6,0.407,12.582,0.326,2,48.638828,8.9427365
1.1,-0.01,0.0,459.4,-0.032,12.587,0.004,2,48.638828,8.9427363
1.2,-0.01,0.0,459.4,-0.032,12.587,0.001,2,48.638828,8.9427363
1.3,-0.01,-0.02,459.4,-0.164,12.588,-0.001,2,48.6388278,8.9427363
1.4,-0.01,0.0,459.4,-0.074,12.588,-0.003,2,48.638828,8.9427363
1.5,-0.01,-0.02,459.3,-0.143,12.588,-0.001,2,48.6388278,8.9427363
1.6,-0.01,-0.02,459.3,0.0,12.576,0.772,2,48.6388278,8.9427363
1.7,-0.01,-0.02,459.3,-0.106,12.559,1.877,2,48.6388278,8.9427363
1.8,0.0,-0.02,459.3,-0.079,12.544,2.796,2,48.6388278,8.9427365
1.9,-0.01,-0.02,459.3,-0.032,12.549,2.362,2,48.6388278,8.9427363
2.0,0.0,0.0,459.2,-0.063,12.564,1.363,2,48.638828,8.9427365
2.2,0.0,0.02,459.2,-0.032,12.585,0.009,2,48.6388282,8.9427365
2.3,0.0,0.04,459.2,-0.048,12.585,0.011,2,48.6388283,8.9427365
2.5,-0.01,0.07,459.2,-0.053,12.586,0.013,2,48.6388287,8.9427363
2.7,-0.02,0.07,459.2,0.026,12.586,0.01,2,48.6388287,8.9427362
2.9,-0.04,0.09,459.1,-0.148,12.586,0.011,2,48.6388288,8.942736
3.1,-0.04,0.11,459.1,-0.322,12.586,0.005,2,48.638829,8.942736
3.3,-0.05,0.11,459.0,-0.042,12.586,0.005,2,48.638829,8.9427358
3.5,-0.06,0.15,459.0,0.032,12.586,0.016,2,48.6388293,8.9427357
3.7,-0.07,0.15,459.0,-0.159,12.585,0.005,2,48.6388293,8.9427355
3.9,-0.07,0.15,458.9,-0.227,12.586,0.009,2,48.6388293,8.9427355
4.1,-0.07,0.15,458.9,-0.09,12.587,0.01,2,48.6388293,8.9427355
4.2,-0.07,0.17,458.9,-0.217,12.587,0.005,2,48.6388295,8.9427355
4.3,-0.09,0.17,458.9,-0.159,12.587,0.01,2,48.6388295,8.9427353
4.4,-0.09,0.17,458.8,-0.127,12.587,0.003,2,48.6388295,8.9427353
4.5,-0.09,0.17,458.8,-0.127,12.587,0.003,2,48.6388295,8.9427353
4.6,-0.1,0.17,458.8,-0.106,12.586,0.0,2,48.6388295,8.9427352
4.8,-0.1,0.17,458.8,-0.032,12.586,0.007,2,48.6388295,8.9427352
5.0,-0.07,0.17,458.7,-0.174,12.586,0.014,2,48.6388295,8.9427355
5.2,-0.06,0.15,458.7,-0.185,12.586,0.015,2,48.6388293,8.9427357
5.3,-0.06,0.15,458.7,-0.116,12.587,0.012,2,48.6388293,8.9427357
5.5,-0.07,0.15,458.7,-0.201,12.587,0.004,2,48.6388293,8.9427355
5.6,-0.07,0.15,458.7,-0.127,12.587,-0.001,2,48.6388293,8.9427355
5.8,-0.05,0.13,458.6,-0.095,12.587,0.008,2,48.6388292,8.9427358
5.9,-0.05,0.13,458.6,-0.026,12.587,0.011,2,48.6388292,8.9427358
6.0,-0.06,0.11,458.6,-0.159,12.587,0.014,2,48.638829,8.9427357
6.1,-0.06,0.11,458.6,-0.074,12.587,0.009,2,48.638829,8.9427357
6.2,-0.07,0.11,458.6,-0.164,12.586,0.01,2,48.638829,8.9427355
6.3,-0.06,0.09,458.6,-0.201,12.586,0.005,2,48.6388288,8.9427357
6.4,-0.07,0.09,458.6,-0.196,12.587,0.003,2,48.6388288,8.9427355
6.5,-0.09,0.09,458.6,-0.111,12.587,0.006,2,48.6388288,8.9427353
6.6,-0.1,0.07,458.6,-0.196,12.587,0.008,2,48.6388287,8.9427352
6.8,-0.1,0.07,458.6,-0.201,12.587,0.007,2,48.6388287,8.9427352
6.9,-0.1,0.07,458.6,-0.106,12.587,0.004,2,48.6388287,8.9427352
7.0,-0.11,0.07,458.6,-0.074,12.586,0.004,2,48.6388287,8.942735
7.1,-0.12,0.07,458.6,-0.19,12.586,0.006,2,48.6388287,8.9427348
7.1,-0.12,0.07,458.6,-0.19,12.586,0.005,2,48.6388287,8.9427348
7.3,-0.13,0.06,458.6,-0.153,12.587,0.005,2,48.6388285,8.9427347
7.5,-0.13,0.06,458.6,-0.18,12.586,0.007,2,48.6388285,8.9427347
7.6,-0.15,0.07,458.6,-0.127,12.585,0.007,2,48.6388287,8.9427345
7.9,-0.16,0.06,458.6,-0.238,12.586,0.007,2,48.6388285,8.9427343
8.1,-0.16,0.06,458.6,-0.127,12.587,0.007,2,48.6388285,8.9427343
8.3,-0.18,0.06,458.6,-0.185,12.586,0.006,2,48.6388285,8.942734
8.5,-0.2,0.06,458.6,-0.19,12.586,0.011,2,48.6388285,8.9427338
8.6,-0.2,0.06,458.6,-0.111,12.587,0.001,2,48.6388285,8.9427338
8.8,-0.21,0.06,458.7,-0.153,12.587,0.001,2,48.6388285,8.9427337
9.0,-0.21,0.04,458.7,-0.206,12.587,0.004,2,48.6388283,8.9427337
9.1,-0.21,0.04,458.7,-0.153,12.587,0.005,2,48.6388283,8.9427337
9.2,-0.22,0.04,458.7,-0.159,12.588,0.004,2,48.6388283,8.9427335
9.3,-0.22,0.04,458.7,-0.111,12.588,0.007,2,48.6388283,8.9427335
9.5,-0.23,0.06,458.7,-0.333,12.587,0.007,2,48.6388285,8.9427333
9.6,-0.24,0.06,458.7,-0.106,12.586,0.018,2,48.6388285,8.9427332
9.8,-0.24,0.06,458.7,-0.37,12.586,0.013,2,48.6388285,8.9427332
10.0,-0.24,0.07,458.7,-0.407,12.587,0.011,2,48.6388287,8.9427332
10.2,-0.24,0.07,458.7,-0.227,12.587,0.005,2,48.6388287,8.9427332
10.4,-0.26,0.07,458.7,-0.285,12.586,0.014,2,48.6388287,8.942733
10.6,-0.28,0.07,458.7,-0.132,12.587,0.008,2,48.6388287,8.9427327
10.9,-0.28,0.07,458.7,-0.053,12.588,0.009,2,48.6388287,8.9427327
11.1,-0.29,0.09,458.7,-0.248,12.587,0.009,2,48.6388288,8.9427325
11.3,-0.31,0.11,458.7,-0.063,12.587,0.006,2,48.638829,8.9427323
11.5,-0.32,0.13,458.7,-0.069,12.587,0.008,2,48.6388292,8.9427322
