t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,457.8,2.727,12.586,-0.011,2,48.6388317,8.942748
0.1,0.0,0.0,457.8,2.637,12.586,-0.004,2,48.6388317,8.942748
0.2,0.0,0.0,457.8,0.1,12.585,0.02,2,48.6388317,8.942748
0.3,0.0,0.0,457.8,0.222,12.585,0.033,2,48.6388317,8.942748
0.4,-0.01,-0.02,457.9,0.148,12.584,0.025,2,48.6388315,8.9427478
0.5,-0.02,-0.02,457.9,0.037,12.585,-0.008,2,48.6388315,8.9427477
0.6,-0.02,-0.02,457.9,0.034,12.585,0.033,2,48.6388315,8.9427477
0.8,-0.01,-0.02,457.8,0.161,12.585,0.054,2,48.6388315,8.9427478
0.9,-0.02,-0.02,457.8,0.058,12.585,0.051,2,48.6388315,8.9427477
1.0,-0.02,-0.02,457.8,0.005,12.585,0.003,2,48.6388315,8.9427477
1.1,-0.02,-0.02,457.8,0.037,12.585,0.01,2,48.6388315,8.9427477
1.2,-0.02,-0.02,457.8,0.071,12.585,0.038,2,48.6388315,8.9427477
1.3,-0.02,-0.02,457.8,0.077,12.584,0.037,2,48.6388315,8.9427477
1.4,-0.02,-0.02,457.8,0.074,12.585,0.005,2,48.6388315,8.9427477
1.5,-0.02,-0.02,457.8,0.016,12.585,-0.02,2,48.6388315,8.9427477
1.6,-0.04,-0.02,457.8,-0.063,12.586,-0.024,2,48.6388315,8.9427475
1.8,-0.04,-0.02,457.8,-0.011,12.585,0.008,2,48.6388315,8.9427475
1.9,-0.04,0.0,457.8,0.058,12.584,0.042,2,48.6388317,8.9427475
2.1,-0.05,-0.02,457.8,0.077,12.584,0.077,2,48.6388315,8.9427473
2.2,-0.05,0.0,457.8,0.103,12.584,0.075,2,48.6388317,8.9427473
2.3,-0.05,0.0,457.8,0.0,12.585,0.046,2,48.6388317,8.9427473
2.5,-0.05,0.0,457.8,0.079,12.586,0.014,2,48.6388317,8.9427473
2.6,-0.05,0.0,457.8,0.074,12.586,-0.017,2,48.6388317,8.9427473
2.8,-0.05,0.0,457.8,0.024,12.585,-0.009,2,48.6388317,8.9427473
2.9,-0.06,0.0,457.8,0.069,12.585,-0.012,2,48.6388317,8.9427472
3.0,-0.06,0.0,457.8,0.164,12.585,-0.011,2,48.6388317,8.9427472
3.1,-0.06,0.0,457.8,0.058,12.585,-0.019,2,48.6388317,8.9427472
3.2,-0.07,0.0,457.8,0.029,12.585,-0.021,2,48.6388317,8.942747
3.3,-0.07,0.0,457.8,0.116,12.585,-0.027,2,48.6388317,8.942747
3.5,-0.07,0.0,457.8,0.116,12.585,-0.023,2,48.6388317,8.942747
3.6,-0.07,0.0,457.8,0.122,12.585,-0.023,2,48.6388317,8.942747
