t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.5,1.361,12.57,0.139,2,48.6388278,8.9427277
0.1,0.0,-0.02,458.5,0.005,12.573,0.1,2,48.6388277,8.9427277
0.2,0.01,-0.02,458.6,0.011,12.573,0.06,2,48.6388277,8.9427278
0.4,0.02,-0.02,458.6,0.042,12.575,0.028,2,48.6388277,8.942728
0.5,0.04,-0.02,458.6,0.114,12.571,0.028,2,48.6388277,8.9427282
0.6,0.06,-0.02,458.6,0.058,12.573,0.032,2,48.6388277,8.9427285
0.7,0.07,-0.04,458.6,-0.032,12.575,0.02,2,48.6388275,8.9427287
0.8,0.1,-0.04,458.7,-0.095,12.575,0.022,2,48.6388275,8.942729
0.9,0.11,-0.06,458.7,0.05,12.576,0.016,2,48.6388273,8.9427292
1.0,0.12,-0.06,458.7,0.055,12.576,0.015,2,48.6388273,8.9427293
1.1,0.15,-0.06,458.7,0.008,12.577,0.016,2,48.6388273,8.9427297
1.2,0.17,-0.07,458.8,-0.016,12.574,0.027,2,48.6388272,8.94273
1.4,0.18,-0.07,458.8,0.016,12.574,0.036,2,48.6388272,8.9427302
1.6,0.2,-0.07,458.8,0.0,12.572,0.036,2,48.6388272,8.9427303
1.7,0.22,-0.09,458.8,0.003,12.574,0.032,2,48.638827,8.9427307
1.8,0.23,-0.09,458.9,-0.021,12.575,0.035,2,48.638827,8.9427308
2.0,0.26,-0.09,458.9,0.026,12.575,0.019,2,48.638827,8.9427312
2.2,0.27,-0.09,458.9,0.04,12.569,0.03,2,48.638827,8.9427313
2.4,0.27,-0.09,458.9,0.048,12.568,0.025,2,48.638827,8.9427313
2.6,0.28,-0.09,458.9,0.034,12.571,0.023,2,48.638827,8.9427315
2.7,0.28,-0.09,458.9,0.026,12.573,0.023,2,48.638827,8.9427315
2.9,0.29,-0.09,458.9,-0.058,12.572,0.026,2,48.638827,8.9427317
3.0,0.31,-0.07,458.9,0.024,12.573,0.036,2,48.6388272,8.9427318
3.2,0.32,-0.07,458.9,0.071,12.57,0.032,2,48.6388272,8.942732
3.4,0.33,-0.07,458.9,0.013,12.569,0.031,2,48.6388272,8.9427322
3.6,0.36,-0.07,459.0,-0.011,12.572,0.027,2,48.6388272,8.9427325
