t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.4,0.246,12.573,0.184,0.44,2,48.638823,8.942735
0.1,0.01,0.0,459.4,0.042,12.574,0.203,0.22,2,48.638823,8.9427352
0.3,0.0,0.0,459.3,0.021,12.574,0.182,0.67,2,48.638823,8.942735
0.4,0.0,-0.02,459.3,0.085,12.576,0.205,0.0,2,48.6388228,8.942735
0.5,0.0,-0.02,459.3,0.166,12.575,0.259,0.44,2,48.6388228,8.942735
0.6,-0.01,-0.02,459.3,0.196,12.574,0.397,0.66,2,48.6388228,8.9427348
0.7,-0.01,-0.04,459.3,0.114,12.574,0.316,0.44,2,48.6388227,8.9427348
0.8,-0.02,-0.04,459.3,0.071,12.576,0.173,0.0,2,48.6388227,8.9427347
0.9,-0.02,-0.04,459.3,0.172,12.577,0.041,0.8,2,48.6388227,8.9427347
1.0,-0.04,-0.06,459.3,0.211,12.577,0.045,0.44,2,48.6388225,8.9427345
1.1,-0.05,-0.06,459.3,0.161,12.576,0.045,0.22,2,48.6388225,8.9427343
1.3,-0.06,-0.06,459.3,0.156,12.575,0.041,0.0,2,48.6388225,8.9427342
1.4,-0.06,-0.06,459.3,0.137,12.576,0.035,0.67,2,48.6388225,8.9427342
1.5,-0.06,-0.07,459.3,0.156,12.576,0.037,0.44,2,48.6388223,8.9427342
1.6,-0.07,-0.07,459.3,0.114,12.577,0.038,0.0,2,48.6388223,8.942734
1.7,-0.07,-0.07,459.3,0.066,12.577,0.04,0.0,2,48.6388223,8.942734
1.8,-0.07,-0.07,459.3,0.092,12.577,0.04,0.0,2,48.6388223,8.942734
1.9,-0.07,-0.07,459.3,0.132,12.578,0.043,0.8,2,48.6388223,8.942734
2.0,-0.06,-0.09,459.3,0.108,12.578,0.039,0.44,2,48.6388222,8.9427342
2.1,-0.07,-0.09,459.3,0.082,12.578,0.04,0.67,2,48.6388222,8.942734
2.2,-0.07,-0.11,459.3,0.145,12.578,0.037,1.76,2,48.638822,8.942734
2.3,-0.02,-0.11,459.3,0.196,12.577,0.043,1.11,2,48.638822,8.9427347
2.4,0.0,-0.09,459.3,0.18,12.576,0.044,1.11,2,48.6388222,8.942735
