t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.8,2.315,12.59,0.038,2,48.6388192,8.9427388
0.2,-0.04,0.02,458.8,0.087,12.591,0.042,2,48.6388193,8.9427383
0.3,-0.02,0.02,458.8,0.153,12.591,0.045,2,48.6388193,8.9427385
0.4,-0.02,0.04,458.8,0.159,12.591,0.044,2,48.6388195,8.9427385
0.6,-0.02,0.06,458.8,0.206,12.592,0.041,2,48.6388197,8.9427385
0.7,-0.02,0.06,458.8,0.159,12.591,0.038,2,48.6388197,8.9427385
0.8,-0.02,0.06,458.8,0.159,12.591,0.041,2,48.6388197,8.9427385
0.9,-0.02,0.04,458.8,0.23,12.591,0.04,2,48.6388195,8.9427385
1.0,-0.02,0.04,458.8,0.151,12.592,0.038,2,48.6388195,8.9427385
1.1,-0.02,0.04,458.8,0.103,12.592,0.036,2,48.6388195,8.9427385
1.2,-0.02,0.04,458.8,0.145,12.591,0.033,2,48.6388195,8.9427385
1.3,-0.02,0.04,458.8,0.203,12.592,0.035,2,48.6388195,8.9427385
1.4,-0.02,0.04,458.8,0.156,12.592,0.043,2,48.6388195,8.9427385
1.6,-0.04,0.02,458.8,0.087,12.592,0.04,2,48.6388193,8.9427383
1.7,-0.04,0.02,458.8,0.114,12.591,0.037,2,48.6388193,8.9427383
1.8,-0.04,0.02,458.8,0.137,12.591,0.03,2,48.6388193,8.9427383
1.9,-0.02,0.02,458.8,0.103,12.591,0.041,2,48.6388193,8.9427385
2.0,-0.02,0.02,458.8,0.074,12.591,0.038,2,48.6388193,8.9427385
2.1,-0.02,0.02,458.8,0.188,12.592,0.043,2,48.6388193,8.9427385
2.3,-0.02,0.02,458.8,0.19,12.592,0.029,2,48.6388193,8.9427385
2.4,-0.02,0.02,458.8,0.061,12.591,0.033,2,48.6388193,8.9427385
2.6,-0.01,0.02,458.8,0.048,12.592,0.034,2,48.6388193,8.9427387
2.7,-0.02,0.02,458.8,0.151,12.592,0.036,2,48.6388193,8.9427385
2.8,-0.01,0.02,458.8,0.09,12.592,0.036,2,48.6388193,8.9427387
2.9,-0.01,0.02,458.8,0.148,12.592,0.033,2,48.6388193,8.9427387
3.0,-0.01,0.02,458.8,0.108,12.592,0.035,2,48.6388193,8.9427387
3.1,-0.01,0.0,458.8,0.1,12.592,0.041,2,48.6388192,8.9427387
3.2,-0.01,0.02,458.8,0.156,12.592,0.041,2,48.6388193,8.9427387
3.3,-0.02,0.02,458.8,0.148,12.592,0.039,2,48.6388193,8.9427385
3.4,-0.02,0.02,458.8,0.23,12.592,0.039,2,48.6388193,8.9427385
3.6,-0.01,0.02,458.8,0.256,12.591,0.044,2,48.6388193,8.9427387
3.7,-0.02,0.02,458.8,0.325,12.591,0.034,2,48.6388193,8.9427385
3.8,-0.04,0.02,458.8,0.277,12.592,0.03,2,48.6388193,8.9427383
3.9,-0.04,0.0,458.8,0.285,12.592,0.034,2,48.6388192,8.9427383
4.0,-0.02,0.0,458.8,0.277,12.592,0.038,2,48.6388192,8.9427385
4.1,-0.02,0.02,458.9,0.248,12.592,0.04,2,48.6388193,8.9427385
4.2,-0.05,-0.02,458.8,0.172,12.592,0.043,2,48.638819,8.9427382
4.3,-0.06,-0.06,458.8,0.196,12.592,0.041,2,48.6388187,8.942738
4.4,-0.05,-0.04,458.8,0.174,12.592,0.036,2,48.6388188,8.9427382
4.6,-0.02,-0.04,458.8,0.095,12.592,0.036,2,48.6388188,8.9427385
4.8,-0.04,-0.04,458.8,0.053,12.591,0.041,2,48.6388188,8.9427383
4.9,-0.02,-0.06,458.7,0.148,12.591,0.044,2,48.6388187,8.9427385
5.1,-0.02,-0.04,458.7,0.259,12.592,0.045,2,48.6388188,8.9427385
5.2,-0.02,-0.06,458.7,0.116,12.592,0.041,2,48.6388187,8.9427385
5.3,-0.02,-0.06,458.7,0.129,12.592,0.045,2,48.6388187,8.9427385
5.4,-0.02,-0.06,458.7,0.069,12.592,0.042,2,48.6388187,8.9427385
5.6,-0.01,-0.04,458.7,-0.037,12.592,0.039,2,48.6388188,8.9427387
5.7,-0.01,-0.02,458.7,0.174,12.592,0.037,2,48.638819,8.9427387
5.8,-0.01,-0.02,458.7,0.233,12.592,0.042,2,48.638819,8.9427387
6.0,-0.02,0.0,458.8,0.214,12.591,0.048,2,48.6388192,8.9427385
6.2,-0.05,0.02,458.8,0.092,12.591,0.053,2,48.6388193,8.9427382
6.3,-0.05,0.02,458.8,0.108,12.592,0.048,2,48.6388193,8.9427382
6.5,-0.05,0.04,458.8,0.082,12.591,0.034,2,48.6388195,8.9427382
6.7,-0.07,0.06,458.8,0.037,12.591,0.04,2,48.6388197,8.9427378
6.8,-0.07,0.02,458.8,0.103,12.591,0.038,2,48.6388193,8.9427378
7.0,-0.06,0.02,458.8,0.111,12.591,0.042,2,48.6388193,8.942738
7.1,-0.06,-0.02,458.8,0.011,12.591,0.041,2,48.638819,8.942738
7.3,-0.07,-0.02,458.7,0.048,12.591,0.045,2,48.638819,8.9427378
7.5,-0.09,-0.02,458.7,0.008,12.59,0.042,2,48.638819,8.9427377
7.7,-0.11,-0.04,458.7,-0.005,12.591,0.039,2,48.6388188,8.9427373
7.8,-0.11,-0.02,458.7,0.024,12.591,0.04,2,48.638819,8.9427373
7.9,-0.12,-0.04,458.7,0.04,12.591,0.039,2,48.6388188,8.9427372
8.0,-0.13,-0.02,458.7,0.048,12.592,0.048,2,48.638819,8.942737
8.1,-0.15,-0.02,458.7,0.04,12.591,0.046,2,48.638819,8.9427368
8.2,-0.17,-0.02,458.7,0.114,12.592,0.046,2,48.638819,8.9427365
8.3,-0.16,0.0,458.8,0.058,12.591,0.038,2,48.6388192,8.9427367
8.4,-0.16,0.0,458.8,0.082,12.592,0.041,2,48.6388192,8.9427367
8.6,-0.16,0.0,458.8,0.005,12.592,0.042,2,48.6388192,8.9427367
8.7,-0.17,0.0,458.8,0.032,12.592,0.041,2,48.6388192,8.9427365
8.8,-0.2,0.02,458.8,-0.032,12.591,0.041,2,48.6388193,8.9427362
8.9,-0.2,0.02,458.8,0.114,12.592,0.036,2,48.6388193,8.9427362
9.0,-0.22,0.04,458.8,0.077,12.592,0.041,2,48.6388195,8.9427358
9.1,-0.21,0.04,458.8,0.137,12.592,0.038,2,48.6388195,8.942736
9.2,-0.21,0.04,458.8,0.177,12.591,0.046,2,48.6388195,8.942736
9.3,-0.21,0.04,458.8,0.122,12.591,0.043,2,48.6388195,8.942736
9.5,-0.21,0.07,458.8,0.169,12.591,0.041,2,48.6388198,8.942736
9.7,-0.21,0.09,458.8,0.119,12.592,0.041,2,48.63882,8.942736
9.8,-0.2,0.09,458.7,0.124,12.593,0.041,2,48.63882,8.9427362
9.9,-0.21,0.09,458.8,0.322,12.593,0.039,2,48.63882,8.942736
10.0,-0.22,0.09,458.8,0.243,12.593,0.038,2,48.63882,8.9427358
10.1,-0.22,0.11,458.8,0.256,12.593,0.04,2,48.6388202,8.9427358
10.2,-0.22,0.11,458.8,0.264,12.592,0.04,2,48.6388202,8.9427358
10.3,-0.22,0.09,458.8,0.333,12.592,0.041,2,48.63882,8.9427358
10.4,-0.23,0.11,458.8,0.314,12.591,0.041,2,48.6388202,8.9427357
10.6,-0.22,0.13,458.8,0.277,12.591,0.043,2,48.6388203,8.9427358
10.7,-0.23,0.13,458.8,0.444,12.591,0.04,2,48.6388203,8.9427357
10.8,-0.23,0.11,458.8,0.28,12.591,0.036,2,48.6388202,8.9427357
10.9,-0.24,0.13,458.8,0.145,12.591,0.032,2,48.6388203,8.9427355
11.0,-0.24,0.15,458.8,0.1,12.591,0.035,2,48.6388205,8.9427355
11.1,-0.26,0.15,458.9,0.058,12.591,0.039,2,48.6388205,8.9427353
11.2,-0.27,0.17,458.9,0.238,12.591,0.038,2,48.6388207,8.9427352
11.3,-0.27,0.17,458.9,0.27,12.592,0.041,2,48.6388207,8.9427352
11.4,-0.28,0.19,459.0,0.288,12.592,0.043,2,48.6388208,8.942735
11.6,-0.28,0.19,459.0,0.14,12.591,0.046,2,48.6388208,8.942735
11.7,-0.28,0.19,459.0,0.079,12.591,0.041,2,48.6388208,8.942735
11.8,-0.27,0.2,459.0,0.185,12.592,0.043,2,48.638821,8.9427352
11.9,-0.28,0.19,459.0,0.246,12.592,0.034,2,48.6388208,8.942735
12.0,-0.28,0.2,459.0,0.185,12.592,0.036,2,48.638821,8.942735
12.1,-0.29,0.2,459.0,0.193,12.591,0.031,2,48.638821,8.9427348
12.2,-0.29,0.22,459.0,0.127,12.591,0.036,2,48.6388212,8.9427348
12.3,-0.31,0.24,459.1,0.092,12.591,0.035,2,48.6388213,8.9427347
12.4,-0.32,0.24,459.1,0.127,12.591,0.042,2,48.6388213,8.9427345
12.6,-0.33,0.28,459.1,0.074,12.591,0.045,2,48.6388217,8.9427343
