t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.3,0.233,12.589,0.084,0.44,2,48.6388158,8.9427307
0.1,-0.01,0.0,459.3,0.198,12.59,0.085,0.44,2,48.6388158,8.9427305
0.2,-0.02,0.0,459.3,0.048,12.589,0.089,1.41,2,48.6388158,8.9427303
0.3,-0.04,0.04,459.2,0.19,12.59,0.087,1.48,2,48.6388162,8.9427302
0.4,-0.07,0.06,459.2,0.137,12.59,0.089,0.8,2,48.6388163,8.9427297
0.5,-0.09,0.04,459.2,0.085,12.59,0.087,0.8,2,48.6388162,8.9427295
0.6,-0.1,0.06,459.2,0.103,12.59,0.089,0.67,2,48.6388163,8.9427293
0.7,-0.1,0.07,459.2,0.069,12.589,0.089,0.44,2,48.6388165,8.9427293
0.8,-0.11,0.07,459.2,-0.026,12.589,0.096,0.0,2,48.6388165,8.9427292
0.9,-0.11,0.07,459.2,-0.011,12.589,0.096,1.48,2,48.6388165,8.9427292
1.0,-0.15,0.09,459.2,0.053,12.59,0.101,1.32,2,48.6388167,8.9427287
1.1,-0.11,0.09,459.2,0.111,12.59,0.104,0.4,2,48.6388167,8.9427292
1.3,-0.12,0.11,459.2,0.074,12.59,0.095,0.44,2,48.6388168,8.942729
1.4,-0.13,0.11,459.2,0.066,12.59,0.093,0.44,2,48.6388168,8.9427288
1.5,-0.15,0.11,459.2,0.071,12.59,0.095,0.0,2,48.6388168,8.9427287
1.6,-0.15,0.11,459.2,0.087,12.589,0.11,0.0,2,48.6388168,8.9427287
1.7,-0.15,0.11,459.2,0.127,12.589,0.116,0.8,2,48.6388168,8.9427287
1.8,-0.16,0.13,459.2,0.153,12.589,0.114,0.88,2,48.638817,8.9427285
1.9,-0.18,0.13,459.2,0.05,12.589,0.108,0.0,2,48.638817,8.9427282
2.0,-0.18,0.13,459.2,0.159,12.589,0.102,0.8,2,48.638817,8.9427282
2.1,-0.2,0.15,459.1,0.129,12.59,0.09,0.22,2,48.6388172,8.942728
2.3,-0.21,0.15,459.1,0.082,12.589,0.087,0.44,2,48.6388172,8.9427278
2.4,-0.22,0.15,459.1,0.079,12.589,0.087,0.0,2,48.6388172,8.9427277
2.5,-0.22,0.15,459.1,0.151,12.589,0.089,0.44,2,48.6388172,8.9427277
2.6,-0.21,0.15,459.1,0.082,12.589,0.085,0.44,2,48.6388172,8.9427278
2.7,-0.22,0.15,459.1,0.016,12.59,0.087,0.66,2,48.6388172,8.9427277
2.8,-0.22,0.17,459.1,0.077,12.59,0.078,0.66,2,48.6388173,8.9427277
2.9,-0.22,0.15,459.1,0.013,12.59,0.077,0.8,2,48.6388172,8.9427277
3.0,-0.21,0.13,459.1,0.092,12.59,0.075,2.21,2,48.638817,8.9427278
3.1,-0.16,0.09,459.1,-0.011,12.59,0.084,0.94,2,48.6388167,8.9427285
3.3,-0.12,0.06,459.1,0.098,12.59,0.084,0.8,2,48.6388163,8.942729
3.4,-0.11,0.04,459.1,0.127,12.59,0.087,0.44,2,48.6388162,8.9427292
3.5,-0.1,0.04,459.1,0.159,12.589,0.088,2.05,2,48.6388162,8.9427293
3.6,-0.09,-0.02,459.1,0.137,12.59,0.085,0.0,2,48.6388157,8.9427295
3.7,-0.09,-0.02,459.1,0.148,12.59,0.079,0.8,2,48.6388157,8.9427295
3.8,-0.07,-0.04,459.1,0.092,12.59,0.077,1.11,2,48.6388155,8.9427297
3.9,-0.05,-0.06,459.1,0.148,12.59,0.081,0.0,2,48.6388153,8.94273
4.0,-0.05,-0.06,459.1,0.111,12.589,0.083,1.1,2,48.6388153,8.94273
4.1,-0.02,-0.07,459.1,0.045,12.59,0.08,0.74,2,48.6388152,8.9427303
4.3,0.01,-0.09,459.1,0.085,12.59,0.084,0.44,2,48.638815,8.9427308
4.4,0.0,-0.09,459.1,0.137,12.589,0.085,1.11,2,48.638815,8.9427307
4.5,-0.02,-0.07,459.1,0.264,12.588,0.087,0.88,2,48.6388152,8.9427303
4.6,-0.05,-0.07,459.1,0.14,12.588,0.085,0.44,2,48.6388152,8.94273
4.7,-0.06,-0.07,459.0,0.05,12.588,0.082,3.76,2,48.6388152,8.9427298
4.8,0.01,-0.15,459.0,0.148,12.589,0.082,2.98,2,48.6388145,8.9427308
4.9,-0.05,-0.09,459.1,0.177,12.589,0.081,1.6,2,48.638815,8.94273
5.0,-0.07,-0.06,459.0,0.148,12.59,0.086,0.8,2,48.6388153,8.9427297
5.1,-0.09,-0.04,459.2,0.045,12.59,0.086,0.7,2,48.6388155,8.9427295
5.3,-0.1,0.0,459.2,0.032,12.59,0.081,0.66,2,48.6388158,8.9427293
