t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,458.8,3.118,12.608,0.063,0.0,2,48.6388348,8.9427492
0.1,0.0,0.0,458.8,0.0,12.609,0.061,0.44,2,48.6388348,8.9427492
0.2,0.01,0.0,458.8,-0.053,12.609,0.063,0.44,2,48.6388348,8.9427493
0.3,0.0,0.0,458.9,0.048,12.61,0.063,0.44,2,48.6388348,8.9427492
0.4,-0.01,0.0,458.9,0.082,12.61,0.062,0.0,2,48.6388348,8.942749
0.5,-0.01,0.0,458.9,0.148,12.609,0.062,0.0,2,48.6388348,8.942749
0.6,-0.01,0.0,458.9,0.114,12.61,0.062,0.66,2,48.6388348,8.942749
0.7,-0.01,-0.02,458.9,0.148,12.61,0.058,0.0,2,48.6388347,8.942749
0.8,-0.01,-0.02,458.9,0.132,12.61,0.068,0.0,2,48.6388347,8.942749
1.0,-0.01,-0.02,458.9,-0.106,12.61,0.074,0.44,2,48.6388347,8.942749
1.1,-0.02,-0.02,458.9,-0.079,12.609,0.075,0.0,2,48.6388347,8.9427488
1.2,-0.02,-0.02,458.9,-0.058,12.61,0.073,0.44,2,48.6388347,8.9427488
1.3,-0.04,-0.02,458.9,-0.016,12.61,0.074,0.0,2,48.6388347,8.9427487
1.4,-0.04,-0.02,458.9,0.005,12.61,0.069,0.0,2,48.6388347,8.9427487
1.5,-0.04,-0.02,458.9,-0.021,12.61,0.066,0.44,2,48.6388347,8.9427487
1.6,-0.05,-0.02,458.9,-0.011,12.61,0.065,0.0,2,48.6388347,8.9427485
1.7,-0.05,-0.02,458.9,-0.164,12.611,0.067,0.0,2,48.6388347,8.9427485
1.8,-0.05,-0.02,458.9,-0.18,12.611,0.067,0.0,2,48.6388347,8.9427485
1.9,-0.05,-0.02,458.9,-0.19,12.61,0.063,0.67,2,48.6388347,8.9427485
2.0,-0.05,-0.04,458.9,-0.111,12.61,0.063,0.0,2,48.6388345,8.9427485
2.1,-0.05,-0.04,458.9,-0.106,12.61,0.064,0.44,2,48.6388345,8.9427485
2.2,-0.06,-0.04,458.9,-0.174,12.611,0.069,0.0,2,48.6388345,8.9427483
2.3,-0.06,-0.04,458.9,-0.18,12.61,0.074,0.67,2,48.6388345,8.9427483
2.4,-0.06,-0.06,458.9,-0.132,12.611,0.071,0.0,2,48.6388343,8.9427483
2.5,-0.06,-0.06,458.9,-0.058,12.611,0.071,0.0,2,48.6388343,8.9427483
2.6,-0.06,-0.06,458.9,-0.132,12.611,0.065,0.44,2,48.6388343,8.9427483
2.7,-0.07,-0.06,458.9,-0.09,12.611,0.066,0.0,2,48.6388343,8.9427482
2.8,-0.07,-0.06,458.9,-0.106,12.611,0.063,0.0,2,48.6388343,8.9427482
2.9,-0.07,-0.06,458.9,-0.09,12.611,0.072,0.33,2,48.6388343,8.9427482
3.1,-0.07,-0.07,458.9,-0.169,12.61,0.077,0.8,2,48.6388342,8.9427482
