t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.0,2.135,12.559,0.011,2,48.6390665,8.942019
0.1,-0.01,0.02,458.1,2.217,12.558,0.015,2,48.6390667,8.9420188
0.2,-0.01,0.04,458.1,-0.053,12.559,0.013,2,48.6390668,8.9420188
0.3,-0.01,0.02,458.1,-0.1,12.559,0.015,2,48.6390667,8.9420188
0.4,-0.01,0.02,458.1,-0.18,12.559,0.015,2,48.6390667,8.9420188
0.5,-0.02,0.02,458.1,-0.09,12.559,0.019,2,48.6390667,8.9420187
0.6,-0.04,0.0,458.1,-0.095,12.558,0.016,2,48.6390665,8.9420185
0.7,-0.04,-0.02,458.1,-0.005,12.558,0.016,2,48.6390663,8.9420185
0.8,-0.05,-0.02,458.1,-0.053,12.557,0.023,2,48.6390663,8.9420183
1.0,-0.06,-0.04,458.1,-0.164,12.558,0.025,2,48.6390662,8.9420182
1.1,-0.07,-0.04,458.1,-0.1,12.558,0.024,2,48.6390662,8.942018
1.2,-0.07,-0.06,458.1,-0.137,12.558,0.016,2,48.639066,8.942018
1.3,-0.07,-0.06,458.1,-0.132,12.558,0.016,2,48.639066,8.942018
1.4,-0.07,-0.06,458.1,-0.1,12.558,0.02,2,48.639066,8.942018
1.5,-0.09,-0.07,458.0,-0.053,12.558,0.02,2,48.6390658,8.9420178
1.6,-0.09,-0.07,458.0,-0.026,12.556,0.022,2,48.6390658,8.9420178
1.7,-0.1,-0.09,458.0,-0.069,12.556,0.019,2,48.6390657,8.9420177
1.8,-0.1,-0.09,458.0,-0.021,12.556,0.022,2,48.6390657,8.9420177
2.0,-0.11,-0.11,458.0,0.016,12.557,0.021,2,48.6390655,8.9420175
2.1,-0.11,-0.11,458.0,-0.063,12.557,0.019,2,48.6390655,8.9420175
2.2,-0.12,-0.13,458.0,-0.069,12.557,0.017,2,48.6390653,8.9420173
2.3,-0.12,-0.13,458.0,-0.132,12.559,0.026,2,48.6390653,8.9420173
2.4,-0.12,-0.15,458.0,-0.079,12.559,0.028,2,48.6390652,8.9420173
2.5,-0.13,-0.17,458.0,0.021,12.559,0.028,2,48.639065,8.9420172
2.6,-0.15,-0.19,458.0,-0.026,12.558,0.021,2,48.6390648,8.942017
2.7,-0.16,-0.19,458.0,-0.095,12.558,0.022,2,48.6390648,8.9420168
2.8,-0.16,-0.2,458.0,-0.074,12.558,0.023,2,48.6390647,8.9420168
3.0,-0.17,-0.22,458.0,-0.169,12.558,0.022,2,48.6390645,8.9420167
3.1,-0.18,-0.24,458.0,-0.127,12.558,0.027,2,48.6390643,8.9420165
3.2,-0.18,-0.26,458.0,0.011,12.558,0.029,2,48.6390642,8.9420165
3.3,-0.18,-0.26,458.0,-0.048,12.558,0.028,2,48.6390642,8.9420165
3.4,-0.2,-0.28,457.9,-0.021,12.558,0.028,2,48.639064,8.9420163
3.5,-0.21,-0.3,457.9,-0.037,12.559,0.023,2,48.6390638,8.9420162
3.6,-0.21,-0.3,457.9,-0.053,12.559,0.022,2,48.6390638,8.9420162
3.7,-0.22,-0.32,457.9,0.04,12.559,0.026,2,48.6390637,8.942016
3.8,-0.22,-0.33,457.9,-0.074,12.559,0.025,2,48.6390635,8.942016
4.0,-0.23,-0.33,457.9,0.061,12.558,0.023,2,48.6390635,8.9420158
4.1,-0.23,-0.33,457.9,-0.021,12.558,0.019,2,48.6390635,8.9420158
4.2,-0.23,-0.35,457.9,-0.132,12.559,0.024,2,48.6390633,8.9420158
4.3,-0.24,-0.35,457.9,-0.063,12.559,0.024,2,48.6390633,8.9420157
4.4,-0.26,-0.37,457.9,-0.042,12.559,0.02,2,48.6390632,8.9420155
4.5,-0.27,-0.37,457.9,-0.132,12.559,0.026,2,48.6390632,8.9420153
4.6,-0.27,-0.37,457.9,0.005,12.559,0.024,2,48.6390632,8.9420153
4.7,-0.26,-0.37,458.0,0.071,12.559,0.029,2,48.6390632,8.9420155
4.8,-0.26,-0.39,458.0,-0.122,12.558,0.032,2,48.639063,8.9420155
5.0,-0.26,-0.39,458.0,-0.1,12.558,0.033,2,48.639063,8.9420155
5.1,-0.26,-0.39,458.0,-0.143,12.558,0.027,2,48.639063,8.9420155
5.2,-0.26,-0.41,458.0,-0.243,12.559,0.023,2,48.6390628,8.9420155
5.3,-0.27,-0.41,458.0,-0.132,12.559,0.019,2,48.6390628,8.9420153
5.4,-0.27,-0.41,458.0,-0.196,12.559,0.02,2,48.6390628,8.9420153
5.5,-0.27,-0.43,458.0,-0.09,12.559,0.022,2,48.6390627,8.9420153
