t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,460.5,2.167,12.584,0.053,2,48.638795,8.9427193
0.2,0.01,-0.04,460.5,0.063,12.581,0.047,2,48.6387947,8.9427195
0.3,0.01,-0.02,460.5,-0.037,12.585,0.032,2,48.6387948,8.9427195
0.4,0.01,-0.04,460.4,-0.005,12.588,0.018,2,48.6387947,8.9427195
0.5,0.02,-0.06,460.5,0.026,12.588,0.002,2,48.6387945,8.9427197
0.6,0.04,-0.06,460.5,-0.021,12.587,-0.001,2,48.6387945,8.9427198
0.7,0.04,-0.06,460.5,0.003,12.587,-0.005,2,48.6387945,8.9427198
0.8,0.04,-0.06,460.5,-0.058,12.588,-0.005,2,48.6387945,8.9427198
0.9,0.04,-0.07,460.5,0.003,12.588,-0.004,2,48.6387943,8.9427198
1.0,0.05,-0.07,460.5,-0.021,12.589,-0.003,2,48.6387943,8.94272
1.2,0.06,-0.07,460.5,0.018,12.588,-0.0,2,48.6387943,8.9427202
1.3,0.06,-0.07,460.5,-0.011,12.587,-0.005,2,48.6387943,8.9427202
1.4,0.06,-0.06,460.5,-0.021,12.587,-0.004,2,48.6387945,8.9427202
1.5,0.07,-0.06,460.5,0.037,12.587,-0.007,2,48.6387945,8.9427203
1.6,0.07,-0.06,460.5,0.037,12.587,-0.0,2,48.6387945,8.9427203
1.7,0.07,-0.06,460.5,-0.069,12.588,-0.002,2,48.6387945,8.9427203
1.8,0.09,-0.06,460.5,-0.037,12.587,0.0,2,48.6387945,8.9427205
2.0,0.1,-0.06,460.5,-0.021,12.587,0.008,2,48.6387945,8.9427207
2.2,0.11,-0.06,460.5,0.071,12.587,0.009,2,48.6387945,8.9427208
2.3,0.12,-0.06,460.5,0.122,12.588,0.009,2,48.6387945,8.942721
2.5,0.13,-0.06,460.6,0.016,12.587,-0.003,2,48.6387945,8.9427212
2.7,0.13,-0.06,460.6,0.013,12.586,-0.003,2,48.6387945,8.9427212
2.9,0.13,-0.06,460.6,-0.037,12.588,0.004,2,48.6387945,8.9427212
3.1,0.13,-0.06,460.6,0.018,12.587,0.002,2,48.6387945,8.9427212
3.3,0.15,-0.06,460.7,-0.058,12.587,0.008,2,48.6387945,8.9427213
3.5,0.15,-0.06,460.6,0.021,12.588,0.006,2,48.6387945,8.9427213
3.7,0.15,-0.07,460.6,-0.037,12.588,0.01,2,48.6387943,8.9427213
3.8,0.13,-0.06,460.6,0.037,12.588,0.005,2,48.6387945,8.9427212
3.9,0.13,-0.06,460.6,0.053,12.588,0.002,2,48.6387945,8.9427212
4.1,0.13,-0.04,460.6,-0.069,12.587,0.007,2,48.6387947,8.9427212
4.3,0.13,-0.04,460.6,-0.026,12.588,0.005,2,48.6387947,8.9427212
4.5,0.12,-0.04,460.6,0.037,12.588,0.001,2,48.6387947,8.942721
4.7,0.12,0.0,460.6,0.032,12.588,0.005,2,48.638795,8.942721
4.9,0.11,0.02,460.6,0.061,12.587,0.007,2,48.6387952,8.9427208
5.1,0.1,0.04,460.6,0.137,12.587,0.008,2,48.6387953,8.9427207
5.3,0.09,0.04,460.6,0.098,12.586,0.005,2,48.6387953,8.9427205
5.5,0.06,0.06,460.6,0.095,12.586,-0.001,2,48.6387955,8.9427202
5.7,0.06,0.07,460.6,-0.1,12.587,0.005,2,48.6387957,8.9427202
5.9,0.05,0.09,460.6,0.092,12.588,0.003,2,48.6387958,8.94272
6.1,0.04,0.07,460.6,0.111,12.587,0.0,2,48.6387957,8.9427198
6.3,0.02,0.09,460.6,0.026,12.587,0.001,2,48.6387958,8.9427197
6.5,0.0,0.11,460.6,0.048,12.587,0.008,2,48.638796,8.9427193
6.7,-0.01,0.11,460.6,0.016,12.588,0.015,2,48.638796,8.9427192
6.9,-0.02,0.09,460.6,-0.011,12.588,0.004,2,48.6387958,8.942719
7.1,-0.04,0.09,460.6,0.116,12.587,0.007,2,48.6387958,8.9427188
7.3,-0.04,0.06,460.5,0.029,12.587,0.008,2,48.6387955,8.9427188
7.5,-0.02,0.04,460.5,0.103,12.587,0.001,2,48.6387953,8.942719
7.7,-0.02,0.06,460.5,0.016,12.587,0.001,2,48.6387955,8.942719
7.9,-0.04,0.06,460.5,0.082,12.588,0.012,2,48.6387955,8.9427188
8.1,-0.06,0.07,460.5,0.074,12.587,0.009,2,48.6387957,8.9427185
8.3,-0.09,0.07,460.5,0.058,12.587,0.007,2,48.6387957,8.9427182
8.5,-0.1,0.09,460.4,0.114,12.587,0.006,2,48.6387958,8.942718
8.7,-0.11,0.09,460.4,0.227,12.587,-0.003,2,48.6387958,8.9427178
8.9,-0.13,0.11,460.4,0.082,12.587,0.0,2,48.638796,8.9427175
9.1,-0.15,0.11,460.4,-0.032,12.588,0.0,2,48.638796,8.9427173
9.3,-0.17,0.11,460.3,-0.042,12.588,0.004,2,48.638796,8.942717
9.5,-0.2,0.11,460.3,-0.026,12.588,-0.0,2,48.638796,8.9427167
9.7,-0.21,0.13,460.3,-0.042,12.588,-0.007,2,48.6387962,8.9427165
9.9,-0.23,0.15,460.3,0.032,12.587,-0.011,2,48.6387963,8.9427162
10.1,-0.24,0.17,460.3,-0.026,12.587,-0.003,2,48.6387965,8.942716
10.3,-0.26,0.17,460.3,-0.09,12.587,0.004,2,48.6387965,8.9427158
10.5,-0.27,0.19,460.3,-0.005,12.587,0.007,2,48.6387967,8.9427157
10.6,-0.27,0.17,460.3,-0.042,12.588,0.001,2,48.6387965,8.9427157
10.7,-0.28,0.17,460.2,0.048,12.588,0.003,2,48.6387965,8.9427155
10.9,-0.28,0.17,460.2,0.082,12.588,-0.003,2,48.6387965,8.9427155
11.1,-0.29,0.17,460.2,0.103,12.587,-0.011,2,48.6387965,8.9427153
11.3,-0.31,0.17,460.2,0.05,12.586,0.003,2,48.6387965,8.9427152
11.4,-0.31,0.17,460.2,0.108,12.586,0.004,2,48.6387965,8.9427152
11.6,-0.32,0.17,460.2,0.092,12.588,0.006,2,48.6387965,8.942715
11.7,-0.32,0.15,460.2,0.071,12.589,0.001,2,48.6387963,8.942715
11.9,-0.32,0.15,460.2,0.148,12.588,0.005,2,48.6387963,8.942715
12.1,-0.33,0.17,460.2,0.233,12.587,-0.0,2,48.6387965,8.9427148
12.4,-0.34,0.17,460.2,0.18,12.588,0.004,2,48.6387965,8.9427147
12.6,-0.36,0.17,460.1,0.378,12.587,0.004,2,48.6387965,8.9427145
12.8,-0.36,0.17,460.1,0.201,12.587,0.002,2,48.6387965,8.9427145
13.0,-0.36,0.17,460.1,0.322,12.587,-0.0,2,48.6387965,8.9427145
13.2,-0.37,0.17,460.1,0.185,12.588,-0.002,2,48.6387965,8.9427143
13.4,-0.37,0.15,460.1,0.19,12.588,0.002,2,48.6387963,8.9427143
13.6,-0.37,0.15,460.1,0.222,12.588,0.009,2,48.6387963,8.9427143
13.8,-0.38,0.15,460.1,0.1,12.587,0.007,2,48.6387963,8.9427142
14.0,-0.38,0.15,460.1,0.222,12.587,0.001,2,48.6387963,8.9427142
14.2,-0.39,0.15,460.1,0.103,12.588,-0.003,2,48.6387963,8.942714
14.4,-0.39,0.17,460.1,0.124,12.587,0.006,2,48.6387965,8.942714
14.6,-0.4,0.17,460.1,0.053,12.587,0.003,2,48.6387965,8.9427138
14.8,-0.42,0.17,460.0,0.037,12.587,0.006,2,48.6387965,8.9427137
15.0,-0.42,0.17,460.0,0.18,12.588,0.009,2,48.6387965,8.9427137
15.2,-0.43,0.17,460.0,0.071,12.587,-0.004,2,48.6387965,8.9427135
15.4,-0.43,0.19,460.0,0.092,12.587,-0.007,2,48.6387967,8.9427135
15.6,-0.43,0.19,460.0,0.135,12.588,0.001,2,48.6387967,8.9427135
15.8,-0.44,0.19,460.0,0.114,12.589,0.003,2,48.6387967,8.9427133
16.0,-0.44,0.2,460.0,-0.053,12.588,0.012,2,48.6387968,8.9427133
16.2,-0.44,0.2,460.0,0.018,12.588,0.01,2,48.6387968,8.9427133
