t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,460.9,2.293,12.581,0.037,0.44,2,48.638827,8.9427422
0.1,0.01,0.0,460.9,2.36,12.582,0.038,0.44,2,48.638827,8.9427423
0.2,0.0,0.0,460.9,-0.153,12.581,0.04,0.44,2,48.638827,8.9427422
0.3,-0.01,0.0,460.9,-0.127,12.581,0.04,0.44,2,48.638827,8.942742
0.4,-0.02,0.0,460.9,-0.185,12.581,0.046,0.44,2,48.638827,8.9427418
0.5,-0.01,0.0,460.8,-0.063,12.581,0.044,0.0,2,48.638827,8.942742
0.6,-0.01,0.0,460.9,-0.026,12.582,0.045,0.44,2,48.638827,8.942742
0.7,-0.02,0.0,460.9,0.003,12.581,0.041,0.0,2,48.638827,8.9427418
0.8,-0.02,0.0,460.9,-0.026,12.581,0.039,0.22,2,48.638827,8.9427418
1.0,-0.01,0.0,460.9,-0.053,12.581,0.048,0.0,2,48.638827,8.942742
1.1,-0.01,0.0,460.9,-0.063,12.581,0.05,0.67,2,48.638827,8.942742
1.2,-0.01,0.02,460.9,0.0,12.582,0.048,0.44,2,48.6388272,8.942742
1.3,0.0,0.02,460.9,-0.032,12.582,0.041,0.22,2,48.6388272,8.9427422
1.5,-0.01,0.02,460.9,-0.016,12.582,0.046,0.44,2,48.6388272,8.942742
1.6,0.0,0.02,460.9,0.048,12.581,0.046,0.0,2,48.6388272,8.9427422
1.7,0.0,0.02,460.9,-0.153,12.582,0.045,0.33,2,48.6388272,8.9427422
1.9,0.0,0.04,460.9,-0.058,12.582,0.042,0.22,2,48.6388273,8.9427422
2.1,-0.01,0.04,460.9,-0.174,12.582,0.047,0.0,2,48.6388273,8.942742
2.2,-0.01,0.04,460.9,-0.021,12.582,0.041,0.0,2,48.6388273,8.942742
2.3,-0.01,0.04,460.9,0.048,12.582,0.042,0.0,2,48.6388273,8.942742
2.4,-0.01,0.04,460.9,-0.058,12.582,0.045,0.22,2,48.6388273,8.942742
2.6,-0.02,0.04,460.9,-0.032,12.582,0.047,0.8,2,48.6388273,8.9427418
2.7,-0.01,0.06,460.9,0.016,12.583,0.045,0.0,2,48.6388275,8.942742
2.8,-0.01,0.06,460.9,0.124,12.582,0.038,0.0,2,48.6388275,8.942742
