t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,461.2,360.771,12.599,0.037,0.0,2,48.638825,8.9427288
0.1,0.0,0.0,461.2,360.028,12.599,0.042,0.0,2,48.638825,8.9427288
0.2,0.0,0.0,461.2,360.039,12.6,0.042,0.0,2,48.638825,8.9427288
0.3,0.0,0.0,461.2,359.907,12.6,0.039,0.44,2,48.638825,8.9427288
0.4,-0.01,0.0,461.2,359.946,12.6,0.034,0.67,2,48.638825,8.9427287
0.5,-0.01,0.02,461.2,359.997,12.599,0.034,0.0,2,48.6388252,8.9427287
0.6,-0.01,0.02,461.2,359.931,12.599,0.031,0.33,2,48.6388252,8.9427287
0.8,-0.01,0.04,461.2,360.036,12.599,0.029,0.44,2,48.6388253,8.9427287
0.9,-0.02,0.04,461.2,360.005,12.599,0.031,0.0,2,48.6388253,8.9427285
1.0,-0.02,0.04,461.2,360.002,12.599,0.035,0.0,2,48.6388253,8.9427285
1.1,-0.02,0.04,461.2,360.063,12.599,0.032,0.4,2,48.6388253,8.9427285
1.3,-0.04,0.06,461.2,359.96,12.599,0.036,0.0,2,48.6388255,8.9427283
1.4,-0.04,0.06,461.2,359.949,12.599,0.035,0.0,2,48.6388255,8.9427283
1.5,-0.04,0.06,461.2,359.944,12.599,0.032,0.67,2,48.6388255,8.9427283
1.6,-0.04,0.07,461.2,359.901,12.6,0.035,0.0,2,48.6388257,8.9427283
1.8,-0.04,0.07,461.2,360.047,12.6,0.055,0.8,2,48.6388257,8.9427283
1.9,-0.05,0.09,461.2,359.983,12.6,0.052,0.0,2,48.6388258,8.9427282
2.0,-0.05,0.09,461.2,360.01,12.6,0.049,0.67,2,48.6388258,8.9427282
2.1,-0.05,0.11,461.2,360.2,12.6,0.035,0.67,2,48.638826,8.9427282
2.2,-0.05,0.13,461.2,360.131,12.599,0.038,0.8,2,48.6388262,8.9427282
2.3,-0.06,0.11,461.2,360.123,12.599,0.038,0.67,2,48.638826,8.942728
2.4,-0.06,0.13,461.2,360.105,12.599,0.038,0.0,2,48.6388262,8.942728
2.5,-0.06,0.13,461.2,360.086,12.599,0.037,0.0,2,48.6388262,8.942728
2.6,-0.06,0.13,461.2,360.205,12.598,0.035,0.0,2,48.6388262,8.942728
2.8,-0.06,0.13,461.2,360.142,12.599,0.037,0.8,2,48.6388262,8.942728
2.9,-0.07,0.15,461.2,360.063,12.6,0.036,0.44,2,48.6388263,8.9427278
3.0,-0.06,0.15,461.2,360.118,12.599,0.038,0.0,2,48.6388263,8.942728
3.2,-0.06,0.15,461.2,360.15,12.599,0.042,0.67,2,48.6388263,8.942728
3.3,-0.06,0.17,461.2,360.118,12.599,0.038,0.67,2,48.6388265,8.942728
3.4,-0.06,0.15,461.2,360.213,12.599,0.037,0.67,2,48.6388263,8.942728
3.5,-0.06,0.17,461.2,360.131,12.599,0.033,0.0,2,48.6388265,8.942728
3.6,-0.06,0.17,461.3,360.052,12.598,0.036,0.33,2,48.6388265,8.942728
3.8,-0.06,0.19,461.2,360.16,12.598,0.036,0.0,2,48.6388267,8.942728
3.9,-0.06,0.19,461.2,360.01,12.598,0.038,0.0,2,48.6388267,8.942728
4.0,-0.06,0.19,461.3,360.02,12.599,0.043,0.66,2,48.6388267,8.942728
4.1,-0.06,0.2,461.2,360.049,12.599,0.04,0.0,2,48.6388268,8.942728
4.2,-0.06,0.2,461.3,359.994,12.599,0.041,0.0,2,48.6388268,8.942728
4.3,-0.06,0.2,461.3,360.052,12.599,0.034,0.0,2,48.6388268,8.942728
4.4,-0.06,0.2,461.2,360.02,12.599,0.032,0.67,2,48.6388268,8.942728
4.5,-0.06,0.22,461.2,359.965,12.598,0.036,0.0,2,48.638827,8.942728
4.6,-0.06,0.22,461.2,360.036,12.598,0.038,0.0,2,48.638827,8.942728
4.8,-0.06,0.22,461.2,359.983,12.599,0.038,0.0,2,48.638827,8.942728
4.9,-0.06,0.22,461.2,360.02,12.599,0.039,0.0,2,48.638827,8.942728
5.0,-0.06,0.22,461.2,360.015,12.599,0.039,0.0,2,48.638827,8.942728
5.1,-0.06,0.22,461.2,360.097,12.599,0.038,0.67,2,48.638827,8.942728
5.2,-0.06,0.24,461.2,359.97,12.599,0.03,0.0,2,48.6388272,8.942728
5.3,-0.06,0.24,461.2,359.997,12.599,0.033,0.0,2,48.6388272,8.942728
5.4,-0.06,0.24,461.2,360.118,12.599,0.031,0.0,2,48.6388272,8.942728
5.5,-0.06,0.24,461.2,360.1,12.599,0.032,0.66,2,48.6388272,8.942728
5.6,-0.06,0.26,461.2,360.055,12.599,0.032,0.0,2,48.6388273,8.942728
5.8,-0.06,0.26,461.2,360.042,12.598,0.036,0.0,2,48.6388273,8.942728
5.9,-0.06,0.26,461.2,360.026,12.599,0.039,0.67,2,48.6388273,8.942728
6.0,-0.06,0.28,461.2,360.044,12.599,0.036,0.0,2,48.6388275,8.942728
6.1,-0.06,0.28,461.2,360.068,12.599,0.032,0.67,2,48.6388275,8.942728
6.2,-0.06,0.3,461.2,360.031,12.599,0.034,0.0,2,48.6388277,8.942728
6.3,-0.06,0.3,461.2,360.145,12.599,0.036,0.66,2,48.6388277,8.942728
6.4,-0.06,0.32,461.2,360.092,12.6,0.041,0.0,2,48.6388278,8.942728
6.5,-0.06,0.32,461.2,360.102,12.599,0.036,0.0,2,48.6388278,8.942728
6.6,-0.06,0.32,461.2,360.084,12.599,0.034,0.0,2,48.6388278,8.942728
6.8,-0.06,0.32,461.3,360.026,12.598,0.027,0.67,2,48.6388278,8.942728
6.9,-0.06,0.33,461.2,360.097,12.598,0.031,0.0,2,48.638828,8.942728
7.0,-0.06,0.33,461.3,360.034,12.598,0.033,0.0,2,48.638828,8.942728
7.1,-0.06,0.33,461.3,360.195,12.599,0.035,0.67,2,48.638828,8.942728
7.2,-0.06,0.35,461.3,360.176,12.598,0.034,0.0,2,48.6388282,8.942728
7.3,-0.06,0.35,461.3,360.174,12.599,0.035,0.0,2,48.6388282,8.942728
7.4,-0.06,0.35,461.3,360.208,12.599,0.033,0.66,2,48.6388282,8.942728
7.5,-0.06,0.37,461.3,360.195,12.599,0.036,0.0,2,48.6388283,8.942728
7.7,-0.06,0.37,461.3,360.142,12.599,0.035,0.0,2,48.6388283,8.942728
7.9,-0.06,0.37,461.3,360.189,12.598,0.026,0.0,2,48.6388283,8.942728
8.0,-0.06,0.37,461.3,360.163,12.598,0.031,0.67,2,48.6388283,8.942728
8.1,-0.06,0.39,461.3,360.174,12.599,0.032,0.0,2,48.6388285,8.942728
8.2,-0.06,0.39,461.2,360.306,12.599,0.033,0.67,2,48.6388285,8.942728
8.3,-0.06,0.41,461.2,360.073,12.599,0.031,0.0,2,48.6388287,8.942728
8.4,-0.06,0.41,461.2,360.121,12.599,0.034,0.0,2,48.6388287,8.942728
8.5,-0.06,0.41,461.2,360.15,12.599,0.034,0.0,2,48.6388287,8.942728
8.6,-0.06,0.41,461.2,360.1,12.6,0.031,0.33,2,48.6388287,8.942728
8.8,-0.06,0.43,461.2,360.166,12.6,0.029,0.0,2,48.6388288,8.942728
8.9,-0.06,0.43,461.2,360.219,12.599,0.029,0.67,2,48.6388288,8.942728
9.0,-0.06,0.44,461.2,360.158,12.598,0.036,0.0,2,48.638829,8.942728
9.1,-0.06,0.44,461.2,360.171,12.598,0.038,0.44,2,48.638829,8.942728
9.2,-0.07,0.44,461.2,360.15,12.598,0.038,0.8,2,48.638829,8.9427278
9.3,-0.06,0.46,461.2,360.253,12.598,0.036,0.0,2,48.6388292,8.942728
9.4,-0.06,0.46,461.2,360.195,12.598,0.036,0.44,2,48.6388292,8.942728
9.5,-0.07,0.46,461.2,360.137,12.598,0.036,0.66,2,48.6388292,8.9427278
9.6,-0.07,0.48,461.2,360.216,12.599,0.04,0.0,2,48.6388293,8.9427278
9.8,-0.07,0.48,461.2,360.245,12.599,0.042,0.88,2,48.6388293,8.9427278
9.9,-0.05,0.48,461.2,360.142,12.599,0.037,0.8,2,48.6388293,8.9427282
10.0,-0.06,0.46,461.2,360.155,12.599,0.037,0.33,2,48.6388292,8.942728
10.2,-0.06,0.48,461.2,360.139,12.599,0.031,0.22,2,48.6388293,8.942728
10.4,-0.07,0.48,461.1,360.195,12.598,0.032,0.0,2,48.6388293,8.9427278
10.5,-0.07,0.48,461.2,360.071,12.599,0.035,0.0,2,48.6388293,8.9427278
10.6,-0.07,0.48,461.1,360.076,12.599,0.035,0.0,2,48.6388293,8.9427278
10.8,-0.07,0.48,461.2,360.137,12.599,0.032,0.0,2,48.6388293,8.9427278
10.9,-0.07,0.48,461.2,360.102,12.599,0.031,0.0,2,48.6388293,8.9427278
11.0,-0.07,0.48,461.1,360.142,12.599,0.027,0.0,2,48.6388293,8.9427278
11.1,-0.07,0.48,461.2,360.042,12.599,0.03,0.8,2,48.6388293,8.9427278
11.2,-0.09,0.5,461.1,360.065,12.599,0.034,0.44,2,48.6388295,8.9427277
11.3,-0.07,0.5,461.2,360.197,12.599,0.039,0.0,2,48.6388295,8.9427278
11.4,-0.07,0.5,461.2,360.2,12.599,0.033,0.8,2,48.6388295,8.9427278
11.5,-0.09,0.52,461.2,360.15,12.599,0.034,0.0,2,48.6388297,8.9427277
11.6,-0.09,0.52,461.2,360.1,12.598,0.031,0.22,2,48.6388297,8.9427277
11.8,-0.07,0.52,461.2,359.941,12.599,0.03,0.0,2,48.6388297,8.9427278
11.9,-0.07,0.52,461.2,360.015,12.6,0.036,0.0,2,48.6388297,8.9427278
12.1,-0.07,0.52,461.2,360.068,12.6,0.04,0.66,2,48.6388297,8.9427278
12.2,-0.07,0.54,461.2,360.184,12.601,0.041,0.0,2,48.6388298,8.9427278
12.3,-0.07,0.54,461.2,360.174,12.6,0.034,0.44,2,48.6388298,8.9427278
12.4,-0.09,0.54,461.2,360.094,12.6,0.036,0.0,2,48.6388298,8.9427277
12.5,-0.09,0.54,461.2,360.118,12.599,0.03,0.67,2,48.6388298,8.9427277
12.6,-0.09,0.56,461.2,360.137,12.598,0.032,0.0,2,48.63883,8.9427277
12.8,-0.09,0.56,461.2,360.174,12.598,0.027,0.0,2,48.63883,8.9427277
12.9,-0.09,0.56,461.2,360.034,12.598,0.026,0.0,2,48.63883,8.9427277
13.0,-0.09,0.56,461.2,360.145,12.599,0.03,0.0,2,48.63883,8.9427277
13.1,-0.09,0.56,461.2,360.11,12.6,0.029,0.44,2,48.63883,8.9427277
13.2,-0.1,0.56,461.1,360.118,12.6,0.031,0.44,2,48.63883,8.9427275
13.3,-0.09,0.56,461.2,360.105,12.6,0.032,0.0,2,48.63883,8.9427277
13.4,-0.09,0.56,461.2,360.256,12.6,0.036,0.44,2,48.63883,8.9427277
13.5,-0.1,0.56,461.2,360.184,12.6,0.04,0.67,2,48.63883,8.9427275
13.6,-0.1,0.57,461.2,360.176,12.599,0.036,0.0,2,48.6388302,8.9427275
13.8,-0.1,0.57,461.2,360.142,12.599,0.042,0.0,2,48.6388302,8.9427275
13.9,-0.1,0.57,461.2,360.189,12.599,0.036,0.0,2,48.6388302,8.9427275
14.0,-0.1,0.57,461.2,360.131,12.599,0.04,0.44,2,48.6388302,8.9427275
14.1,-0.11,0.57,461.2,360.11,12.599,0.03,0.8,2,48.6388302,8.9427273
14.2,-0.1,0.59,461.2,360.163,12.599,0.033,0.44,2,48.6388303,8.9427275
14.3,-0.11,0.59,461.2,360.213,12.6,0.03,0.0,2,48.6388303,8.9427273
14.4,-0.11,0.59,461.2,360.216,12.6,0.032,0.0,2,48.6388303,8.9427273
14.5,-0.11,0.59,461.2,360.044,12.6,0.036,0.0,2,48.6388303,8.9427273
14.6,-0.11,0.59,461.2,360.063,12.6,0.034,0.22,2,48.6388303,8.9427273
14.8,-0.12,0.59,461.2,360.121,12.6,0.029,0.67,2,48.6388303,8.9427272
14.9,-0.12,0.61,461.2,360.063,12.6,0.028,0.0,2,48.6388305,8.9427272
15.0,-0.12,0.61,461.2,360.105,12.6,0.025,0.0,2,48.6388305,8.9427272
15.1,-0.12,0.61,461.2,360.065,12.6,0.03,0.0,2,48.6388305,8.9427272
15.2,-0.12,0.61,461.2,360.179,12.6,0.03,0.0,2,48.6388305,8.9427272
15.3,-0.12,0.61,461.2,360.036,12.6,0.029,0.0,2,48.6388305,8.9427272
15.4,-0.12,0.61,461.2,360.023,12.6,0.028,0.0,2,48.6388305,8.9427272
15.5,-0.12,0.61,461.2,360.118,12.6,0.028,0.0,2,48.6388305,8.9427272
15.6,-0.12,0.61,461.2,360.1,12.6,0.034,0.0,2,48.6388305,8.9427272
15.8,-0.12,0.61,461.2,360.152,12.6,0.038,0.67,2,48.6388305,8.9427272
15.9,-0.12,0.59,461.2,360.174,12.599,0.037,0.0,2,48.6388303,8.9427272
16.0,-0.12,0.59,461.2,360.192,12.599,0.038,0.0,2,48.6388303,8.9427272
16.1,-0.12,0.59,461.2,360.258,12.599,0.039,0.67,2,48.6388303,8.9427272
16.2,-0.12,0.61,461.2,360.2,12.599,0.035,0.67,2,48.6388305,8.9427272
16.3,-0.12,0.59,461.2,360.137,12.599,0.034,0.0,2,48.6388303,8.9427272
16.4,-0.12,0.59,461.2,360.065,12.599,0.034,0.0,2,48.6388303,8.9427272
16.5,-0.12,0.59,461.2,360.208,12.599,0.039,0.0,2,48.6388303,8.9427272
16.6,-0.12,0.59,461.2,360.139,12.599,0.036,0.0,2,48.6388303,8.9427272
16.8,-0.12,0.59,461.2,360.026,12.599,0.034,0.0,2,48.6388303,8.9427272
16.9,-0.12,0.59,461.2,360.084,12.599,0.036,0.0,2,48.6388303,8.9427272
17.0,-0.12,0.59,461.2,360.224,12.599,0.036,0.0,2,48.6388303,8.9427272
17.1,-0.12,0.59,461.2,360.105,12.599,0.036,0.66,2,48.6388303,8.9427272
17.2,-0.12,0.57,461.2,360.163,12.598,0.031,0.0,2,48.6388302,8.9427272
17.3,-0.12,0.57,461.2,360.084,12.598,0.031,0.0,2,48.6388302,8.9427272
17.4,-0.12,0.57,461.2,360.174,12.599,0.03,0.0,2,48.6388302,8.9427272
17.5,-0.12,0.57,461.2,360.219,12.599,0.034,0.0,2,48.6388302,8.9427272
17.6,-0.12,0.57,461.2,360.182,12.599,0.032,0.0,2,48.6388302,8.9427272
17.8,-0.12,0.57,461.2,360.253,12.599,0.029,0.0,2,48.6388302,8.9427272
17.9,-0.12,0.57,461.2,360.224,12.599,0.031,0.0,2,48.6388302,8.9427272
18.0,-0.12,0.57,461.2,360.031,12.598,0.031,0.0,2,48.6388302,8.9427272
18.1,-0.12,0.57,461.2,360.105,12.598,0.038,0.0,2,48.6388302,8.9427272
18.2,-0.12,0.57,461.2,360.044,12.599,0.036,0.0,2,48.6388302,8.9427272
18.3,-0.12,0.57,461.2,360.163,12.599,0.039,0.0,2,48.6388302,8.9427272
18.4,-0.12,0.57,461.2,360.108,12.599,0.035,0.0,2,48.6388302,8.9427272
18.5,-0.12,0.57,461.2,360.063,12.599,0.037,0.0,2,48.6388302,8.9427272
18.6,-0.12,0.57,461.2,360.168,12.6,0.035,0.33,2,48.6388302,8.9427272
18.8,-0.12,0.56,461.2,360.108,12.599,0.037,0.0,2,48.63883,8.9427272
18.9,-0.12,0.56,461.1,360.226,12.599,0.037,0.0,2,48.63883,8.9427272
19.0,-0.12,0.56,461.2,360.176,12.599,0.039,0.0,2,48.63883,8.9427272
19.1,-0.12,0.56,461.2,360.15,12.599,0.036,0.0,2,48.63883,8.9427272
19.2,-0.12,0.56,461.2,360.187,12.6,0.037,0.0,2,48.63883,8.9427272
19.3,-0.12,0.56,461.2,360.079,12.6,0.036,0.0,2,48.63883,8.9427272
19.4,-0.12,0.56,461.2,360.073,12.599,0.038,0.0,2,48.63883,8.9427272
19.5,-0.12,0.56,461.2,360.092,12.599,0.031,0.0,2,48.63883,8.9427272
19.6,-0.12,0.56,461.1,360.012,12.599,0.026,0.22,2,48.63883,8.9427272
19.8,-0.13,0.56,461.1,360.152,12.6,0.026,0.67,2,48.63883,8.942727
19.9,-0.13,0.57,461.1,360.1,12.6,0.03,0.67,2,48.6388302,8.942727
20.0,-0.13,0.56,461.1,360.147,12.6,0.033,0.67,2,48.63883,8.942727
20.1,-0.13,0.57,461.1,360.158,12.6,0.029,0.0,2,48.6388302,8.942727
20.2,-0.13,0.57,461.1,360.163,12.599,0.03,0.0,2,48.6388302,8.942727
20.3,-0.13,0.57,461.1,360.1,12.598,0.037,0.44,2,48.6388302,8.942727
20.4,-0.15,0.57,461.1,360.266,12.598,0.035,0.0,2,48.6388302,8.9427268
20.5,-0.15,0.57,461.1,360.203,12.598,0.036,0.66,2,48.6388302,8.9427268
20.6,-0.15,0.59,461.1,360.118,12.599,0.037,0.22,2,48.6388303,8.9427268
20.8,-0.16,0.59,461.1,360.113,12.598,0.043,0.0,2,48.6388303,8.9427267
20.9,-0.16,0.59,461.1,360.11,12.599,0.044,0.0,2,48.6388303,8.9427267
21.0,-0.16,0.59,461.1,360.2,12.599,0.041,0.0,2,48.6388303,8.9427267
21.1,-0.16,0.59,461.1,360.166,12.6,0.043,0.0,2,48.6388303,8.9427267
