t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,460.8,1.67,12.575,0.002,2,48.6388363,8.9427285
0.2,0.01,0.02,460.8,-0.058,12.576,-0.002,2,48.6388365,8.9427287
0.4,-0.06,0.11,460.7,-0.122,12.575,-0.006,2,48.6388373,8.9427277
0.5,-0.05,0.09,460.7,-0.079,12.575,-0.0,2,48.6388372,8.9427278
0.6,-0.06,0.11,460.7,0.055,12.575,0.001,2,48.6388373,8.9427277
0.8,-0.06,0.11,460.7,-0.037,12.575,-0.0,2,48.6388373,8.9427277
0.9,-0.04,0.09,460.7,0.026,12.575,0.001,2,48.6388372,8.942728
1.0,-0.04,0.09,460.7,-0.069,12.576,0.002,2,48.6388372,8.942728
1.1,-0.04,0.09,460.7,-0.074,12.576,-0.004,2,48.6388372,8.942728
1.2,-0.04,0.07,460.7,-0.042,12.576,-0.004,2,48.638837,8.942728
1.3,-0.02,0.07,460.7,0.079,12.577,-0.006,2,48.638837,8.9427282
1.4,-0.02,0.07,460.7,0.05,12.577,-0.009,2,48.638837,8.9427282
1.5,-0.01,0.07,460.7,0.055,12.577,-0.013,2,48.638837,8.9427283
1.6,0.0,0.07,460.7,0.174,12.575,-0.009,2,48.638837,8.9427285
1.8,0.0,0.07,460.7,0.106,12.576,-0.002,2,48.638837,8.9427285
1.9,0.0,0.07,460.7,0.122,12.575,0.004,2,48.638837,8.9427285
2.0,0.0,0.07,460.7,0.156,12.575,0.004,2,48.638837,8.9427285
2.1,0.0,0.09,460.7,0.116,12.574,0.001,2,48.6388372,8.9427285
2.3,0.01,0.09,460.7,0.108,12.575,0.001,2,48.6388372,8.9427287
2.4,0.04,0.07,460.7,0.164,12.574,-0.005,2,48.638837,8.942729
2.5,0.04,0.09,460.7,0.222,12.575,-0.009,2,48.6388372,8.942729
2.6,0.04,0.09,460.7,0.095,12.575,-0.009,2,48.6388372,8.942729
2.8,0.06,0.07,460.7,0.177,12.575,-0.006,2,48.638837,8.9427293
2.9,0.05,0.09,460.6,0.127,12.575,0.004,2,48.6388372,8.9427292
3.0,0.06,0.09,460.6,0.106,12.575,0.017,2,48.6388372,8.9427293
3.1,0.07,0.09,460.6,0.077,12.575,0.021,2,48.6388372,8.9427295
3.2,0.07,0.09,460.6,-0.021,12.576,0.024,2,48.6388372,8.9427295
3.3,0.07,0.09,460.6,-0.164,12.576,0.014,2,48.6388372,8.9427295
3.4,0.1,0.07,460.6,-0.063,12.575,0.008,2,48.638837,8.9427298
3.5,0.11,0.07,460.6,-0.011,12.575,-0.005,2,48.638837,8.94273
3.6,0.11,0.06,460.6,0.037,12.575,-0.004,2,48.6388368,8.94273
3.8,0.13,0.06,460.6,-0.026,12.575,-0.009,2,48.6388368,8.9427303
3.9,0.13,0.06,460.6,-0.106,12.575,-0.011,2,48.6388368,8.9427303
4.0,0.18,0.02,460.6,0.032,12.575,-0.006,2,48.6388365,8.942731
4.1,0.18,0.04,460.6,-0.021,12.576,-0.002,2,48.6388367,8.942731
4.2,0.21,-0.04,460.6,0.058,12.576,-0.002,2,48.638836,8.9427313
4.3,0.21,-0.06,460.6,0.106,12.576,0.004,2,48.6388358,8.9427313
4.4,0.18,-0.04,460.6,-0.069,12.576,0.005,2,48.638836,8.942731
4.5,0.18,-0.06,460.6,-0.042,12.575,0.01,2,48.6388358,8.942731
4.7,0.2,-0.07,460.6,-0.011,12.574,0.052,2,48.6388357,8.9427312
4.9,0.21,-0.09,460.6,0.058,12.575,0.033,2,48.6388355,8.9427313
5.0,0.18,-0.07,460.6,0.098,12.575,0.004,2,48.6388357,8.942731
5.2,0.17,-0.06,460.5,0.106,12.575,0.002,2,48.6388358,8.9427308
5.3,0.15,-0.06,460.5,-0.011,12.575,-0.003,2,48.6388358,8.9427305
5.4,0.13,-0.06,460.5,0.085,12.575,0.007,2,48.6388358,8.9427303
5.5,0.11,-0.04,460.5,-0.005,12.574,0.009,2,48.638836,8.94273
5.7,0.09,-0.02,460.5,-0.042,12.575,-0.005,2,48.6388362,8.9427297
5.9,0.05,0.02,460.5,0.198,12.576,-0.001,2,48.6388365,8.9427292
6.1,0.04,0.02,460.5,0.219,12.575,-0.0,2,48.6388365,8.942729
6.3,0.01,0.04,460.5,0.09,12.575,0.003,2,48.6388367,8.9427287
6.4,0.01,0.04,460.5,-0.085,12.575,-0.004,2,48.6388367,8.9427287
6.6,-0.01,0.04,460.4,0.063,12.575,-0.001,2,48.6388367,8.9427283
