t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,460.6,0.307,12.614,0.463,0.0,2,48.6388218,8.9427378
0.2,0.0,0.0,460.6,0.048,12.612,0.611,0.0,2,48.6388218,8.9427378
0.3,0.0,0.0,460.6,-0.074,12.618,0.668,0.0,2,48.6388218,8.9427378
0.4,0.0,0.0,460.6,-0.063,12.622,0.621,0.0,2,48.6388218,8.9427378
0.5,0.0,0.0,460.6,-0.053,12.622,0.456,0.0,2,48.6388218,8.9427378
0.6,0.0,0.0,460.6,-0.026,12.62,0.283,0.0,2,48.6388218,8.9427378
0.7,0.0,0.0,460.6,0.114,12.618,0.103,0.0,2,48.6388218,8.9427378
0.8,0.0,0.0,460.6,0.053,12.618,0.102,0.0,2,48.6388218,8.9427378
0.9,0.0,0.0,460.6,0.069,12.619,0.104,0.8,2,48.6388218,8.9427378
1.0,-0.01,-0.02,460.6,0.14,12.619,0.102,0.4,2,48.6388217,8.9427377
1.2,-0.02,-0.04,460.6,0.092,12.619,0.105,0.8,2,48.6388215,8.9427375
1.3,-0.04,-0.06,460.6,0.034,12.619,0.112,0.8,2,48.6388213,8.9427373
1.4,-0.02,-0.07,460.6,0.05,12.618,0.106,0.0,2,48.6388212,8.9427375
1.5,-0.02,-0.07,460.6,0.0,12.618,0.105,0.67,2,48.6388212,8.9427375
1.6,-0.02,-0.09,460.6,0.137,12.619,0.098,0.0,2,48.638821,8.9427375
1.7,-0.02,-0.09,460.6,0.029,12.618,0.1,0.67,2,48.638821,8.9427375
1.8,-0.02,-0.11,460.6,-0.021,12.618,0.104,0.44,2,48.6388208,8.9427375
1.9,-0.01,-0.11,460.6,0.159,12.618,0.101,0.66,2,48.6388208,8.9427377
2.0,-0.01,-0.13,460.6,0.106,12.619,0.112,0.0,2,48.6388207,8.9427377
2.2,-0.01,-0.13,460.5,0.003,12.619,0.111,0.8,2,48.6388207,8.9427377
2.3,-0.02,-0.15,460.5,0.079,12.618,0.109,0.67,2,48.6388205,8.9427375
2.4,-0.02,-0.17,460.5,0.005,12.618,0.106,0.8,2,48.6388203,8.9427375
2.5,-0.01,-0.19,460.5,0.188,12.618,0.102,0.67,2,48.6388202,8.9427377
2.6,-0.01,-0.2,460.5,0.161,12.618,0.099,0.8,2,48.63882,8.9427377
2.7,0.0,-0.22,460.5,0.225,12.618,0.092,0.66,2,48.6388198,8.9427378
2.8,0.0,-0.24,460.4,0.071,12.618,0.099,0.8,2,48.6388197,8.9427378
2.9,0.01,-0.26,460.4,0.058,12.618,0.098,0.67,2,48.6388195,8.942738
3.0,0.01,-0.28,460.4,0.111,12.619,0.109,0.44,2,48.6388193,8.942738
3.1,0.02,-0.28,460.4,0.182,12.619,0.1,0.66,2,48.6388193,8.9427382
3.2,0.02,-0.3,460.4,0.129,12.619,0.103,0.8,2,48.6388192,8.9427382
3.3,0.04,-0.32,460.4,0.129,12.619,0.106,0.8,2,48.638819,8.9427383
3.4,0.05,-0.33,460.4,0.071,12.618,0.103,0.66,2,48.6388188,8.9427385
3.5,0.05,-0.35,460.4,0.077,12.618,0.103,0.44,2,48.6388187,8.9427385
3.6,0.06,-0.35,460.4,0.135,12.619,0.103,0.8,2,48.6388187,8.9427387
3.7,0.07,-0.37,460.4,0.119,12.618,0.108,0.44,2,48.6388185,8.9427388
