t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.2,-0.687,12.62,0.038,0.67,2,48.638817,8.942736
0.1,0.0,-0.02,459.2,-0.692,12.62,0.036,0.8,2,48.6388168,8.942736
0.2,-0.01,-0.04,459.2,0.029,12.621,0.039,0.8,2,48.6388167,8.9427358
0.3,0.0,-0.02,459.2,-0.016,12.621,0.046,0.0,2,48.6388168,8.942736
0.4,0.0,-0.02,459.2,-0.021,12.62,0.045,0.22,2,48.6388168,8.942736
0.6,0.01,-0.02,459.2,-0.095,12.62,0.044,0.67,2,48.6388168,8.9427362
0.7,0.01,0.0,459.2,-0.053,12.62,0.043,0.0,2,48.638817,8.9427362
0.8,0.01,0.0,459.2,0.069,12.62,0.039,0.8,2,48.638817,8.9427362
0.9,0.02,-0.02,459.2,0.003,12.621,0.042,0.8,2,48.6388168,8.9427363
1.0,0.01,0.0,459.2,-0.074,12.62,0.041,0.67,2,48.638817,8.9427362
1.1,0.01,-0.02,459.2,-0.037,12.621,0.041,0.44,2,48.6388168,8.9427362
1.2,0.0,-0.02,459.2,0.013,12.62,0.04,0.0,2,48.6388168,8.942736
1.3,0.0,-0.02,459.2,-0.048,12.62,0.038,0.0,2,48.6388168,8.942736
1.4,0.0,-0.02,459.2,0.034,12.62,0.041,0.44,2,48.6388168,8.942736
1.5,-0.01,-0.02,459.2,0.018,12.62,0.044,0.0,2,48.6388168,8.9427358
1.6,-0.01,-0.02,459.2,0.029,12.62,0.042,0.44,2,48.6388168,8.9427358
1.7,0.0,-0.02,459.2,-0.111,12.62,0.039,0.67,2,48.6388168,8.942736
1.8,0.0,0.0,459.2,-0.132,12.62,0.032,0.44,2,48.638817,8.942736
1.9,-0.01,0.0,459.2,-0.137,12.62,0.033,0.8,2,48.638817,8.9427358
2.0,0.0,-0.02,459.2,-0.106,12.621,0.035,0.44,2,48.6388168,8.942736
2.1,-0.01,-0.02,459.2,-0.011,12.621,0.042,0.44,2,48.6388168,8.9427358
2.2,0.0,-0.02,459.2,-0.137,12.621,0.046,0.44,2,48.6388168,8.942736
