t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.4,0.613,12.581,0.121,2,48.6390677,8.94202
0.1,-0.01,-0.02,458.4,0.732,12.582,0.114,2,48.6390675,8.9420198
0.2,-0.02,-0.02,458.4,-0.09,12.581,0.107,2,48.6390675,8.9420197
0.3,-0.02,-0.04,458.4,-0.021,12.582,0.106,2,48.6390673,8.9420197
0.4,-0.02,-0.04,458.4,0.003,12.582,0.105,2,48.6390673,8.9420197
0.5,-0.02,-0.02,458.4,-0.063,12.582,0.103,2,48.6390675,8.9420197
0.6,-0.02,-0.04,458.4,0.0,12.582,0.108,2,48.6390673,8.9420197
0.7,-0.02,-0.04,458.4,-0.005,12.582,0.11,2,48.6390673,8.9420197
0.9,-0.02,-0.06,458.4,-0.085,12.582,0.105,2,48.6390672,8.9420197
1.0,-0.02,-0.06,458.4,-0.085,12.583,0.101,2,48.6390672,8.9420197
1.1,-0.02,-0.07,458.4,0.029,12.582,0.105,2,48.639067,8.9420197
1.2,-0.01,-0.07,458.4,-0.016,12.582,0.108,2,48.639067,8.9420198
1.3,-0.01,-0.07,458.4,-0.063,12.582,0.106,2,48.639067,8.9420198
1.4,-0.02,-0.07,458.4,-0.042,12.583,0.104,2,48.639067,8.9420197
1.5,-0.01,-0.07,458.4,-0.048,12.583,0.107,2,48.639067,8.9420198
1.6,-0.01,-0.07,458.4,-0.026,12.582,0.116,2,48.639067,8.9420198
1.7,-0.01,-0.07,458.4,-0.021,12.582,0.116,2,48.639067,8.9420198
1.9,-0.01,-0.07,458.4,0.069,12.582,0.111,2,48.639067,8.9420198
2.1,-0.02,-0.06,458.5,0.077,12.581,0.109,2,48.6390672,8.9420197
2.3,-0.01,-0.06,458.5,0.016,12.582,0.103,2,48.6390672,8.9420198
2.4,-0.02,-0.06,458.5,0.018,12.582,0.103,2,48.6390672,8.9420197
2.5,-0.02,-0.06,458.5,0.026,12.581,0.104,2,48.6390672,8.9420197
2.6,-0.02,-0.04,458.5,0.003,12.582,0.097,2,48.6390673,8.9420197
2.7,-0.02,-0.04,458.5,0.106,12.581,0.099,2,48.6390673,8.9420197
2.9,0.0,-0.04,458.5,-0.021,12.582,0.102,2,48.6390673,8.94202
3.0,0.0,-0.04,458.5,-0.058,12.582,0.101,2,48.6390673,8.94202
3.1,0.01,-0.06,458.5,-0.021,12.582,0.102,2,48.6390672,8.9420202
3.2,0.01,-0.06,458.5,-0.063,12.582,0.103,2,48.6390672,8.9420202
3.3,0.01,-0.06,458.5,-0.058,12.582,0.102,2,48.6390672,8.9420202
3.4,0.01,-0.06,458.5,-0.011,12.581,0.1,2,48.6390672,8.9420202
3.5,0.01,-0.07,458.5,0.048,12.581,0.1,2,48.639067,8.9420202
3.6,0.01,-0.07,458.5,0.018,12.581,0.102,2,48.639067,8.9420202
3.7,0.0,-0.07,458.5,0.061,12.581,0.101,2,48.639067,8.94202
3.9,0.0,-0.07,458.5,0.032,12.581,0.098,2,48.639067,8.94202
4.0,0.0,-0.07,458.5,-0.026,12.581,0.097,2,48.639067,8.94202
4.1,-0.01,-0.09,458.5,-0.032,12.581,0.093,2,48.6390668,8.9420198
4.2,-0.01,-0.09,458.5,-0.032,12.582,0.097,2,48.6390668,8.9420198
4.3,-0.02,-0.09,458.5,0.011,12.581,0.095,2,48.6390668,8.9420197
4.4,-0.01,-0.09,458.5,0.024,12.581,0.102,2,48.6390668,8.9420198
4.5,-0.01,-0.09,458.5,0.037,12.581,0.097,2,48.6390668,8.9420198
4.6,0.0,-0.09,458.5,0.085,12.582,0.098,2,48.6390668,8.94202
4.7,0.0,-0.09,458.5,-0.037,12.581,0.097,2,48.6390668,8.94202
4.9,0.0,-0.09,458.5,0.026,12.58,0.1,2,48.6390668,8.94202
5.1,0.0,-0.09,458.5,0.026,12.581,0.102,2,48.6390668,8.94202
5.2,-0.01,-0.07,458.5,-0.042,12.581,0.099,2,48.639067,8.9420198
5.3,-0.01,-0.07,458.5,0.005,12.582,0.094,2,48.639067,8.9420198
5.4,-0.01,-0.06,458.5,0.013,12.582,0.093,2,48.6390672,8.9420198
5.5,-0.01,-0.06,458.5,-0.011,12.581,0.101,2,48.6390672,8.9420198
5.6,-0.02,-0.06,458.4,-0.005,12.581,0.107,2,48.6390672,8.9420197
5.8,-0.02,-0.06,458.4,-0.085,12.58,0.11,2,48.6390672,8.9420197
6.0,-0.02,-0.06,458.4,0.026,12.58,0.103,2,48.6390672,8.9420197
6.2,-0.02,-0.06,458.4,-0.026,12.58,0.103,2,48.6390672,8.9420197
6.3,-0.01,-0.06,458.4,-0.048,12.58,0.103,2,48.6390672,8.9420198
