t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,459.1,0.491,12.56,0.066,2,48.6388437,8.9427438
0.2,-0.01,0.0,459.1,0.0,12.593,0.01,2,48.6388437,8.9427437
0.3,-0.01,0.0,459.1,0.0,12.592,-0.011,2,48.6388437,8.9427437
0.4,-0.01,0.0,459.1,0.024,12.591,-0.012,2,48.6388437,8.9427437
0.5,-0.01,0.0,459.1,0.026,12.59,-0.009,2,48.6388437,8.9427437
0.7,-0.01,0.0,459.1,-0.005,12.59,-0.006,2,48.6388437,8.9427437
0.9,-0.01,0.0,459.1,0.09,12.592,-0.015,2,48.6388437,8.9427437
1.0,-0.01,0.0,459.1,0.05,12.591,-0.018,2,48.6388437,8.9427437
1.2,-0.01,0.02,459.1,0.048,12.589,-0.007,2,48.6388438,8.9427437
1.4,-0.01,0.02,459.1,0.037,12.586,-0.002,2,48.6388438,8.9427437
1.5,-0.01,0.0,459.1,0.026,12.588,-0.002,2,48.6388437,8.9427437
1.7,-0.01,0.02,459.1,-0.032,12.59,0.0,2,48.6388438,8.9427437
1.8,-0.01,0.02,459.1,-0.063,12.59,-0.007,2,48.6388438,8.9427437
1.9,-0.01,0.02,459.1,0.029,12.59,-0.009,2,48.6388438,8.9427437
2.0,-0.02,0.02,459.2,-0.042,12.591,-0.007,2,48.6388438,8.9427435
2.2,-0.02,0.02,459.1,0.013,12.592,-0.007,2,48.6388438,8.9427435
2.3,-0.02,0.02,459.1,-0.011,12.592,-0.015,2,48.6388438,8.9427435
2.4,-0.02,0.02,459.1,0.011,12.593,-0.013,2,48.6388438,8.9427435
2.5,-0.02,0.04,459.1,0.114,12.593,-0.012,2,48.638844,8.9427435
2.6,-0.01,0.04,459.1,0.045,12.593,-0.002,2,48.638844,8.9427437
2.7,-0.02,0.04,459.1,-0.037,12.592,-0.009,2,48.638844,8.9427435
2.8,-0.02,0.04,459.1,0.026,12.592,-0.008,2,48.638844,8.9427435
2.9,-0.02,0.04,459.1,0.071,12.592,-0.013,2,48.638844,8.9427435
3.0,-0.02,0.04,459.1,0.018,12.592,-0.006,2,48.638844,8.9427435
3.2,-0.04,0.04,459.1,0.032,12.592,-0.015,2,48.638844,8.9427433
3.3,-0.02,0.06,459.1,-0.021,12.593,-0.009,2,48.6388442,8.9427435
3.4,-0.04,0.06,459.1,0.029,12.593,-0.008,2,48.6388442,8.9427433
3.5,-0.04,0.06,459.1,0.09,12.592,-0.005,2,48.6388442,8.9427433
3.6,-0.04,0.06,459.1,0.077,12.591,-0.016,2,48.6388442,8.9427433
3.7,-0.04,0.06,459.1,0.053,12.591,-0.014,2,48.6388442,8.9427433
3.8,-0.04,0.06,459.1,0.087,12.591,-0.012,2,48.6388442,8.9427433
3.9,-0.04,0.06,459.1,0.026,12.591,-0.006,2,48.6388442,8.9427433
4.0,-0.05,0.04,459.1,-0.032,12.59,-0.011,2,48.638844,8.9427432
4.2,-0.05,0.04,459.1,0.074,12.591,-0.009,2,48.638844,8.9427432
4.3,-0.05,0.04,459.1,0.053,12.592,-0.009,2,48.638844,8.9427432
4.4,-0.06,0.04,459.1,0.066,12.592,-0.009,2,48.638844,8.942743
4.5,-0.06,0.04,459.1,-0.026,12.592,-0.012,2,48.638844,8.942743
4.6,-0.07,0.04,459.1,0.106,12.592,-0.01,2,48.638844,8.9427428
4.7,-0.06,0.02,459.1,0.045,12.592,-0.011,2,48.6388438,8.942743
4.8,-0.07,0.02,459.1,-0.127,12.591,-0.007,2,48.6388438,8.9427428
4.9,-0.07,0.02,459.1,0.045,12.592,-0.009,2,48.6388438,8.9427428
5.0,-0.07,0.02,459.1,0.008,12.593,-0.012,2,48.6388438,8.9427428
5.2,-0.09,0.02,459.1,0.0,12.592,-0.013,2,48.6388438,8.9427427
5.3,-0.09,0.02,459.1,-0.053,12.592,-0.009,2,48.6388438,8.9427427
5.4,-0.1,0.02,459.1,0.005,12.592,-0.003,2,48.6388438,8.9427425
5.5,-0.1,0.02,459.1,0.005,12.592,-0.002,2,48.6388438,8.9427425
5.6,-0.11,0.02,459.1,0.074,12.592,-0.002,2,48.6388438,8.9427423
5.7,-0.11,0.02,459.1,0.045,12.591,-0.0,2,48.6388438,8.9427423
5.8,-0.11,0.0,459.1,0.005,12.592,-0.002,2,48.6388437,8.9427423
5.9,-0.12,0.02,459.1,-0.011,12.591,-0.004,2,48.6388438,8.9427422
6.0,-0.13,0.02,459.1,-0.037,12.592,-0.007,2,48.6388438,8.942742
6.2,-0.15,-0.02,459.1,-0.074,12.592,-0.013,2,48.6388435,8.9427418
6.3,-0.13,0.0,459.1,0.005,12.593,-0.013,2,48.6388437,8.942742
6.4,-0.15,-0.02,459.1,-0.011,12.591,-0.007,2,48.6388435,8.9427418
6.5,-0.15,-0.04,459.1,0.005,12.589,-0.005,2,48.6388433,8.9427418
6.6,-0.16,-0.06,459.1,-0.032,12.588,-0.003,2,48.6388432,8.9427417
6.7,-0.17,-0.06,459.1,0.032,12.589,-0.005,2,48.6388432,8.9427415
6.8,-0.17,-0.06,459.1,0.201,12.589,-0.007,2,48.6388432,8.9427415
6.9,-0.16,-0.06,459.1,0.166,12.59,-0.01,2,48.6388432,8.9427417
7.0,-0.17,-0.06,459.1,0.0,12.591,-0.014,2,48.6388432,8.9427415
7.2,-0.17,-0.04,459.2,0.085,12.592,-0.011,2,48.6388433,8.9427415
7.3,-0.18,-0.02,459.2,0.0,12.591,-0.01,2,48.6388435,8.9427413
7.4,-0.17,-0.06,459.2,0.124,12.591,-0.009,2,48.6388432,8.9427415
7.5,-0.18,-0.06,459.2,0.092,12.592,-0.009,2,48.6388432,8.9427413
7.6,-0.18,-0.07,459.2,0.082,12.593,-0.015,2,48.638843,8.9427413
7.7,-0.18,-0.09,459.1,0.09,12.593,-0.019,2,48.6388428,8.9427413
7.8,-0.18,-0.09,459.1,0.026,12.593,-0.019,2,48.6388428,8.9427413
8.0,-0.18,-0.09,459.1,0.037,12.592,-0.001,2,48.6388428,8.9427413
8.2,-0.18,-0.11,459.1,0.114,12.591,-0.004,2,48.6388427,8.9427413
8.3,-0.18,-0.11,459.1,0.034,12.592,-0.01,2,48.6388427,8.9427413
8.5,-0.18,-0.11,459.1,0.143,12.591,-0.009,2,48.6388427,8.9427413
8.7,-0.2,-0.11,459.1,0.129,12.592,-0.005,2,48.6388427,8.9427412
8.9,-0.2,-0.11,459.1,0.114,12.591,0.001,2,48.6388427,8.9427412
9.1,-0.2,-0.09,459.1,0.235,12.591,-0.005,2,48.6388428,8.9427412
9.3,-0.21,-0.09,459.2,0.182,12.591,-0.01,2,48.6388428,8.942741
9.5,-0.22,-0.07,459.2,0.119,12.59,-0.013,2,48.638843,8.9427408
9.7,-0.24,-0.06,459.2,0.042,12.591,-0.009,2,48.6388432,8.9427405
9.9,-0.24,-0.06,459.2,0.148,12.591,-0.006,2,48.6388432,8.9427405
10.1,-0.26,-0.06,459.2,0.1,12.592,-0.002,2,48.6388432,8.9427403
10.3,-0.28,-0.04,459.2,0.18,12.593,0.003,2,48.6388433,8.94274
10.4,-0.29,-0.02,459.2,0.159,12.592,-0.001,2,48.6388435,8.9427398
10.6,-0.29,-0.02,459.3,0.235,12.592,-0.008,2,48.6388435,8.9427398
10.7,-0.29,0.0,459.2,0.079,12.592,-0.008,2,48.6388437,8.9427398
10.8,-0.31,-0.02,459.2,0.137,12.592,-0.01,2,48.6388435,8.9427397
10.9,-0.31,-0.02,459.2,0.069,12.592,-0.009,2,48.6388435,8.9427397
11.0,-0.33,0.0,459.2,0.082,12.592,-0.002,2,48.6388437,8.9427393
11.2,-0.33,0.02,459.3,0.048,12.592,-0.003,2,48.6388438,8.9427393
11.4,-0.36,0.02,459.3,0.082,12.592,-0.008,2,48.6388438,8.942739
11.6,-0.37,0.02,459.3,-0.069,12.591,-0.003,2,48.6388438,8.9427388
11.7,-0.38,0.04,459.3,0.0,12.591,0.006,2,48.638844,8.9427387
11.9,-0.39,0.04,459.3,0.108,12.587,-0.004,2,48.638844,8.9427385
12.1,-0.4,0.04,459.3,0.037,12.587,-0.004,2,48.638844,8.9427383
12.3,-0.4,0.02,459.3,0.005,12.589,0.001,2,48.6388438,8.9427383
12.4,-0.43,0.04,459.3,0.011,12.591,0.003,2,48.638844,8.942738
12.6,-0.43,0.06,459.3,0.061,12.591,-0.006,2,48.6388442,8.942738
12.8,-0.45,0.04,459.3,0.148,12.591,-0.01,2,48.638844,8.9427377
13.0,-0.45,0.06,459.3,0.177,12.593,-0.012,2,48.6388442,8.9427377
13.2,-0.47,0.04,459.3,0.14,12.594,-0.004,2,48.638844,8.9427375
13.4,-0.48,0.04,459.3,0.066,12.593,0.001,2,48.638844,8.9427373
13.5,-0.48,0.0,459.3,0.024,12.592,0.003,2,48.6388437,8.9427373
13.6,-0.49,-0.02,459.3,0.09,12.592,-0.001,2,48.6388435,8.9427372
13.7,-0.5,-0.04,459.3,-0.011,12.592,-0.006,2,48.6388433,8.942737
13.8,-0.5,-0.04,459.3,0.063,12.591,-0.01,2,48.6388433,8.942737
13.9,-0.5,-0.06,459.3,0.159,12.592,-0.005,2,48.6388432,8.942737
14.0,-0.51,-0.06,459.3,0.1,12.591,-0.012,2,48.6388432,8.9427368
14.2,-0.54,-0.06,459.3,0.129,12.592,-0.014,2,48.6388432,8.9427365
14.3,-0.54,-0.06,459.3,0.098,12.592,-0.012,2,48.6388432,8.9427365
14.4,-0.55,-0.06,459.3,0.053,12.592,-0.01,2,48.6388432,8.9427363
14.5,-0.55,-0.04,459.3,0.159,12.591,-0.005,2,48.6388433,8.9427363
