t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,457.8,-0.143,12.576,0.07,0.0,2,48.638799,8.9427268
0.1,0.0,0.0,457.8,0.058,12.581,0.064,0.8,2,48.638799,8.9427268
0.2,-0.01,0.02,457.8,0.018,12.584,0.052,0.8,2,48.6387992,8.9427267
0.3,0.0,0.0,457.8,0.053,12.588,0.018,0.22,2,48.638799,8.9427268
0.5,-0.01,0.0,457.8,-0.058,12.584,0.011,0.22,2,48.638799,8.9427267
0.7,-0.02,0.0,457.8,-0.132,12.583,0.015,0.33,2,48.638799,8.9427265
0.9,-0.02,0.02,457.8,0.029,12.582,0.018,0.0,2,48.6387992,8.9427265
1.0,-0.02,0.02,457.8,-0.053,12.584,0.004,0.0,2,48.6387992,8.9427265
1.2,-0.02,0.02,457.9,-0.095,12.585,0.01,0.4,2,48.6387992,8.9427265
1.4,-0.04,0.0,457.9,-0.174,12.582,0.018,0.22,2,48.638799,8.9427263
1.6,-0.05,0.0,457.9,-0.106,12.581,0.021,0.44,2,48.638799,8.9427262
1.7,-0.04,0.0,457.9,-0.127,12.582,0.006,0.67,2,48.638799,8.9427263
1.8,-0.04,0.02,457.9,-0.011,12.583,0.003,0.66,2,48.6387992,8.9427263
1.9,-0.04,0.04,457.9,-0.116,12.586,0.0,0.8,2,48.6387993,8.9427263
2.0,-0.02,0.02,457.8,-0.132,12.586,0.002,0.66,2,48.6387992,8.9427265
2.1,-0.02,0.04,457.8,-0.18,12.586,0.0,0.8,2,48.6387993,8.9427265
2.2,-0.01,0.06,457.9,-0.122,12.585,-0.0,0.8,2,48.6387995,8.9427267
2.3,0.0,0.07,457.8,-0.122,12.586,0.001,0.22,2,48.6387997,8.9427268
2.5,0.01,0.07,457.8,0.005,12.584,0.006,0.67,2,48.6387997,8.942727
2.6,0.01,0.06,457.8,-0.042,12.585,0.006,0.44,2,48.6387995,8.942727
2.7,0.02,0.06,457.8,-0.111,12.585,0.007,0.88,2,48.6387995,8.9427272
2.8,0.05,0.06,457.8,-0.058,12.586,0.003,0.0,2,48.6387995,8.9427275
2.9,0.05,0.06,457.8,-0.085,12.586,0.002,0.44,2,48.6387995,8.9427275
3.0,0.06,0.06,457.8,-0.111,12.586,-0.004,0.44,2,48.6387995,8.9427277
3.1,0.07,0.06,457.8,-0.137,12.586,-0.006,0.88,2,48.6387995,8.9427278
3.2,0.1,0.06,457.8,-0.122,12.585,-0.001,0.8,2,48.6387995,8.9427282
3.3,0.11,0.07,457.8,-0.174,12.584,0.003,0.22,2,48.6387997,8.9427283
3.5,0.12,0.07,457.8,-0.09,12.581,0.005,1.4,2,48.6387997,8.9427285
3.6,0.11,0.11,457.8,-0.079,12.581,0.007,0.0,2,48.6388,8.9427283
3.7,0.11,0.11,457.8,-0.132,12.581,0.01,0.8,2,48.6388,8.9427283
3.8,0.12,0.09,457.8,-0.122,12.583,0.006,0.67,2,48.6387998,8.9427285
3.9,0.12,0.11,457.7,-0.164,12.583,0.008,0.0,2,48.6388,8.9427285
4.0,0.12,0.11,457.8,-0.201,12.584,0.004,0.44,2,48.6388,8.9427285
4.1,0.13,0.11,457.8,-0.106,12.583,0.003,0.0,2,48.6388,8.9427287
4.2,0.13,0.11,457.8,-0.09,12.583,0.002,0.44,2,48.6388,8.9427287
4.3,0.15,0.11,457.8,-0.026,12.583,0.004,0.4,2,48.6388,8.9427288
4.5,0.16,0.09,457.8,-0.042,12.582,0.009,0.0,2,48.6387998,8.942729
4.6,0.16,0.09,457.8,-0.111,12.581,0.0,0.0,2,48.6387998,8.942729
4.7,0.16,0.09,457.8,-0.069,12.582,0.006,0.44,2,48.6387998,8.942729
4.8,0.17,0.09,457.8,-0.016,12.584,0.004,0.44,2,48.6387998,8.9427292
4.9,0.16,0.09,457.8,0.008,12.584,0.007,0.8,2,48.6387998,8.942729
5.0,0.17,0.11,457.9,-0.048,12.584,0.006,0.67,2,48.6388,8.9427292
5.1,0.17,0.09,457.9,0.085,12.583,0.003,0.0,2,48.6387998,8.9427292
5.2,0.17,0.09,457.9,-0.042,12.583,0.0,0.0,2,48.6387998,8.9427292
5.3,0.17,0.09,457.9,-0.074,12.583,0.006,0.33,2,48.6387998,8.9427292
5.5,0.17,0.11,457.9,0.042,12.582,0.006,0.67,2,48.6388,8.9427292
5.6,0.17,0.09,457.9,0.077,12.582,0.004,0.0,2,48.6387998,8.9427292
5.7,0.17,0.09,457.9,-0.021,12.581,0.005,0.8,2,48.6387998,8.9427292
5.8,0.18,0.11,457.9,-0.074,12.583,0.001,0.0,2,48.6388,8.9427293
5.9,0.18,0.11,457.9,-0.122,12.583,0.004,0.67,2,48.6388,8.9427293
6.0,0.18,0.13,457.9,-0.095,12.583,0.004,0.44,2,48.6388002,8.9427293
6.1,0.2,0.13,457.9,-0.048,12.583,0.007,0.8,2,48.6388002,8.9427295
6.2,0.21,0.11,457.9,-0.111,12.584,0.002,0.67,2,48.6388,8.9427297
6.3,0.21,0.13,457.9,-0.132,12.583,0.007,0.0,2,48.6388002,8.9427297
6.5,0.21,0.13,457.9,-0.085,12.581,0.015,0.0,2,48.6388002,8.9427297
6.6,0.21,0.13,457.9,-0.037,12.582,0.002,0.66,2,48.6388002,8.9427297
6.7,0.21,0.15,457.9,-0.148,12.583,0.004,0.67,2,48.6388003,8.9427297
6.8,0.21,0.17,457.9,-0.159,12.585,-0.008,0.67,2,48.6388005,8.9427297
6.9,0.21,0.19,457.9,-0.069,12.585,-0.0,0.67,2,48.6388007,8.9427297
7.0,0.21,0.17,457.9,-0.116,12.585,-0.001,0.44,2,48.6388005,8.9427297
7.1,0.22,0.17,457.9,-0.079,12.584,0.001,0.0,2,48.6388005,8.9427298
7.3,0.22,0.17,457.9,-0.122,12.58,0.009,0.0,2,48.6388005,8.9427298
7.5,0.22,0.17,457.9,-0.132,12.58,-0.002,0.0,2,48.6388005,8.9427298
7.7,0.22,0.17,457.9,-0.079,12.581,0.004,1.11,2,48.6388005,8.9427298
7.8,0.24,0.19,458.0,-0.116,12.582,0.002,0.4,2,48.6388007,8.9427302
8.0,0.23,0.2,458.0,-0.169,12.581,0.005,0.4,2,48.6388008,8.94273
8.2,0.22,0.22,458.0,-0.259,12.579,0.014,0.74,2,48.638801,8.9427298
8.4,0.18,0.24,458.0,-0.164,12.579,0.01,0.22,2,48.6388012,8.9427293
8.6,0.17,0.24,458.0,-0.143,12.581,0.011,0.33,2,48.6388012,8.9427292
8.8,0.17,0.26,458.0,-0.079,12.586,0.002,0.44,2,48.6388013,8.9427292
8.9,0.16,0.26,458.0,-0.085,12.587,-0.001,0.22,2,48.6388013,8.942729
9.1,0.15,0.26,458.0,-0.222,12.586,0.001,0.33,2,48.6388013,8.9427288
9.3,0.15,0.28,458.0,-0.28,12.581,0.002,0.4,2,48.6388015,8.9427288
9.5,0.13,0.3,458.1,-0.28,12.581,0.003,0.22,2,48.6388017,8.9427287
9.7,0.12,0.3,458.0,-0.016,12.584,0.012,0.66,2,48.6388017,8.9427285
9.8,0.12,0.32,458.1,-0.169,12.585,0.015,0.4,2,48.6388018,8.9427285
10.0,0.11,0.33,458.1,-0.106,12.585,0.011,0.4,2,48.638802,8.9427283
10.2,0.1,0.35,458.1,-0.1,12.582,0.011,0.8,2,48.6388022,8.9427282
10.3,0.09,0.37,458.1,-0.095,12.582,0.008,0.4,2,48.6388023,8.942728
10.5,0.07,0.39,458.2,-0.185,12.584,0.01,0.22,2,48.6388025,8.9427278
10.7,0.06,0.39,458.1,-0.132,12.585,0.002,0.8,2,48.6388025,8.9427277
10.8,0.05,0.41,458.2,-0.122,12.585,0.0,0.4,2,48.6388027,8.9427275
11.0,0.04,0.43,458.2,-0.153,12.585,0.007,0.67,2,48.6388028,8.9427273
11.1,0.04,0.44,458.2,-0.164,12.56,0.105,0.33,2,48.638803,8.9427273
11.3,0.04,0.46,458.2,-0.074,12.498,0.677,0.4,2,48.6388032,8.9427273
11.5,0.02,0.48,458.2,-0.09,12.461,0.79,0.8,2,48.6388033,8.9427272
11.6,0.01,0.5,458.2,-0.069,12.388,0.804,0.33,2,48.6388035,8.942727
11.8,0.01,0.52,458.2,-0.153,12.271,1.107,0.88,2,48.6388037,8.942727
11.9,-0.01,0.52,458.2,-0.217,12.298,1.406,0.8,2,48.6388037,8.9427267
12.0,-0.02,0.54,458.2,-0.074,12.36,1.705,0.8,2,48.6388038,8.9427265
12.1,-0.04,0.56,458.2,-0.085,12.411,1.985,0.8,2,48.638804,8.9427263
12.2,-0.05,0.57,458.2,-0.233,12.392,2.274,0.44,2,48.6388042,8.9427262
12.3,-0.06,0.57,458.2,-0.079,12.259,2.739,0.33,2,48.6388042,8.942726
12.5,-0.06,0.59,458.2,-0.079,10.985,1.974,1.11,2,48.6388043,8.942726
12.6,-0.09,0.61,458.2,-0.19,9.359,1.109,0.8,2,48.6388045,8.9427257
12.7,-0.1,0.63,458.2,-0.095,7.243,-0.004,0.44,2,48.6388047,8.9427255
12.8,-0.11,0.63,458.1,-0.037,6.096,-0.018,0.8,2,48.6388047,8.9427253
12.9,-0.12,0.65,458.1,-0.09,5.286,-0.024,0.8,2,48.6388048,8.9427252
13.0,-0.13,0.67,458.1,-0.111,4.808,-0.02,0.8,2,48.638805,8.942725
13.1,-0.15,0.69,458.1,-0.042,4.524,-0.02,0.44,2,48.6388052,8.9427248
13.2,-0.16,0.69,458.1,-0.122,4.266,-0.018,0.8,2,48.6388052,8.9427247
13.3,-0.17,0.7,458.1,-0.111,4.024,-0.017,0.4,2,48.6388053,8.9427245
13.5,-0.18,0.72,458.1,-0.021,3.786,-0.015,0.0,2,48.6388055,8.9427243
13.6,-0.18,0.72,458.1,-0.222,3.648,-0.015,0.0,2,48.6388055,8.9427243
13.7,-0.18,0.72,458.1,-0.063,3.512,-0.016,1.11,2,48.6388055,8.9427243
13.8,-0.21,0.74,458.1,-0.032,3.406,-0.019,0.44,2,48.6388057,8.942724
13.9,-0.22,0.74,458.1,-0.085,3.897,-0.016,0.8,2,48.6388057,8.9427238
14.0,-0.23,0.76,458.1,-0.132,7.053,-0.006,0.67,2,48.6388058,8.9427237
14.1,-0.23,0.78,458.1,-0.053,9.952,-0.0,0.44,2,48.638806,8.9427237
14.2,-0.24,0.78,458.1,-0.058,12.585,0.01,0.8,2,48.638806,8.9427235
14.3,-0.26,0.8,458.1,0.037,12.585,0.027,0.44,2,48.6388062,8.9427233
14.5,-0.28,0.8,458.1,0.008,12.585,0.035,0.66,2,48.6388062,8.942723
14.6,-0.28,0.82,458.1,-0.09,12.59,0.041,0.44,2,48.6388063,8.942723
14.7,-0.29,0.82,458.1,-0.09,12.588,0.025,0.8,2,48.6388063,8.9427228
14.8,-0.31,0.83,458.1,-0.005,12.59,0.016,0.44,2,48.6388065,8.9427227
14.9,-0.32,0.83,458.1,0.05,12.587,-0.0,0.44,2,48.6388065,8.9427225
15.0,-0.33,0.83,458.1,-0.026,12.587,0.014,0.8,2,48.6388065,8.9427223
15.1,-0.34,0.85,458.1,-0.122,12.588,0.02,0.0,2,48.6388067,8.9427222
15.2,-0.34,0.85,458.1,-0.085,12.589,0.032,0.8,2,48.6388067,8.9427222
15.3,-0.36,0.87,458.1,-0.159,12.59,0.028,0.4,2,48.6388068,8.942722
15.5,-0.34,0.89,458.1,-0.1,12.588,0.012,0.44,2,48.638807,8.9427222
15.6,-0.36,0.89,458.1,-0.116,12.586,0.011,0.88,2,48.638807,8.942722
15.7,-0.38,0.89,458.1,-0.132,12.586,0.006,0.67,2,48.638807,8.9427217
15.8,-0.38,0.91,458.1,-0.132,12.587,0.009,0.8,2,48.6388072,8.9427217
15.9,-0.39,0.93,458.1,-0.116,12.587,0.005,0.0,2,48.6388073,8.9427215
16.0,-0.39,0.93,458.1,-0.032,12.587,0.007,0.8,2,48.6388073,8.9427215
16.1,-0.4,0.95,458.1,-0.032,12.586,0.009,0.0,2,48.6388075,8.9427213
16.2,-0.4,0.95,458.1,-0.069,12.587,0.01,0.8,2,48.6388075,8.9427213
16.3,-0.42,0.96,458.1,-0.09,12.587,0.009,0.22,2,48.6388077,8.9427212
16.5,-0.43,0.96,458.2,-0.063,12.584,0.009,0.44,2,48.6388077,8.942721
16.6,-0.44,0.96,458.2,-0.053,12.585,0.004,0.66,2,48.6388077,8.9427208
16.7,-0.44,0.98,458.2,-0.09,12.584,0.008,0.44,2,48.6388078,8.9427208
16.8,-0.45,0.98,458.2,-0.132,12.588,-0.003,0.67,2,48.6388078,8.9427207
16.9,-0.45,1.0,458.2,-0.106,12.588,0.001,0.0,2,48.638808,8.9427207
17.0,-0.45,1.0,458.2,-0.111,12.589,0.002,0.8,2,48.638808,8.9427207
17.1,-0.47,1.02,458.2,-0.164,12.589,0.005,0.8,2,48.6388082,8.9427205
17.2,-0.48,1.04,458.2,-0.106,12.588,0.007,0.0,2,48.6388083,8.9427203
17.3,-0.48,1.04,458.2,-0.116,12.587,0.006,0.4,2,48.6388083,8.9427203
17.5,-0.49,1.06,458.2,-0.026,12.585,0.001,0.67,2,48.6388085,8.9427202
17.6,-0.49,1.07,458.3,-0.106,12.585,-0.003,0.0,2,48.6388087,8.9427202
17.7,-0.49,1.07,458.3,-0.106,12.586,-0.006,0.8,2,48.6388087,8.9427202
17.8,-0.5,1.09,458.3,-0.137,12.587,-0.007,0.44,2,48.6388088,8.94272
17.9,-0.51,1.09,458.3,-0.111,12.588,-0.008,0.67,2,48.6388088,8.9427198
18.0,-0.51,1.11,458.3,-0.19,12.588,-0.002,0.8,2,48.638809,8.9427198
18.1,-0.53,1.13,458.3,-0.159,12.588,0.001,0.66,2,48.6388092,8.9427197
18.2,-0.53,1.15,458.3,-0.074,12.588,0.004,0.0,2,48.6388093,8.9427197
18.3,-0.53,1.15,458.3,-0.09,12.587,0.002,0.4,2,48.6388093,8.9427197
18.5,-0.54,1.17,458.4,-0.254,12.586,0.002,0.67,2,48.6388095,8.9427195
18.6,-0.54,1.19,458.4,-0.222,12.586,0.002,0.44,2,48.6388097,8.9427195
18.7,-0.55,1.19,458.4,-0.1,12.586,0.003,0.66,2,48.6388097,8.9427193
18.8,-0.55,1.2,458.4,-0.058,12.587,0.001,0.44,2,48.6388098,8.9427193
18.9,-0.56,1.2,458.4,-0.095,12.588,0.008,0.67,2,48.6388098,8.9427192
19.0,-0.56,1.22,458.4,-0.095,12.588,0.015,0.0,2,48.63881,8.9427192
19.1,-0.56,1.22,458.4,-0.127,12.588,0.01,0.8,2,48.63881,8.9427192
19.2,-0.58,1.24,458.4,-0.122,12.588,-0.005,0.44,2,48.6388102,8.942719
19.3,-0.59,1.24,458.5,-0.09,12.587,-0.005,0.0,2,48.6388102,8.9427188
19.5,-0.59,1.24,458.5,-0.159,12.587,0.014,0.0,2,48.6388102,8.9427188
19.6,-0.59,1.24,458.5,-0.042,12.588,0.029,0.8,2,48.6388102,8.9427188
19.7,-0.6,1.26,458.5,-0.053,12.59,0.036,0.0,2,48.6388103,8.9427187
19.8,-0.6,1.26,458.5,-0.053,12.588,0.04,0.0,2,48.6388103,8.9427187
19.9,-0.6,1.26,458.5,-0.053,12.588,0.043,0.8,2,48.6388103,8.9427187
20.0,-0.61,1.28,458.5,-0.053,12.586,0.028,0.0,2,48.6388105,8.9427185
20.1,-0.61,1.28,458.5,-0.122,12.588,0.017,0.0,2,48.6388105,8.9427185
20.2,-0.61,1.28,458.5,-0.116,12.587,0.001,0.8,2,48.6388105,8.9427185
20.3,-0.62,1.3,458.5,-0.164,12.588,0.001,0.22,2,48.6388107,8.9427183
20.5,-0.61,1.3,458.5,-0.206,12.586,-0.0,0.0,2,48.6388107,8.9427185
20.6,-0.61,1.3,458.5,-0.148,12.586,0.005,0.44,2,48.6388107,8.9427185
20.7,-0.62,1.3,458.6,-0.09,12.585,0.005,0.0,2,48.6388107,8.9427183
20.8,-0.62,1.3,458.6,-0.233,12.587,-0.004,0.0,2,48.6388107,8.9427183
20.9,-0.62,1.3,458.6,-0.174,12.587,-0.007,0.66,2,48.6388107,8.9427183
21.0,-0.62,1.32,458.6,-0.032,12.587,-0.007,0.0,2,48.6388108,8.9427183
21.1,-0.62,1.32,458.6,-0.259,12.588,-0.006,0.44,2,48.6388108,8.9427183
21.2,-0.61,1.32,458.6,-0.296,12.588,-0.003,0.0,2,48.6388108,8.9427185
21.3,-0.61,1.32,458.6,-0.206,12.588,0.001,0.22,2,48.6388108,8.9427185
21.5,-0.62,1.32,458.6,-0.264,12.586,0.006,0.67,2,48.6388108,8.9427183
21.6,-0.62,1.33,458.7,-0.254,12.585,0.001,0.0,2,48.638811,8.9427183
21.7,-0.62,1.33,458.7,-0.19,12.585,0.001,0.0,2,48.638811,8.9427183
21.8,-0.62,1.33,458.7,-0.206,12.588,-0.001,0.0,2,48.638811,8.9427183
21.9,-0.62,1.33,458.7,-0.111,12.588,0.008,0.44,2,48.638811,8.9427183
22.0,-0.64,1.33,458.7,-0.196,12.588,-0.0,0.44,2,48.638811,8.9427182
22.1,-0.62,1.33,458.7,-0.169,12.584,0.112,0.8,2,48.638811,8.9427183
22.2,-0.64,1.35,458.7,-0.164,12.578,0.272,0.0,2,48.6388112,8.9427182
22.3,-0.64,1.35,458.7,-0.143,12.562,0.764,0.0,2,48.6388112,8.9427182
22.4,-0.64,1.35,458.7,-0.111,12.555,0.916,0.8,2,48.6388112,8.9427182
22.5,-0.65,1.37,458.7,-0.206,12.55,1.043,0.0,2,48.6388113,8.942718
22.6,-0.65,1.37,458.7,-0.143,12.555,0.863,0.44,2,48.6388113,8.942718
22.7,-0.66,1.37,458.7,-0.085,12.55,1.044,0.67,2,48.6388113,8.9427178
22.8,-0.66,1.39,458.8,-0.095,12.541,1.283,0.0,2,48.6388115,8.9427178
22.9,-0.66,1.39,458.8,-0.116,12.529,1.564,0.0,2,48.6388115,8.9427178
23.0,-0.66,1.39,458.8,-0.164,12.517,1.851,0.0,2,48.6388115,8.9427178
23.1,-0.66,1.39,458.8,-0.206,12.505,2.194,0.67,2,48.6388115,8.9427178
23.2,-0.66,1.41,458.8,-0.143,12.492,2.535,0.44,2,48.6388117,8.9427178
23.3,-0.65,1.41,458.8,-0.137,12.478,2.922,0.0,2,48.6388117,8.942718
23.5,-0.65,1.41,458.8,-0.063,12.463,3.26,0.44,2,48.6388117,8.942718
23.6,-0.66,1.41,458.8,-0.069,12.457,3.393,0.44,2,48.6388117,8.9427178
23.7,-0.65,1.41,458.8,-0.211,12.456,3.312,0.44,2,48.6388117,8.942718
23.8,-0.66,1.41,458.8,-0.19,12.401,3.335,0.8,2,48.6388117,8.9427178
23.9,-0.65,1.43,458.8,-0.079,11.198,2.179,0.0,2,48.6388118,8.942718
24.0,-0.65,1.43,458.8,-0.122,9.545,1.161,0.0,2,48.6388118,8.942718
24.1,-0.65,1.43,458.8,-0.069,7.387,-0.024,0.0,2,48.6388118,8.942718
24.2,-0.65,1.43,458.8,-0.137,6.271,-0.02,0.0,2,48.6388118,8.942718
24.3,-0.65,1.43,458.8,-0.069,5.318,-0.019,0.22,2,48.6388118,8.942718
24.5,-0.66,1.43,458.9,-0.164,4.551,-0.009,0.0,2,48.6388118,8.9427178
24.6,-0.66,1.43,458.9,-0.143,4.283,-0.009,0.0,2,48.6388118,8.9427178
24.7,-0.66,1.43,458.9,-0.079,4.076,-0.013,0.0,2,48.6388118,8.9427178
24.8,-0.66,1.43,458.9,-0.196,3.873,-0.019,0.0,2,48.6388118,8.9427178
24.9,-0.66,1.43,458.9,-0.116,3.706,-0.019,0.0,2,48.6388118,8.9427178
25.0,-0.66,1.43,458.9,-0.116,3.558,-0.022,0.0,2,48.6388118,8.9427178
25.1,-0.66,1.43,458.9,-0.137,3.431,-0.017,0.0,2,48.6388118,8.9427178
25.2,-0.66,1.43,458.9,-0.132,3.323,-0.012,0.0,2,48.6388118,8.9427178
25.3,-0.66,1.43,458.9,-0.048,3.213,-0.012,0.0,2,48.6388118,8.9427178
25.5,-0.66,1.43,458.9,-0.127,3.085,-0.017,0.0,2,48.6388118,8.9427178
25.6,-0.66,1.43,458.9,-0.169,3.023,-0.014,0.0,2,48.6388118,8.9427178
25.7,-0.66,1.43,458.9,-0.1,2.969,-0.009,0.44,2,48.6388118,8.9427178
25.8,-0.65,1.43,458.9,-0.169,2.916,-0.012,0.44,2,48.6388118,8.942718
25.9,-0.66,1.43,458.9,-0.069,2.872,-0.015,0.8,2,48.6388118,8.9427178
26.0,-0.65,1.41,458.9,-0.053,2.828,-0.011,0.8,2,48.6388117,8.942718
26.1,-0.66,1.43,458.9,-0.174,2.791,-0.01,0.8,2,48.6388118,8.9427178
26.2,-0.65,1.41,458.9,-0.164,2.757,-0.01,0.0,2,48.6388117,8.942718
26.3,-0.65,1.41,458.9,-0.137,2.722,-0.014,0.0,2,48.6388117,8.942718
26.5,-0.65,1.41,458.9,-0.106,2.67,-0.011,0.0,2,48.6388117,8.942718
26.6,-0.65,1.41,458.9,-0.174,2.643,-0.012,0.8,2,48.6388117,8.942718
26.7,-0.66,1.43,458.9,-0.153,2.616,-0.012,0.0,2,48.6388118,8.9427178
26.8,-0.66,1.43,458.9,-0.169,2.641,-0.018,0.0,2,48.6388118,8.9427178
26.9,-0.66,1.43,458.9,-0.153,3.138,1.78,0.0,2,48.6388118,8.9427178
27.0,-0.66,1.43,458.9,-0.148,6.574,1.787,0.0,2,48.6388118,8.9427178
27.1,-0.66,1.43,458.9,-0.069,9.661,1.795,0.0,2,48.6388118,8.9427178
27.2,-0.66,1.43,458.9,-0.021,12.585,0.003,0.0,2,48.6388118,8.9427178
27.3,-0.66,1.43,458.9,-0.069,12.588,0.015,0.22,2,48.6388118,8.9427178
27.5,-0.65,1.43,458.9,-0.079,12.584,0.021,0.66,2,48.6388118,8.942718
27.6,-0.65,1.41,458.9,0.079,12.582,0.04,0.66,2,48.6388117,8.942718
27.7,-0.65,1.43,458.9,0.029,12.581,0.034,0.0,2,48.6388118,8.942718
27.8,-0.65,1.43,458.9,-0.079,12.585,0.024,0.67,2,48.6388118,8.942718
27.9,-0.65,1.45,459.0,-0.122,12.585,0.01,0.67,2,48.638812,8.942718
28.0,-0.65,1.43,459.0,-0.153,12.585,0.012,0.0,2,48.6388118,8.942718
28.1,-0.65,1.43,459.0,-0.111,12.585,0.021,0.0,2,48.6388118,8.942718
28.2,-0.65,1.43,459.0,-0.122,12.586,0.025,0.0,2,48.6388118,8.942718
28.3,-0.65,1.43,459.0,-0.143,12.586,0.025,0.0,2,48.6388118,8.942718
28.5,-0.65,1.43,458.9,-0.174,12.584,0.019,0.0,2,48.6388118,8.942718
28.6,-0.65,1.43,459.0,-0.1,12.584,0.013,0.0,2,48.6388118,8.942718
28.7,-0.65,1.43,458.9,-0.095,12.581,0.013,0.0,2,48.6388118,8.942718
28.8,-0.65,1.43,459.0,-0.143,12.582,0.017,0.0,2,48.6388118,8.942718
28.9,-0.65,1.43,458.9,-0.079,12.58,0.029,0.0,2,48.6388118,8.942718
29.0,-0.65,1.43,458.9,-0.206,12.583,0.026,0.0,2,48.6388118,8.942718
29.1,-0.65,1.43,458.9,-0.1,12.583,0.037,0.0,2,48.6388118,8.942718
29.2,-0.65,1.43,458.9,-0.069,12.585,0.029,0.0,2,48.6388118,8.942718
29.3,-0.65,1.43,458.9,-0.079,12.584,0.016,0.22,2,48.6388118,8.942718
29.5,-0.66,1.43,458.9,-0.122,12.584,0.069,0.0,2,48.6388118,8.9427178
29.6,-0.66,1.43,458.9,-0.106,12.583,0.119,0.44,2,48.6388118,8.9427178
29.7,-0.67,1.43,458.9,-0.1,12.584,0.131,0.44,2,48.6388118,8.9427177
29.8,-0.66,1.43,458.9,-0.137,12.586,0.075,0.44,2,48.6388118,8.9427178
29.9,-0.67,1.43,458.9,-0.174,12.585,0.094,0.0,2,48.6388118,8.9427177
30.0,-0.67,1.43,458.9,-0.132,12.584,0.172,0.0,2,48.6388118,8.9427177
30.1,-0.67,1.43,458.9,-0.222,12.582,0.306,0.0,2,48.6388118,8.9427177
30.2,-0.67,1.43,458.9,-0.122,12.58,0.432,0.66,2,48.6388118,8.9427177
30.3,-0.67,1.41,458.9,-0.069,12.577,0.604,0.44,2,48.6388117,8.9427177
30.4,-0.69,1.41,458.9,-0.09,12.575,0.8,0.0,2,48.6388117,8.9427175
30.5,-0.69,1.41,458.9,-0.042,12.572,1.01,0.0,2,48.6388117,8.9427175
30.6,-0.69,1.41,458.9,-0.032,12.568,1.266,0.0,2,48.6388117,8.9427175
30.7,-0.69,1.41,458.9,-0.053,12.564,1.514,0.0,2,48.6388117,8.9427175
30.8,-0.69,1.41,458.9,-0.132,12.56,1.84,0.67,2,48.6388117,8.9427175
30.9,-0.69,1.39,458.9,-0.095,12.555,2.171,0.67,2,48.6388115,8.9427175
