t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.8,1.876,12.627,-0.013,2,48.6388597,8.9427635
0.2,0.0,0.0,458.8,0.095,12.626,-0.009,2,48.6388597,8.9427635
0.3,0.0,0.0,458.8,0.061,12.627,-0.004,2,48.6388597,8.9427635
0.4,-0.01,0.0,458.8,0.119,12.627,0.001,2,48.6388597,8.9427633
0.5,-0.01,0.0,458.8,0.143,12.627,0.005,2,48.6388597,8.9427633
0.6,-0.01,0.0,458.8,0.061,12.629,0.003,2,48.6388597,8.9427633
0.8,-0.01,0.0,458.8,0.116,12.631,-0.001,2,48.6388597,8.9427633
0.9,-0.01,0.0,458.8,0.164,12.631,-0.002,2,48.6388597,8.9427633
1.0,-0.01,0.0,458.8,0.048,12.631,-0.001,2,48.6388597,8.9427633
1.2,-0.02,0.0,458.8,0.108,12.63,-0.0,2,48.6388597,8.9427632
1.4,-0.04,0.0,458.8,0.217,12.628,0.002,2,48.6388597,8.942763
1.6,-0.05,0.0,458.8,0.124,12.627,-0.008,2,48.6388597,8.9427628
1.8,-0.05,0.0,458.8,0.164,12.627,-0.008,2,48.6388597,8.9427628
1.9,-0.04,0.0,458.8,0.05,12.627,-0.007,2,48.6388597,8.942763
2.1,-0.05,0.02,458.8,0.151,12.627,-0.01,2,48.6388598,8.9427628
2.3,-0.05,0.02,458.8,0.312,12.627,-0.009,2,48.6388598,8.9427628
2.4,-0.05,0.02,458.9,0.119,12.628,-0.012,2,48.6388598,8.9427628
2.5,-0.05,0.04,458.9,0.219,12.628,-0.009,2,48.63886,8.9427628
2.7,-0.05,0.04,458.9,0.159,12.627,-0.005,2,48.63886,8.9427628
2.9,-0.05,0.06,458.9,0.206,12.627,-0.01,2,48.6388602,8.9427628
3.0,-0.05,0.04,459.0,0.153,12.626,-0.006,2,48.63886,8.9427628
3.2,-0.06,0.04,459.0,0.071,12.627,-0.003,2,48.63886,8.9427627
3.4,-0.06,0.04,459.0,0.092,12.627,-0.008,2,48.63886,8.9427627
3.6,-0.07,0.04,459.0,0.085,12.627,-0.009,2,48.63886,8.9427625
3.8,-0.1,0.06,459.0,0.122,12.626,0.002,2,48.6388602,8.9427622
3.9,-0.1,0.06,459.0,0.137,12.627,-0.002,2,48.6388602,8.9427622
4.1,-0.1,0.04,459.0,0.18,12.627,0.002,2,48.63886,8.9427622
4.3,-0.1,0.04,459.0,0.135,12.627,0.0,2,48.63886,8.9427622
4.4,-0.11,0.06,459.1,0.137,12.627,-0.002,2,48.6388602,8.942762
4.6,-0.12,0.06,459.1,0.148,12.627,-0.0,2,48.6388602,8.9427618
4.8,-0.13,0.06,459.1,0.021,12.627,0.004,2,48.6388602,8.9427617
4.9,-0.13,0.06,459.1,0.153,12.628,-0.001,2,48.6388602,8.9427617
5.1,-0.15,0.06,459.1,0.016,12.628,0.008,2,48.6388602,8.9427615
5.3,-0.16,0.06,459.1,0.159,12.627,0.009,2,48.6388602,8.9427613
5.4,-0.16,0.07,459.1,0.092,12.627,0.004,2,48.6388603,8.9427613
5.6,-0.16,0.07,459.1,0.114,12.627,-0.007,2,48.6388603,8.9427613
5.7,-0.17,0.07,459.1,0.082,12.627,-0.008,2,48.6388603,8.9427612
5.8,-0.18,0.07,459.1,0.159,12.627,-0.004,2,48.6388603,8.942761
5.9,-0.2,0.09,459.1,0.1,12.627,-0.007,2,48.6388605,8.9427608
6.0,-0.21,0.09,459.2,0.177,12.626,-0.01,2,48.6388605,8.9427607
6.2,-0.21,0.09,459.2,0.061,12.627,-0.011,2,48.6388605,8.9427607
6.3,-0.22,0.09,459.2,0.116,12.627,-0.007,2,48.6388605,8.9427605
6.4,-0.22,0.09,459.2,0.148,12.627,-0.002,2,48.6388605,8.9427605
6.6,-0.23,0.09,459.2,0.018,12.627,-0.012,2,48.6388605,8.9427603
6.7,-0.24,0.09,459.2,0.071,12.627,-0.01,2,48.6388605,8.9427602
6.8,-0.24,0.09,459.2,0.172,12.627,-0.004,2,48.6388605,8.9427602
6.9,-0.26,0.09,459.3,0.074,12.627,0.0,2,48.6388605,8.94276
7.1,-0.27,0.11,459.3,0.016,12.626,-0.011,2,48.6388607,8.9427598
7.3,-0.28,0.11,459.3,0.037,12.626,-0.012,2,48.6388607,8.9427597
7.4,-0.29,0.11,459.3,0.042,12.628,-0.005,2,48.6388607,8.9427595
7.6,-0.32,0.11,459.3,0.032,12.627,0.004,2,48.6388607,8.9427592
7.7,-0.32,0.13,459.3,0.029,12.627,0.013,2,48.6388608,8.9427592
7.8,-0.33,0.13,459.3,0.106,12.627,0.005,2,48.6388608,8.942759
8.0,-0.34,0.13,459.3,0.108,12.627,-0.004,2,48.6388608,8.9427588
8.2,-0.36,0.13,459.3,-0.011,12.627,-0.005,2,48.6388608,8.9427587
8.3,-0.37,0.13,459.3,0.013,12.627,-0.005,2,48.6388608,8.9427585
8.5,-0.38,0.13,459.3,0.071,12.627,-0.009,2,48.6388608,8.9427583
8.7,-0.4,0.13,459.3,0.092,12.627,0.002,2,48.6388608,8.942758
8.8,-0.42,0.11,459.4,0.061,12.626,-0.003,2,48.6388607,8.9427578
9.0,-0.44,0.09,459.4,0.029,12.627,-0.005,2,48.6388605,8.9427575
9.2,-0.45,0.11,459.4,0.042,12.627,-0.001,2,48.6388607,8.9427573
9.3,-0.45,0.09,459.4,0.132,12.627,-0.002,2,48.6388605,8.9427573
9.5,-0.48,0.09,459.5,0.119,12.628,-0.004,2,48.6388605,8.942757
9.7,-0.5,0.11,459.5,0.169,12.628,-0.007,2,48.6388607,8.9427567
9.8,-0.51,0.09,459.5,0.0,12.627,-0.01,2,48.6388605,8.9427565
10.0,-0.51,0.09,459.5,0.177,12.627,-0.004,2,48.6388605,8.9427565
10.2,-0.51,0.09,459.5,0.061,12.627,-0.003,2,48.6388605,8.9427565
10.3,-0.53,0.09,459.4,0.116,12.626,-0.003,2,48.6388605,8.9427563
10.5,-0.53,0.09,459.5,0.085,12.62,-0.004,2,48.6388605,8.9427563
10.7,-0.54,0.09,459.5,0.048,12.619,-0.004,2,48.6388605,8.9427562
10.8,-0.54,0.07,459.5,-0.016,12.622,-0.005,2,48.6388603,8.9427562
11.0,-0.55,0.06,459.5,-0.116,12.625,-0.003,2,48.6388602,8.942756
11.2,-0.56,0.06,459.5,-0.011,12.626,0.005,2,48.6388602,8.9427558
11.3,-0.58,0.06,459.5,0.034,12.626,0.008,2,48.6388602,8.9427557
11.5,-0.59,0.06,459.6,0.016,12.626,0.001,2,48.6388602,8.9427555
11.7,-0.6,0.04,459.6,-0.005,12.627,-0.009,2,48.63886,8.9427553
11.9,-0.6,0.04,459.6,-0.032,12.628,-0.007,2,48.63886,8.9427553
12.1,-0.61,0.06,459.6,0.018,12.627,0.003,2,48.6388602,8.9427552
12.3,-0.61,0.06,459.6,-0.011,12.628,0.009,2,48.6388602,8.9427552
12.4,-0.61,0.06,459.6,-0.042,12.63,0.011,2,48.6388602,8.9427552
12.5,-0.61,0.06,459.6,0.016,12.631,0.004,2,48.6388602,8.9427552
12.6,-0.6,0.06,459.6,0.061,12.633,-0.002,2,48.6388602,8.9427553
12.7,-0.59,0.06,459.7,0.026,12.632,-0.013,2,48.6388602,8.9427555
12.8,-0.59,0.04,459.7,-0.021,12.632,-0.013,2,48.63886,8.9427555
12.9,-0.59,0.04,459.6,-0.021,12.629,0.015,2,48.63886,8.9427555
13.0,-0.59,0.04,459.6,0.05,12.628,0.048,2,48.63886,8.9427555
13.2,-0.58,0.04,459.6,-0.074,12.627,0.08,2,48.63886,8.9427557
13.3,-0.58,0.04,459.6,0.053,12.627,0.087,2,48.63886,8.9427557
13.4,-0.58,0.04,459.6,-0.005,12.626,0.093,2,48.63886,8.9427557
13.5,-0.56,0.04,459.6,-0.053,12.626,0.096,2,48.63886,8.9427558
13.6,-0.55,0.04,459.6,-0.011,12.626,0.092,2,48.63886,8.942756
13.7,-0.55,0.04,459.6,-0.069,12.626,0.092,2,48.63886,8.942756
13.8,-0.54,0.04,459.7,-0.143,12.626,0.091,2,48.63886,8.9427562
13.9,-0.53,0.04,459.7,0.055,12.625,0.086,2,48.63886,8.9427563
14.0,-0.53,0.04,459.7,-0.032,12.625,0.088,2,48.63886,8.9427563
14.2,-0.51,0.04,459.7,0.061,12.625,0.088,2,48.63886,8.9427565
14.3,-0.5,0.02,459.7,0.003,12.626,0.091,2,48.6388598,8.9427567
14.4,-0.49,0.04,459.7,-0.085,12.626,0.087,2,48.63886,8.9427568
14.5,-0.49,0.04,459.7,-0.159,12.626,0.084,2,48.63886,8.9427568
14.6,-0.48,0.04,459.7,-0.058,12.626,0.086,2,48.63886,8.942757
14.7,-0.48,0.04,459.7,-0.005,12.626,0.089,2,48.63886,8.942757
14.8,-0.48,0.04,459.7,-0.021,12.625,0.09,2,48.63886,8.942757
14.9,-0.47,0.06,459.7,-0.016,12.625,0.086,2,48.6388602,8.9427572
15.0,-0.47,0.06,459.6,-0.021,12.625,0.083,2,48.6388602,8.9427572
15.2,-0.47,0.06,459.6,-0.079,12.625,0.087,2,48.6388602,8.9427572
15.3,-0.47,0.06,459.6,-0.074,12.625,0.083,2,48.6388602,8.9427572
15.5,-0.45,0.06,459.6,-0.063,12.625,0.074,2,48.6388602,8.9427573
15.6,-0.45,0.04,459.6,-0.058,12.625,0.081,2,48.63886,8.9427573
15.7,-0.45,0.02,459.7,0.026,12.625,0.087,2,48.6388598,8.9427573
15.8,-0.45,0.02,459.7,0.045,12.625,0.092,2,48.6388598,8.9427573
15.9,-0.45,0.02,459.7,0.045,12.626,0.086,2,48.6388598,8.9427573
16.0,-0.45,0.02,459.7,0.111,12.625,0.088,2,48.6388598,8.9427573
16.2,-0.47,0.0,459.7,0.04,12.625,0.096,2,48.6388597,8.9427572
16.4,-0.47,0.0,459.7,-0.032,12.625,0.119,2,48.6388597,8.9427572
16.6,-0.47,0.0,459.7,0.098,12.626,0.127,2,48.6388597,8.9427572
16.7,-0.48,0.0,459.7,0.016,12.626,0.115,2,48.6388597,8.942757
16.8,-0.47,-0.02,459.7,0.045,12.625,0.098,2,48.6388595,8.9427572
