t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,460.5,1.081,12.592,0.857,1.11,2,48.6388103,8.942726
0.1,-0.02,0.02,460.4,0.053,12.595,0.763,0.22,2,48.6388105,8.9427257
0.3,-0.04,0.02,460.4,0.074,12.602,0.427,1.11,2,48.6388105,8.9427255
0.4,-0.06,0.0,460.5,0.148,12.61,0.132,0.44,2,48.6388103,8.9427252
0.5,-0.07,0.0,460.4,0.026,12.609,0.142,1.11,2,48.6388103,8.942725
0.6,-0.1,0.02,460.3,-0.037,12.61,0.153,1.89,2,48.6388105,8.9427247
0.7,-0.15,0.04,460.2,0.0,12.61,0.158,1.32,2,48.6388107,8.942724
0.8,-0.18,0.04,460.1,0.003,12.61,0.162,1.48,2,48.6388107,8.9427235
0.9,-0.22,0.06,460.0,-0.021,12.61,0.159,1.32,2,48.6388108,8.942723
1.0,-0.26,0.06,459.9,-0.016,12.61,0.162,0.94,2,48.6388108,8.9427225
1.2,-0.31,0.07,459.8,0.137,12.589,1.006,0.74,2,48.638811,8.9427218
1.4,-0.34,0.09,459.7,0.061,12.58,1.349,0.8,2,48.6388112,8.9427213
1.5,-0.36,0.11,459.6,-0.011,12.578,1.391,0.55,2,48.6388113,8.9427212
1.7,-0.38,0.13,459.5,0.048,12.594,0.778,1.11,2,48.6388115,8.9427208
1.8,-0.4,0.15,459.5,-0.021,12.592,0.848,0.74,2,48.6388117,8.9427205
2.0,-0.44,0.17,459.4,-0.09,12.57,1.725,1.11,2,48.6388118,8.94272
2.1,-0.47,0.19,459.3,0.016,12.563,1.893,0.55,2,48.638812,8.9427197
2.3,-0.49,0.2,459.3,0.124,12.575,1.461,0.44,2,48.6388122,8.9427193
2.5,-0.51,0.2,459.2,0.161,12.599,0.457,1.1,2,48.6388122,8.942719
2.6,-0.54,0.22,459.1,0.074,12.607,0.161,0.88,2,48.6388123,8.9427187
2.7,-0.56,0.22,459.0,0.063,12.606,0.162,0.88,2,48.6388123,8.9427183
2.8,-0.59,0.22,459.0,-0.058,12.606,0.16,0.44,2,48.6388123,8.942718
3.0,-0.61,0.22,458.9,-0.069,12.607,0.162,0.88,2,48.6388123,8.9427177
3.1,-0.64,0.22,458.8,0.016,12.607,0.167,0.44,2,48.6388123,8.9427173
3.3,-0.66,0.22,458.8,0.143,12.607,0.168,0.44,2,48.6388123,8.942717
3.5,-0.69,0.22,458.7,0.095,12.607,0.166,0.55,2,48.6388123,8.9427167
3.7,-0.71,0.2,458.7,-0.021,12.608,0.171,0.22,2,48.6388122,8.9427163
3.9,-0.72,0.2,458.6,0.14,12.607,0.167,1.11,2,48.6388122,8.9427162
4.0,-0.75,0.22,458.6,0.071,12.608,0.172,0.44,2,48.6388123,8.9427158
4.2,-0.77,0.22,458.5,0.116,12.607,0.175,0.22,2,48.6388123,8.9427155
4.4,-0.78,0.22,458.5,0.148,12.607,0.172,0.88,2,48.6388123,8.9427153
4.5,-0.81,0.22,458.5,0.159,12.607,0.169,0.44,2,48.6388123,8.942715
4.6,-0.82,0.22,458.4,0.151,12.608,0.162,1.11,2,48.6388123,8.9427148
4.7,-0.84,0.24,458.4,0.108,12.608,0.158,0.88,2,48.6388125,8.9427145
4.8,-0.87,0.24,458.3,0.211,12.608,0.166,0.88,2,48.6388125,8.9427142
4.9,-0.89,0.24,458.2,0.069,12.608,0.166,0.55,2,48.6388125,8.9427138
5.1,-0.92,0.26,458.2,0.09,12.608,0.159,0.22,2,48.6388127,8.9427135
5.3,-0.93,0.26,458.1,-0.021,12.607,0.165,0.4,2,48.6388127,8.9427133
5.5,-0.94,0.28,458.1,0.058,12.608,0.17,0.8,2,48.6388128,8.9427132
5.6,-0.96,0.3,458.1,0.127,12.608,0.162,0.44,2,48.638813,8.942713
5.7,-0.97,0.3,458.0,0.14,12.608,0.16,0.8,2,48.638813,8.9427128
5.8,-0.98,0.32,458.0,0.135,12.608,0.163,0.4,2,48.6388132,8.9427127
6.0,-0.99,0.33,457.9,0.193,12.608,0.165,0.8,2,48.6388133,8.9427125
6.1,-1.0,0.35,457.9,0.172,12.608,0.161,0.22,2,48.6388135,8.9427123
6.3,-1.02,0.35,457.9,0.129,12.608,0.166,0.8,2,48.6388135,8.9427122
6.4,-1.03,0.37,457.9,0.161,12.608,0.163,0.22,2,48.6388137,8.942712
6.6,-1.04,0.37,457.8,0.069,12.607,0.156,0.8,2,48.6388137,8.9427118
6.7,-1.05,0.39,457.8,0.156,12.608,0.158,0.44,2,48.6388138,8.9427117
6.8,-1.07,0.39,457.8,0.132,12.608,0.163,0.0,2,48.6388138,8.9427115
6.9,-1.07,0.39,457.8,0.048,12.608,0.168,0.8,2,48.6388138,8.9427115
7.0,-1.08,0.41,457.8,0.132,12.608,0.173,0.44,2,48.638814,8.9427113
7.1,-1.09,0.41,457.7,0.201,12.608,0.17,0.22,2,48.638814,8.9427112
7.3,-1.1,0.41,457.7,0.087,12.608,0.166,0.33,2,48.638814,8.942711
7.5,-1.1,0.43,457.7,0.137,12.608,0.164,0.44,2,48.6388142,8.942711
7.6,-1.11,0.43,457.7,0.082,12.608,0.169,0.44,2,48.6388142,8.9427108
7.8,-1.14,0.43,457.6,0.148,12.608,0.177,0.0,2,48.6388142,8.9427105
7.9,-1.14,0.43,457.6,0.159,12.608,0.167,0.55,2,48.6388142,8.9427105
8.1,-1.16,0.44,457.6,0.196,12.608,0.164,0.22,2,48.6388143,8.9427102
8.3,-1.18,0.44,457.6,0.169,12.608,0.171,0.44,2,48.6388143,8.94271
8.4,-1.19,0.44,457.5,0.188,12.609,0.175,0.8,2,48.6388143,8.9427098
8.5,-1.2,0.46,457.5,0.111,12.608,0.176,0.44,2,48.6388145,8.9427097
8.6,-1.21,0.46,457.5,0.23,12.609,0.173,0.88,2,48.6388145,8.9427095
8.7,-1.24,0.46,457.5,0.159,12.608,0.166,0.67,2,48.6388145,8.9427092
8.8,-1.24,0.44,457.5,0.066,12.608,0.163,0.88,2,48.6388143,8.9427092
8.9,-1.26,0.44,457.5,0.185,12.608,0.169,0.0,2,48.6388143,8.9427088
9.0,-1.26,0.44,457.5,0.095,12.608,0.172,0.44,2,48.6388143,8.9427088
9.1,-1.27,0.44,457.4,0.214,12.609,0.164,0.4,2,48.6388143,8.9427087
9.3,-1.29,0.43,457.4,0.164,12.608,0.167,0.0,2,48.6388142,8.9427085
9.4,-1.29,0.43,457.4,0.122,12.608,0.162,0.44,2,48.6388142,8.9427085
9.5,-1.3,0.43,457.4,0.129,12.608,0.168,0.44,2,48.6388142,8.9427083
9.6,-1.31,0.43,457.4,0.193,12.608,0.16,0.67,2,48.6388142,8.9427082
