t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,457.2,0.388,12.62,0.136,2,48.6388238,8.9427355
0.1,-0.01,0.0,457.3,0.357,12.621,0.118,2,48.6388238,8.9427353
0.2,-0.01,0.0,457.3,-0.005,12.622,0.097,2,48.6388238,8.9427353
0.3,-0.02,0.0,457.3,-0.005,12.622,0.099,2,48.6388238,8.9427352
0.4,-0.01,0.02,457.3,0.09,12.622,0.101,2,48.638824,8.9427353
0.5,-0.02,0.02,457.4,0.092,12.622,0.102,2,48.638824,8.9427352
0.6,-0.02,0.02,457.4,0.037,12.622,0.101,2,48.638824,8.9427352
0.7,-0.04,0.02,457.4,0.061,12.622,0.097,2,48.638824,8.942735
0.8,-0.04,0.02,457.4,-0.016,12.621,0.096,2,48.638824,8.942735
1.0,-0.04,0.02,457.5,0.087,12.622,0.092,2,48.638824,8.942735
1.1,-0.05,0.02,457.5,0.074,12.622,0.089,2,48.638824,8.9427348
1.2,-0.05,0.02,457.5,0.005,12.622,0.092,2,48.638824,8.9427348
1.3,-0.06,0.02,457.6,0.053,12.622,0.095,2,48.638824,8.9427347
1.4,-0.06,0.02,457.6,0.016,12.621,0.104,2,48.638824,8.9427347
1.6,-0.06,0.02,457.6,0.071,12.621,0.109,2,48.638824,8.9427347
1.7,-0.06,0.02,457.7,0.129,12.621,0.109,2,48.638824,8.9427347
1.8,-0.07,0.02,457.7,0.074,12.621,0.108,2,48.638824,8.9427345
2.0,-0.09,0.04,457.8,0.016,12.621,0.11,2,48.6388242,8.9427343
2.1,-0.1,0.04,457.8,0.079,12.621,0.107,2,48.6388242,8.9427342
2.2,-0.11,0.04,457.9,0.018,12.621,0.106,2,48.6388242,8.942734
2.3,-0.12,0.04,457.9,0.032,12.621,0.108,2,48.6388242,8.9427338
2.4,-0.13,0.06,458.0,0.013,12.622,0.101,2,48.6388243,8.9427337
2.5,-0.15,0.07,458.0,0.018,12.622,0.1,2,48.6388245,8.9427335
2.6,-0.16,0.07,458.1,0.058,12.622,0.096,2,48.6388245,8.9427333
2.7,-0.17,0.09,458.1,-0.005,12.622,0.104,2,48.6388247,8.9427332
2.8,-0.17,0.09,458.1,0.085,12.622,0.101,2,48.6388247,8.9427332
3.0,-0.18,0.09,458.2,0.14,12.621,0.105,2,48.6388247,8.942733
3.1,-0.21,0.11,458.2,0.037,12.621,0.108,2,48.6388248,8.9427327
3.2,-0.21,0.13,458.3,0.011,12.621,0.098,2,48.638825,8.9427327
3.3,-0.22,0.13,458.3,0.092,12.621,0.101,2,48.638825,8.9427325
3.5,-0.24,0.13,458.4,0.016,12.62,0.102,2,48.638825,8.9427322
3.6,-0.24,0.15,458.4,0.029,12.62,0.099,2,48.6388252,8.9427322
3.8,-0.26,0.15,458.5,-0.1,12.621,0.097,2,48.6388252,8.942732
4.0,-0.28,0.15,458.5,-0.069,12.621,0.097,2,48.6388252,8.9427317
4.2,-0.29,0.17,458.5,0.082,12.621,0.096,2,48.6388253,8.9427315
4.3,-0.31,0.17,458.6,-0.037,12.62,0.1,2,48.6388253,8.9427313
4.5,-0.32,0.19,458.6,-0.106,12.62,0.102,2,48.6388255,8.9427312
4.7,-0.32,0.17,458.6,0.082,12.62,0.105,2,48.6388253,8.9427312
4.8,-0.33,0.17,458.6,0.145,12.62,0.115,2,48.6388253,8.942731
5.0,-0.34,0.17,458.6,0.151,12.621,0.108,2,48.6388253,8.9427308
5.2,-0.34,0.17,458.7,0.103,12.62,0.096,2,48.6388253,8.9427308
5.4,-0.36,0.15,458.7,0.161,12.621,0.099,2,48.6388252,8.9427307
5.6,-0.37,0.15,458.7,0.077,12.621,0.094,2,48.6388252,8.9427305
5.8,-0.38,0.15,458.7,0.063,12.62,0.102,2,48.6388252,8.9427303
6.0,-0.4,0.15,458.8,0.074,12.62,0.098,2,48.6388252,8.94273
6.2,-0.42,0.15,458.8,0.153,12.621,0.097,2,48.6388252,8.9427298
6.4,-0.43,0.15,458.8,0.016,12.62,0.099,2,48.6388252,8.9427297
6.6,-0.44,0.15,458.9,0.106,12.62,0.103,2,48.6388252,8.9427295
6.8,-0.45,0.15,458.9,-0.021,12.62,0.096,2,48.6388252,8.9427293
7.0,-0.47,0.15,458.9,0.119,12.62,0.094,2,48.6388252,8.9427292
7.2,-0.48,0.15,459.0,0.071,12.62,0.091,2,48.6388252,8.942729
7.4,-0.49,0.15,459.0,0.108,12.62,0.094,2,48.6388252,8.9427288
7.6,-0.51,0.17,459.1,0.032,12.62,0.098,2,48.6388253,8.9427285
7.8,-0.54,0.17,459.1,0.048,12.62,0.106,2,48.6388253,8.9427282
8.0,-0.56,0.19,459.1,0.079,12.62,0.105,2,48.6388255,8.9427278
8.2,-0.58,0.19,459.2,0.129,12.62,0.096,2,48.6388255,8.9427277
8.4,-0.6,0.19,459.2,0.127,12.619,0.141,2,48.6388255,8.9427273
8.6,-0.61,0.19,459.2,0.077,12.62,0.142,2,48.6388255,8.9427272
8.7,-0.62,0.19,459.2,0.066,12.621,0.129,2,48.6388255,8.942727
8.9,-0.65,0.19,459.3,0.048,12.621,0.101,2,48.6388255,8.9427267
9.1,-0.66,0.19,459.3,0.055,12.621,0.098,2,48.6388255,8.9427265
9.2,-0.67,0.2,459.3,0.106,12.622,0.093,2,48.6388257,8.9427263
9.4,-0.67,0.2,459.4,0.016,12.621,0.096,2,48.6388257,8.9427263
9.6,-0.67,0.22,459.4,0.161,12.619,0.105,2,48.6388258,8.9427263
9.8,-0.69,0.22,459.4,0.042,12.619,0.1,2,48.6388258,8.9427262
10.0,-0.69,0.2,459.3,0.127,12.62,0.094,2,48.6388257,8.9427262
10.1,-0.69,0.19,459.4,0.09,12.622,0.095,2,48.6388255,8.9427262
10.2,-0.7,0.19,459.4,0.037,12.622,0.095,2,48.6388255,8.942726
10.4,-0.71,0.17,459.4,0.032,12.621,0.101,2,48.6388253,8.9427258
10.5,-0.71,0.17,459.4,0.122,12.621,0.094,2,48.6388253,8.9427258
10.6,-0.71,0.17,459.4,0.137,12.622,0.092,2,48.6388253,8.9427258
10.7,-0.72,0.17,459.4,0.203,12.622,0.093,2,48.6388253,8.9427257
10.8,-0.72,0.19,459.4,0.024,12.621,0.106,2,48.6388255,8.9427257
11.0,-0.72,0.17,459.4,0.071,12.621,0.112,2,48.6388253,8.9427257
11.1,-0.73,0.17,459.4,0.05,12.621,0.109,2,48.6388253,8.9427255
11.2,-0.75,0.17,459.4,0.143,12.622,0.101,2,48.6388253,8.9427253
11.3,-0.76,0.17,459.4,0.021,12.622,0.093,2,48.6388253,8.9427252
11.4,-0.76,0.17,459.4,0.045,12.621,0.091,2,48.6388253,8.9427252
11.5,-0.78,0.17,459.4,0.037,12.621,0.084,2,48.6388253,8.9427248
11.6,-0.78,0.17,459.4,0.026,12.622,0.088,2,48.6388253,8.9427248
11.8,-0.8,0.13,459.4,0.09,12.621,0.098,2,48.638825,8.9427247
12.0,-0.81,0.13,459.4,0.079,12.62,0.101,2,48.638825,8.9427245
12.1,-0.81,0.13,459.4,0.034,12.621,0.098,2,48.638825,8.9427245
12.2,-0.82,0.13,459.4,0.074,12.621,0.097,2,48.638825,8.9427243
12.3,-0.83,0.11,459.4,0.087,12.621,0.096,2,48.6388248,8.9427242
12.4,-0.83,0.11,459.4,0.063,12.622,0.101,2,48.6388248,8.9427242
12.5,-0.84,0.09,459.4,0.071,12.622,0.099,2,48.6388247,8.942724
12.6,-0.84,0.07,459.5,0.1,12.623,0.092,2,48.6388245,8.942724
