t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.2,1.776,12.584,0.028,0.67,2,48.6388358,8.9427468
0.1,0.0,0.02,459.2,1.791,12.584,0.026,0.44,2,48.638836,8.9427468
0.2,-0.01,0.02,459.2,0.106,12.585,0.039,0.44,2,48.638836,8.9427467
0.3,0.0,0.02,459.2,-0.074,12.584,0.075,0.44,2,48.638836,8.9427468
0.4,-0.01,0.02,459.2,-0.042,12.584,0.09,0.22,2,48.638836,8.9427467
0.6,0.0,0.02,459.2,-0.069,12.584,0.052,0.44,2,48.638836,8.9427468
0.7,-0.01,0.02,459.2,0.045,12.585,0.035,0.0,2,48.638836,8.9427467
0.8,-0.01,0.02,459.2,0.018,12.584,0.076,0.44,2,48.638836,8.9427467
0.9,-0.02,0.02,459.2,-0.016,12.584,0.088,0.0,2,48.638836,8.9427465
1.0,-0.02,0.02,459.2,0.063,12.584,0.068,0.44,2,48.638836,8.9427465
1.1,-0.04,0.02,459.2,0.153,12.584,0.026,0.67,2,48.638836,8.9427463
1.2,-0.04,0.04,459.1,-0.021,12.584,0.066,0.44,2,48.6388362,8.9427463
1.3,-0.05,0.04,459.1,0.177,12.584,0.094,0.0,2,48.6388362,8.9427462
1.4,-0.05,0.04,459.1,0.172,12.584,0.092,0.33,2,48.6388362,8.9427462
1.6,-0.05,0.06,459.1,0.106,12.584,0.046,0.44,2,48.6388363,8.9427462
1.7,-0.06,0.06,459.1,0.116,12.584,0.024,0.44,2,48.6388363,8.942746
1.8,-0.05,0.06,459.1,0.193,12.584,0.031,0.44,2,48.6388363,8.9427462
1.9,-0.06,0.06,459.1,0.188,12.584,0.052,0.67,2,48.6388363,8.942746
2.0,-0.06,0.07,459.1,0.092,12.584,0.088,0.0,2,48.6388365,8.942746
2.1,-0.06,0.07,459.1,0.132,12.583,0.117,0.0,2,48.6388365,8.942746
2.2,-0.06,0.07,459.1,0.14,12.583,0.107,0.44,2,48.6388365,8.942746
2.3,-0.07,0.07,459.1,0.129,12.583,0.092,0.0,2,48.6388365,8.9427458
2.4,-0.07,0.07,459.1,0.122,12.584,0.054,0.4,2,48.6388365,8.9427458
2.6,-0.09,0.09,459.1,0.063,12.584,0.02,0.0,2,48.6388367,8.9427457
2.7,-0.09,0.09,459.1,-0.026,12.584,0.027,0.0,2,48.6388367,8.9427457
2.9,-0.09,0.09,459.1,0.201,12.584,0.026,0.8,2,48.6388367,8.9427457
3.0,-0.1,0.07,459.1,0.211,12.584,0.024,0.0,2,48.6388365,8.9427455
3.1,-0.1,0.07,459.1,0.1,12.585,0.022,0.0,2,48.6388365,8.9427455
3.2,-0.1,0.07,459.0,0.169,12.585,0.021,0.0,2,48.6388365,8.9427455
3.4,-0.1,0.07,459.0,0.061,12.584,0.029,0.22,2,48.6388365,8.9427455
3.6,-0.11,0.07,459.0,0.225,12.584,0.023,0.0,2,48.6388365,8.9427453
3.7,-0.11,0.07,459.0,0.034,12.585,0.026,0.22,2,48.6388365,8.9427453
3.9,-0.12,0.07,459.0,0.061,12.584,0.026,0.0,2,48.6388365,8.9427452
4.1,-0.12,0.07,459.0,0.182,12.584,0.03,0.0,2,48.6388365,8.9427452
4.2,-0.12,0.07,459.0,0.137,12.584,0.03,0.0,2,48.6388365,8.9427452
4.4,-0.12,0.07,459.0,0.061,12.584,0.022,0.22,2,48.6388365,8.9427452
4.6,-0.13,0.07,459.0,-0.016,12.583,0.02,0.67,2,48.6388365,8.942745
4.7,-0.13,0.09,459.0,0.129,12.583,0.021,0.22,2,48.6388367,8.942745
4.9,-0.15,0.09,459.0,0.256,12.584,0.021,0.0,2,48.6388367,8.9427448
5.0,-0.15,0.09,459.0,0.235,12.584,0.016,0.0,2,48.6388367,8.9427448
5.1,-0.15,0.09,459.0,0.225,12.585,0.02,0.44,2,48.6388367,8.9427448
5.2,-0.16,0.09,459.0,0.254,12.584,0.023,0.33,2,48.6388367,8.9427447
5.4,-0.16,0.11,459.0,0.238,12.584,0.014,0.0,2,48.6388368,8.9427447
5.6,-0.16,0.11,459.0,0.233,12.584,0.015,0.0,2,48.6388368,8.9427447
5.8,-0.16,0.11,459.0,0.225,12.583,0.019,0.0,2,48.6388368,8.9427447
6.0,-0.16,0.11,459.0,0.336,12.584,0.018,0.67,2,48.6388368,8.9427447
6.1,-0.16,0.13,459.0,0.41,12.584,0.02,0.44,2,48.638837,8.9427447
6.2,-0.17,0.13,459.0,0.277,12.584,0.018,0.0,2,48.638837,8.9427445
6.3,-0.17,0.13,459.0,0.275,12.584,0.023,0.67,2,48.638837,8.9427445
6.4,-0.17,0.15,459.0,0.061,12.584,0.018,0.0,2,48.6388372,8.9427445
6.6,-0.17,0.15,459.0,0.116,12.583,0.022,0.0,2,48.6388372,8.9427445
6.8,-0.17,0.15,459.0,0.087,12.583,0.028,0.33,2,48.6388372,8.9427445
7.0,-0.17,0.17,459.0,0.1,12.584,0.027,0.0,2,48.6388373,8.9427445
7.1,-0.17,0.17,459.0,0.108,12.585,0.03,0.22,2,48.6388373,8.9427445
7.3,-0.18,0.17,459.0,0.209,12.585,0.023,0.0,2,48.6388373,8.9427443
7.4,-0.18,0.17,459.0,0.198,12.584,0.021,0.0,2,48.6388373,8.9427443
7.6,-0.18,0.17,459.0,0.129,12.584,0.026,0.0,2,48.6388373,8.9427443
7.8,-0.18,0.17,459.0,0.077,12.583,0.029,0.0,2,48.6388373,8.9427443
8.0,-0.18,0.17,459.0,0.018,12.584,0.03,0.44,2,48.6388373,8.9427443
8.1,-0.2,0.17,459.0,0.048,12.583,0.031,0.22,2,48.6388373,8.9427442
8.3,-0.18,0.17,459.0,0.283,12.584,0.041,0.33,2,48.6388373,8.9427443
8.5,-0.18,0.19,459.0,0.27,12.584,0.032,0.22,2,48.6388375,8.9427443
8.7,-0.2,0.19,459.0,0.18,12.584,0.025,0.0,2,48.6388375,8.9427442
8.9,-0.2,0.19,459.0,0.111,12.584,0.025,0.8,2,48.6388375,8.9427442
9.0,-0.21,0.17,459.0,0.267,12.584,0.023,0.67,2,48.6388373,8.942744
9.1,-0.21,0.19,459.0,0.225,12.584,0.022,0.0,2,48.6388375,8.942744
9.3,-0.21,0.19,459.0,0.246,12.584,0.021,0.0,2,48.6388375,8.942744
9.5,-0.21,0.19,459.0,0.203,12.584,0.022,0.0,2,48.6388375,8.942744
9.7,-0.21,0.19,459.0,0.124,12.584,0.031,0.33,2,48.6388375,8.942744
