t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.8,2.943,12.561,0.076,0.0,2,48.6388287,8.9427407
0.1,0.0,0.0,459.7,0.0,12.561,0.078,0.8,2,48.6388287,8.9427407
0.2,0.01,0.02,459.8,-0.058,12.561,0.116,0.44,2,48.6388288,8.9427408
0.3,0.0,0.02,459.8,-0.042,12.561,0.161,0.44,2,48.6388288,8.9427407
0.4,0.01,0.02,459.8,-0.032,12.562,0.171,0.66,2,48.6388288,8.9427408
0.5,0.01,0.0,459.8,-0.032,12.562,0.129,0.67,2,48.6388287,8.9427408
0.6,0.01,-0.02,459.8,-0.063,12.562,0.09,0.67,2,48.6388285,8.9427408
0.7,0.01,0.0,459.8,-0.079,12.562,0.146,0.0,2,48.6388287,8.9427408
0.8,0.01,0.0,459.8,-0.116,12.562,0.172,0.67,2,48.6388287,8.9427408
1.0,0.01,0.04,459.8,0.048,12.563,0.164,0.0,2,48.638829,8.9427408
1.1,0.01,0.04,459.8,-0.011,12.563,0.094,0.67,2,48.638829,8.9427408
1.2,0.01,0.02,459.7,-0.053,12.563,0.114,0.44,2,48.6388288,8.9427408
1.3,0.02,0.02,459.8,-0.021,12.562,0.168,0.44,2,48.6388288,8.942741
1.4,0.01,0.02,459.8,-0.058,12.562,0.165,0.67,2,48.6388288,8.9427408
1.5,0.01,0.04,459.8,-0.011,12.563,0.119,0.67,2,48.638829,8.9427408
1.6,0.01,0.02,459.8,-0.032,12.563,0.071,0.0,2,48.6388288,8.9427408
1.7,0.01,0.02,459.8,-0.053,12.562,0.075,0.0,2,48.6388288,8.9427408
1.8,0.01,0.02,459.8,-0.111,12.562,0.111,0.0,2,48.6388288,8.9427408
1.9,0.01,0.02,459.8,-0.032,12.562,0.161,0.0,2,48.6388288,8.9427408
2.0,0.01,0.02,459.8,-0.074,12.561,0.222,1.33,2,48.6388288,8.9427408
2.1,0.01,-0.02,459.8,-0.037,12.561,0.233,0.44,2,48.6388285,8.9427408
2.2,0.02,-0.02,459.8,-0.011,12.561,0.208,1.33,2,48.6388285,8.942741
2.3,0.02,-0.06,459.8,-0.011,12.561,0.144,0.67,2,48.6388282,8.942741
2.4,0.02,-0.07,459.8,-0.09,12.562,0.081,0.67,2,48.638828,8.942741
2.5,0.02,-0.09,459.8,0.042,12.561,0.068,0.67,2,48.6388278,8.942741
2.6,0.02,-0.07,459.8,0.082,12.562,0.07,0.67,2,48.638828,8.942741
2.7,0.02,-0.09,459.8,0.048,12.562,0.069,0.44,2,48.6388278,8.942741
2.8,0.01,-0.09,459.8,0.119,12.563,0.072,0.0,2,48.6388278,8.9427408
3.0,0.01,-0.09,459.8,0.011,12.562,0.075,0.0,2,48.6388278,8.9427408
3.1,0.01,-0.09,459.8,0.114,12.562,0.077,1.33,2,48.6388278,8.9427408
3.2,0.01,-0.13,459.8,0.114,12.563,0.073,0.0,2,48.6388275,8.9427408
3.3,0.01,-0.13,459.8,-0.122,12.563,0.07,0.0,2,48.6388275,8.9427408
3.4,0.01,-0.13,459.8,0.058,12.563,0.074,1.4,2,48.6388275,8.9427408
3.5,0.02,-0.17,459.8,-0.021,12.562,0.074,0.8,2,48.6388272,8.942741
3.6,0.01,-0.19,459.8,0.077,12.562,0.074,2.71,2,48.638827,8.9427408
3.7,0.0,-0.11,459.8,0.087,12.562,0.066,2.05,2,48.6388277,8.9427407
3.8,-0.01,-0.06,459.8,0.092,12.563,0.066,0.8,2,48.6388282,8.9427405
3.9,0.0,-0.07,459.8,0.058,12.563,0.061,2.05,2,48.638828,8.9427407
4.0,-0.01,-0.02,459.8,-0.053,12.563,0.06,1.4,2,48.6388285,8.9427405
4.1,0.0,-0.06,459.8,-0.021,12.563,0.06,1.4,2,48.6388282,8.9427407
4.2,-0.01,-0.02,459.8,0.082,12.562,0.066,0.0,2,48.6388285,8.9427405
4.3,-0.01,-0.02,459.8,0.061,12.562,0.074,1.4,2,48.6388285,8.9427405
4.4,-0.02,0.02,459.8,-0.021,12.562,0.076,1.33,2,48.6388288,8.9427403
4.5,-0.02,-0.02,459.8,0.011,12.563,0.076,0.8,2,48.6388285,8.9427403
4.6,-0.04,0.0,459.8,0.024,12.563,0.075,0.8,2,48.6388287,8.9427402
4.7,-0.02,0.02,459.8,-0.042,12.562,0.083,0.4,2,48.6388288,8.9427403
4.9,-0.04,0.0,459.8,-0.063,12.562,0.08,0.33,2,48.6388287,8.9427402
5.1,-0.04,0.02,459.9,-0.09,12.562,0.074,0.88,2,48.6388288,8.9427402
5.2,-0.01,0.02,459.9,-0.079,12.563,0.069,2.81,2,48.6388288,8.9427405
5.3,-0.04,0.09,460.0,-0.074,12.563,0.076,0.8,2,48.6388295,8.9427402
5.4,-0.02,0.07,460.0,-0.095,12.563,0.081,0.67,2,48.6388293,8.9427403
5.5,-0.02,0.09,460.0,-0.132,12.563,0.085,0.44,2,48.6388295,8.9427403
5.6,-0.04,0.09,460.0,0.005,12.563,0.083,0.8,2,48.6388295,8.9427402
5.7,-0.02,0.11,460.0,0.018,12.563,0.077,0.8,2,48.6388297,8.9427403
5.8,-0.01,0.13,460.0,0.0,12.563,0.074,0.0,2,48.6388298,8.9427405
5.9,-0.01,0.13,460.0,-0.085,12.563,0.074,1.41,2,48.6388298,8.9427405
6.0,-0.02,0.17,460.0,-0.032,12.563,0.078,0.44,2,48.6388302,8.9427403
6.1,-0.01,0.17,460.0,-0.063,12.562,0.078,0.66,2,48.6388302,8.9427405
6.2,-0.01,0.19,460.0,-0.021,12.562,0.081,0.67,2,48.6388303,8.9427405
6.3,-0.01,0.2,460.0,-0.106,12.562,0.084,0.8,2,48.6388305,8.9427405
6.4,0.0,0.22,460.1,-0.069,12.562,0.085,0.0,2,48.6388307,8.9427407
6.5,0.0,0.22,460.1,-0.137,12.563,0.078,0.66,2,48.6388307,8.9427407
6.6,0.0,0.24,460.1,-0.037,12.563,0.075,0.33,2,48.6388308,8.9427407
6.8,0.0,0.26,460.1,-0.053,12.563,0.077,0.0,2,48.638831,8.9427407
7.0,0.0,0.26,460.1,0.055,12.563,0.079,0.67,2,48.638831,8.9427407
7.1,0.0,0.28,460.1,-0.042,12.563,0.081,1.34,2,48.6388312,8.9427407
7.2,0.0,0.24,460.1,-0.032,12.562,0.08,1.34,2,48.6388308,8.9427407
7.3,0.0,0.28,460.1,-0.09,12.562,0.079,0.8,2,48.6388312,8.9427407
7.4,0.01,0.26,460.1,-0.122,12.562,0.066,1.33,2,48.638831,8.9427408
7.5,0.01,0.22,460.1,-0.079,12.562,0.065,0.66,2,48.6388307,8.9427408
7.6,0.01,0.24,460.1,-0.037,12.562,0.065,1.4,2,48.6388308,8.9427408
7.7,0.0,0.2,460.1,0.058,12.562,0.075,0.8,2,48.6388305,8.9427407
