t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,462.5,-3.07,12.594,0.015,2,48.6388257,8.9427397
0.2,-0.01,0.02,462.5,-0.011,12.594,0.02,2,48.6388258,8.9427395
0.3,-0.02,0.02,462.5,0.034,12.594,0.026,2,48.6388258,8.9427393
0.4,-0.02,0.02,462.5,0.037,12.594,0.028,2,48.6388258,8.9427393
0.5,-0.02,0.02,462.5,0.037,12.593,0.033,2,48.6388258,8.9427393
0.6,-0.04,0.0,462.5,0.005,12.593,0.032,2,48.6388257,8.9427392
0.7,-0.02,0.02,462.5,0.092,12.594,0.03,2,48.6388258,8.9427393
0.8,-0.04,0.02,462.5,0.082,12.594,0.027,2,48.6388258,8.9427392
0.9,-0.01,0.0,462.5,0.082,12.594,0.023,2,48.6388257,8.9427395
1.0,-0.04,0.0,462.6,0.103,12.593,0.024,2,48.6388257,8.9427392
1.2,-0.04,0.02,462.6,0.042,12.594,0.023,2,48.6388258,8.9427392
1.3,-0.04,0.04,462.7,0.071,12.594,0.023,2,48.638826,8.9427392
1.4,-0.04,0.06,462.7,0.037,12.593,0.022,2,48.6388262,8.9427392
1.5,-0.04,0.06,462.7,0.148,12.593,0.022,2,48.6388262,8.9427392
1.6,-0.02,0.07,462.7,0.108,12.593,0.022,2,48.6388263,8.9427393
1.7,-0.02,0.09,462.7,-0.021,12.593,0.024,2,48.6388265,8.9427393
1.8,-0.02,0.11,462.7,-0.016,12.594,0.027,2,48.6388267,8.9427393
1.9,-0.04,0.13,462.7,0.066,12.593,0.023,2,48.6388268,8.9427392
2.0,-0.02,0.13,462.7,-0.058,12.594,0.028,2,48.6388268,8.9427393
2.2,-0.02,0.15,462.7,-0.053,12.593,0.024,2,48.638827,8.9427393
2.3,-0.01,0.19,462.7,-0.063,12.593,0.022,2,48.6388273,8.9427395
2.4,-0.02,0.2,462.7,-0.048,12.592,0.026,2,48.6388275,8.9427393
2.5,-0.02,0.22,462.7,0.0,12.593,0.023,2,48.6388277,8.9427393
2.6,-0.02,0.22,462.7,0.082,12.593,0.022,2,48.6388277,8.9427393
2.7,-0.02,0.24,462.7,-0.026,12.594,0.02,2,48.6388278,8.9427393
2.8,-0.04,0.24,462.7,-0.122,12.593,0.023,2,48.6388278,8.9427392
3.0,-0.02,0.26,462.6,-0.111,12.594,0.021,2,48.638828,8.9427393
3.2,-0.02,0.26,462.6,0.063,12.594,0.019,2,48.638828,8.9427393
3.3,-0.02,0.28,462.7,0.061,12.593,0.018,2,48.6388282,8.9427393
3.4,-0.02,0.28,462.7,-0.026,12.593,0.018,2,48.6388282,8.9427393
3.5,-0.02,0.28,462.7,0.005,12.593,0.023,2,48.6388282,8.9427393
3.6,-0.04,0.3,462.7,-0.021,12.593,0.024,2,48.6388283,8.9427392
3.7,-0.04,0.3,462.7,-0.042,12.593,0.025,2,48.6388283,8.9427392
3.8,-0.05,0.32,462.7,-0.122,12.593,0.022,2,48.6388285,8.942739
3.9,-0.05,0.32,462.7,-0.164,12.593,0.025,2,48.6388285,8.942739
4.0,-0.05,0.33,462.8,-0.137,12.593,0.022,2,48.6388287,8.942739
4.2,-0.05,0.33,462.8,-0.106,12.593,0.019,2,48.6388287,8.942739
4.3,-0.05,0.35,462.8,-0.201,12.593,0.017,2,48.6388288,8.942739
4.4,-0.05,0.35,462.8,-0.143,12.593,0.018,2,48.6388288,8.942739
4.5,-0.05,0.37,462.8,-0.011,12.593,0.019,2,48.638829,8.942739
4.6,-0.05,0.37,462.9,-0.011,12.593,0.026,2,48.638829,8.942739
4.7,-0.06,0.37,462.9,-0.005,12.593,0.029,2,48.638829,8.9427388
4.8,-0.06,0.37,462.9,0.026,12.592,0.029,2,48.638829,8.9427388
4.9,-0.06,0.37,462.9,0.087,12.592,0.029,2,48.638829,8.9427388
5.0,-0.06,0.37,462.9,-0.026,12.593,0.022,2,48.638829,8.9427388
5.2,-0.06,0.39,462.9,-0.095,12.593,0.022,2,48.6388292,8.9427388
5.3,-0.06,0.39,463.0,-0.026,12.593,0.018,2,48.6388292,8.9427388
5.4,-0.07,0.39,463.0,-0.069,12.593,0.018,2,48.6388292,8.9427387
5.5,-0.07,0.39,463.0,-0.032,12.593,0.017,2,48.6388292,8.9427387
5.6,-0.07,0.39,463.0,0.04,12.593,0.024,2,48.6388292,8.9427387
5.7,-0.07,0.39,463.0,-0.106,12.593,0.02,2,48.6388292,8.9427387
5.8,-0.09,0.39,463.0,-0.137,12.593,0.026,2,48.6388292,8.9427385
5.9,-0.09,0.39,463.0,-0.042,12.593,0.022,2,48.6388292,8.9427385
6.0,-0.09,0.39,463.0,-0.09,12.594,0.021,2,48.6388292,8.9427385
6.2,-0.09,0.39,463.1,-0.111,12.594,0.014,2,48.6388292,8.9427385
6.3,-0.1,0.39,463.1,-0.09,12.594,0.014,2,48.6388292,8.9427383
6.4,-0.1,0.39,463.1,-0.032,12.594,0.015,2,48.6388292,8.9427383
6.5,-0.1,0.39,463.1,-0.058,12.593,0.023,2,48.6388292,8.9427383
6.6,-0.1,0.41,463.2,-0.063,12.593,0.018,2,48.6388293,8.9427383
6.7,-0.11,0.41,463.2,0.016,12.593,0.021,2,48.6388293,8.9427382
6.8,-0.11,0.41,463.2,-0.211,12.593,0.02,2,48.6388293,8.9427382
6.9,-0.11,0.41,463.2,-0.206,12.594,0.024,2,48.6388293,8.9427382
7.0,-0.12,0.43,463.2,-0.143,12.593,0.021,2,48.6388295,8.942738
7.2,-0.12,0.43,463.2,-0.116,12.593,0.023,2,48.6388295,8.942738
7.4,-0.12,0.44,463.3,-0.227,12.593,0.019,2,48.6388297,8.942738
7.5,-0.13,0.44,463.3,0.106,12.593,0.02,2,48.6388297,8.9427378
7.6,-0.13,0.44,463.3,-0.042,12.593,0.018,2,48.6388297,8.9427378
7.7,-0.13,0.46,463.3,-0.127,12.593,0.022,2,48.6388298,8.9427378
7.8,-0.16,0.46,463.3,-0.095,12.594,0.022,2,48.6388298,8.9427375
7.9,-0.16,0.48,463.4,-0.137,12.594,0.025,2,48.63883,8.9427375
8.0,-0.17,0.48,463.4,-0.106,12.594,0.032,2,48.63883,8.9427373
8.2,-0.18,0.48,463.4,-0.085,12.594,0.023,2,48.63883,8.9427372
8.3,-0.2,0.48,463.4,-0.042,12.593,0.025,2,48.63883,8.942737
8.4,-0.22,0.5,463.4,-0.048,12.593,0.022,2,48.6388302,8.9427367
8.5,-0.23,0.5,463.4,0.04,12.593,0.028,2,48.6388302,8.9427365
8.6,-0.24,0.5,463.4,-0.026,12.593,0.023,2,48.6388302,8.9427363
8.7,-0.26,0.5,463.4,-0.069,12.593,0.025,2,48.6388302,8.9427362
8.8,-0.27,0.52,463.4,-0.106,12.592,0.021,2,48.6388303,8.942736
8.9,-0.28,0.52,463.4,-0.111,12.592,0.022,2,48.6388303,8.9427358
9.0,-0.31,0.52,463.4,-0.048,12.593,0.021,2,48.6388303,8.9427355
9.2,-0.32,0.52,463.4,-0.037,12.594,0.02,2,48.6388303,8.9427353
9.3,-0.33,0.52,463.4,-0.032,12.593,0.018,2,48.6388303,8.9427352
9.4,-0.34,0.54,463.4,-0.053,12.593,0.019,2,48.6388305,8.942735
9.5,-0.36,0.54,463.4,-0.069,12.592,0.023,2,48.6388305,8.9427348
9.6,-0.37,0.54,463.4,0.026,12.593,0.022,2,48.6388305,8.9427347
9.7,-0.38,0.54,463.4,-0.021,12.594,0.025,2,48.6388305,8.9427345
9.8,-0.39,0.56,463.4,-0.074,12.594,0.024,2,48.6388307,8.9427343
9.9,-0.4,0.56,463.4,-0.122,12.594,0.027,2,48.6388307,8.9427342
10.0,-0.42,0.57,463.4,-0.069,12.593,0.023,2,48.6388308,8.942734
10.2,-0.44,0.59,463.4,-0.09,12.593,0.019,2,48.638831,8.9427337
10.3,-0.45,0.56,463.4,0.005,12.593,0.018,2,48.6388307,8.9427335
10.4,-0.43,0.59,463.5,0.003,12.594,0.018,2,48.638831,8.9427338
10.5,-0.45,0.61,463.4,0.016,12.593,0.016,2,48.6388312,8.9427335
10.6,-0.45,0.61,463.4,-0.032,12.593,0.019,2,48.6388312,8.9427335
10.7,-0.47,0.61,463.4,0.085,12.593,0.016,2,48.6388312,8.9427333
10.8,-0.47,0.63,463.3,0.0,12.593,0.018,2,48.6388313,8.9427333
10.9,-0.48,0.63,463.3,-0.037,12.593,0.019,2,48.6388313,8.9427332
11.0,-0.49,0.61,463.3,0.024,12.592,0.023,2,48.6388312,8.942733
11.2,-0.5,0.61,463.3,-0.042,12.592,0.02,2,48.6388312,8.9427328
11.3,-0.53,0.61,463.3,-0.005,12.592,0.018,2,48.6388312,8.9427325
11.4,-0.53,0.59,463.3,0.048,12.593,0.021,2,48.638831,8.9427325
11.5,-0.54,0.59,463.3,0.026,12.593,0.021,2,48.638831,8.9427323
11.7,-0.55,0.57,463.3,0.026,12.593,0.019,2,48.6388308,8.9427322
11.9,-0.55,0.57,463.3,0.05,12.593,0.022,2,48.6388308,8.9427322
12.0,-0.55,0.57,463.3,0.092,12.592,0.022,2,48.6388308,8.9427322
12.2,-0.55,0.56,463.3,0.177,12.593,0.023,2,48.6388307,8.9427322
12.4,-0.54,0.56,463.3,0.082,12.593,0.027,2,48.6388307,8.9427323
12.5,-0.54,0.56,463.3,0.016,12.593,0.032,2,48.6388307,8.9427323
12.6,-0.53,0.56,463.3,0.011,12.594,0.026,2,48.6388307,8.9427325
12.7,-0.53,0.56,463.3,0.029,12.593,0.028,2,48.6388307,8.9427325
12.8,-0.53,0.57,463.2,0.071,12.593,0.024,2,48.6388308,8.9427325
12.9,-0.53,0.57,463.2,0.032,12.593,0.021,2,48.6388308,8.9427325
13.0,-0.51,0.57,463.2,-0.132,12.593,0.024,2,48.6388308,8.9427327
