t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.6,0.473,12.579,0.053,0.8,2,48.6388568,8.94276
0.1,0.01,-0.02,459.6,0.085,12.58,0.063,0.55,2,48.6388567,8.9427602
0.3,0.04,-0.04,459.6,-0.011,12.579,0.045,0.44,2,48.6388565,8.9427605
0.4,0.02,-0.04,459.6,-0.032,12.577,0.031,0.0,2,48.6388565,8.9427603
0.5,0.02,-0.04,459.6,0.013,12.576,0.019,0.0,2,48.6388565,8.9427603
0.6,0.02,-0.04,459.7,0.005,12.577,0.013,0.0,2,48.6388565,8.9427603
0.8,0.02,-0.04,459.7,-0.148,12.576,0.01,0.0,2,48.6388565,8.9427603
0.9,0.02,-0.04,459.7,-0.074,12.576,0.012,0.44,2,48.6388565,8.9427603
1.0,0.04,-0.04,459.7,0.048,12.577,0.01,0.67,2,48.6388565,8.9427605
1.1,0.04,-0.02,459.7,-0.037,12.576,0.019,0.0,2,48.6388567,8.9427605
1.3,0.04,-0.02,459.7,-0.026,12.576,0.015,0.44,2,48.6388567,8.9427605
1.4,0.05,-0.02,459.7,-0.005,12.577,0.013,0.8,2,48.6388567,8.9427607
1.5,0.06,0.0,459.7,0.061,12.577,0.006,0.44,2,48.6388568,8.9427608
1.6,0.07,0.0,459.7,0.106,12.576,0.01,0.4,2,48.6388568,8.942761
1.8,0.09,-0.02,459.7,-0.048,12.576,0.011,0.0,2,48.6388567,8.9427612
1.9,0.09,-0.02,459.8,0.013,12.576,0.013,0.44,2,48.6388567,8.9427612
2.0,0.1,-0.02,459.8,0.0,12.576,0.017,0.4,2,48.6388567,8.9427613
2.2,0.11,0.0,459.8,0.137,12.575,0.012,0.0,2,48.6388568,8.9427615
2.4,0.11,0.0,459.8,-0.016,12.576,0.011,0.0,2,48.6388568,8.9427615
2.5,0.11,0.0,459.8,0.013,12.576,0.015,0.44,2,48.6388568,8.9427615
2.6,0.12,0.0,459.8,-0.037,12.576,0.018,0.0,2,48.6388568,8.9427617
2.7,0.12,0.0,459.8,-0.069,12.576,0.022,0.0,2,48.6388568,8.9427617
2.8,0.12,0.0,459.8,-0.095,12.577,0.02,0.0,2,48.6388568,8.9427617
2.9,0.12,0.0,459.8,-0.048,12.576,0.014,0.0,2,48.6388568,8.9427617
3.0,0.12,0.0,459.8,-0.1,12.576,0.015,0.0,2,48.6388568,8.9427617
3.1,0.12,0.0,459.8,-0.122,12.575,0.017,0.0,2,48.6388568,8.9427617
3.3,0.12,0.0,459.8,-0.127,12.575,0.017,0.44,2,48.6388568,8.9427617
3.4,0.13,0.0,459.8,-0.011,12.575,0.015,0.0,2,48.6388568,8.9427618
3.5,0.13,0.0,459.8,-0.048,12.576,0.011,0.0,2,48.6388568,8.9427618
3.6,0.13,0.0,459.8,0.021,12.577,0.007,0.66,2,48.6388568,8.9427618
3.7,0.13,-0.02,459.8,-0.037,12.578,0.008,0.0,2,48.6388567,8.9427618
3.8,0.13,-0.02,459.8,-0.18,12.578,0.005,0.44,2,48.6388567,8.9427618
3.9,0.15,-0.02,459.8,-0.095,12.578,0.011,0.0,2,48.6388567,8.942762
4.0,0.15,-0.02,459.8,-0.005,12.577,0.017,0.44,2,48.6388567,8.942762
4.1,0.16,-0.02,459.8,0.032,12.576,0.017,0.0,2,48.6388567,8.9427622
4.3,0.16,-0.02,459.8,0.058,12.576,0.013,0.67,2,48.6388567,8.9427622
4.4,0.16,-0.04,459.8,0.074,12.575,0.01,0.8,2,48.6388565,8.9427622
4.5,0.17,-0.02,459.8,-0.053,12.575,0.004,0.4,2,48.6388567,8.9427623
4.7,0.18,-0.04,459.7,0.003,12.576,0.004,0.0,2,48.6388565,8.9427625
4.8,0.18,-0.04,459.7,-0.005,12.576,0.007,0.0,2,48.6388565,8.9427625
4.9,0.18,-0.04,459.7,-0.122,12.577,0.009,0.44,2,48.6388565,8.9427625
5.0,0.2,-0.04,459.7,-0.016,12.576,0.007,0.0,2,48.6388565,8.9427627
5.2,0.2,-0.04,459.6,-0.085,12.575,0.003,0.22,2,48.6388565,8.9427627
5.4,0.18,-0.04,459.6,-0.111,12.575,0.012,0.67,2,48.6388565,8.9427625
5.5,0.18,-0.02,459.6,0.106,12.575,0.016,0.0,2,48.6388567,8.9427625
5.6,0.18,-0.02,459.6,-0.042,12.576,0.014,0.0,2,48.6388567,8.9427625
5.8,0.18,-0.02,459.6,0.016,12.576,0.014,0.0,2,48.6388567,8.9427625
5.9,0.18,-0.02,459.6,0.061,12.576,0.01,0.0,2,48.6388567,8.9427625
6.0,0.18,-0.02,459.6,0.074,12.576,0.016,0.22,2,48.6388567,8.9427625
6.2,0.2,-0.02,459.6,-0.032,12.576,0.017,0.0,2,48.6388567,8.9427627
6.4,0.2,-0.02,459.6,-0.037,12.576,0.01,0.0,2,48.6388567,8.9427627
6.5,0.2,-0.02,459.6,0.026,12.577,0.01,0.44,2,48.6388567,8.9427627
