t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.0,1.218,12.574,0.102,0.67,2,48.6388263,8.9427338
0.1,0.0,0.02,459.0,1.152,12.574,0.075,0.0,2,48.6388265,8.9427338
0.2,0.0,0.02,459.0,0.005,12.574,0.052,0.44,2,48.6388265,8.9427338
0.3,-0.01,0.02,459.0,0.058,12.575,0.022,0.33,2,48.6388265,8.9427337
0.5,-0.01,0.04,459.0,-0.053,12.575,0.025,0.0,2,48.6388267,8.9427337
0.6,-0.01,0.04,459.0,-0.032,12.575,0.024,0.8,2,48.6388267,8.9427337
0.7,0.0,0.06,459.0,-0.148,12.576,0.024,0.55,2,48.6388268,8.9427338
0.9,0.02,0.04,459.0,-0.058,12.577,0.019,0.8,2,48.6388267,8.9427342
1.0,0.01,0.06,459.0,-0.074,12.577,0.018,1.1,2,48.6388268,8.942734
1.1,-0.01,0.04,459.1,-0.005,12.576,0.015,1.4,2,48.6388267,8.9427337
1.2,0.0,0.07,459.0,-0.116,12.576,0.021,0.0,2,48.638827,8.9427338
1.3,0.0,0.07,459.0,-0.069,12.575,0.02,0.22,2,48.638827,8.9427338
1.5,0.01,0.07,459.0,-0.148,12.575,0.019,0.0,2,48.638827,8.942734
1.6,0.01,0.07,459.0,-0.111,12.575,0.02,0.0,2,48.638827,8.942734
1.8,0.01,0.07,459.1,-0.217,12.575,0.022,0.0,2,48.638827,8.942734
2.0,0.01,0.07,459.1,0.003,12.575,0.019,0.0,2,48.638827,8.942734
2.2,0.01,0.07,459.1,0.042,12.575,0.02,0.0,2,48.638827,8.942734
2.4,0.01,0.07,459.1,0.016,12.572,0.023,0.22,2,48.638827,8.942734
2.6,0.02,0.07,459.1,-0.106,12.572,0.022,0.33,2,48.638827,8.9427342
2.8,0.02,0.09,459.1,-0.026,12.573,0.019,0.33,2,48.6388272,8.9427342
3.0,0.02,0.11,459.1,-0.206,12.574,0.016,0.33,2,48.6388273,8.9427342
3.2,0.02,0.13,459.1,-0.058,12.574,0.02,0.33,2,48.6388275,8.9427342
3.4,0.02,0.15,459.1,-0.095,12.577,0.018,0.33,2,48.6388277,8.9427342
3.6,0.02,0.17,459.1,-0.042,12.577,0.018,0.33,2,48.6388278,8.9427342
3.8,0.02,0.19,459.1,-0.079,12.576,0.029,0.44,2,48.638828,8.9427342
3.9,0.01,0.19,459.1,-0.111,12.575,0.027,0.67,2,48.638828,8.942734
4.0,0.01,0.2,459.1,-0.09,12.575,0.026,0.44,2,48.6388282,8.942734
4.1,0.0,0.2,459.1,-0.005,12.574,0.026,0.66,2,48.6388282,8.9427338
4.2,0.0,0.22,459.1,0.005,12.575,0.028,0.8,2,48.6388283,8.9427338
4.3,-0.01,0.24,459.1,-0.042,12.575,0.028,0.4,2,48.6388285,8.9427337
4.5,-0.02,0.26,459.1,0.024,12.575,0.018,0.44,2,48.6388287,8.9427335
4.6,-0.04,0.26,459.2,-0.042,12.575,0.02,0.66,2,48.6388287,8.9427333
4.7,-0.04,0.28,459.2,-0.026,12.575,0.023,0.33,2,48.6388288,8.9427333
4.9,-0.04,0.3,459.2,-0.122,12.574,0.023,0.44,2,48.638829,8.9427333
5.0,-0.02,0.3,459.2,-0.164,12.573,0.023,0.33,2,48.638829,8.9427335
5.2,-0.02,0.32,459.2,-0.137,12.573,0.024,0.0,2,48.6388292,8.9427335
5.4,-0.02,0.32,459.2,-0.185,12.574,0.025,0.33,2,48.6388292,8.9427335
5.6,-0.02,0.33,459.2,-0.153,12.575,0.026,0.0,2,48.6388293,8.9427335
5.8,-0.02,0.33,459.2,-0.227,12.575,0.027,0.44,2,48.6388293,8.9427335
5.9,-0.04,0.33,459.2,-0.106,12.575,0.026,0.44,2,48.6388293,8.9427333
6.0,-0.02,0.33,459.2,-0.069,12.575,0.021,0.33,2,48.6388293,8.9427335
6.2,-0.02,0.35,459.2,-0.09,12.576,0.026,0.0,2,48.6388295,8.9427335
6.4,-0.02,0.35,459.3,-0.074,12.576,0.017,0.22,2,48.6388295,8.9427335
6.6,-0.04,0.35,459.3,-0.185,12.576,0.025,0.33,2,48.6388295,8.9427333
6.8,-0.04,0.37,459.3,-0.069,12.575,0.027,0.0,2,48.6388297,8.9427333
6.9,-0.04,0.37,459.3,-0.148,12.575,0.027,0.0,2,48.6388297,8.9427333
7.1,-0.04,0.37,459.3,-0.159,12.575,0.023,0.22,2,48.6388297,8.9427333
7.3,-0.05,0.37,459.4,-0.259,12.575,0.025,0.44,2,48.6388297,8.9427332
7.5,-0.07,0.37,459.4,-0.164,12.575,0.022,0.0,2,48.6388297,8.9427328
7.6,-0.07,0.37,459.4,-0.153,12.572,0.025,0.0,2,48.6388297,8.9427328
7.7,-0.07,0.37,459.4,-0.328,12.572,0.022,0.0,2,48.6388297,8.9427328
7.8,-0.07,0.37,459.5,-0.328,12.571,0.022,0.8,2,48.6388297,8.9427328
7.9,-0.09,0.35,459.5,-0.243,12.574,0.017,0.44,2,48.6388295,8.9427327
8.0,-0.1,0.35,459.5,-0.174,12.573,0.018,0.22,2,48.6388295,8.9427325
8.2,-0.11,0.35,459.5,-0.359,12.573,0.013,0.55,2,48.6388295,8.9427323
8.4,-0.09,0.37,459.5,-0.206,12.574,0.023,0.22,2,48.6388297,8.9427327
8.6,-0.07,0.37,459.5,-0.365,12.575,0.026,0.4,2,48.6388297,8.9427328
8.8,-0.09,0.35,459.5,-0.148,12.578,0.026,0.44,2,48.6388295,8.9427327
8.9,-0.1,0.35,459.5,-0.09,12.576,0.024,0.0,2,48.6388295,8.9427325
9.1,-0.1,0.35,459.5,-0.074,12.576,0.017,0.4,2,48.6388295,8.9427325
9.3,-0.11,0.33,459.5,0.1,12.577,0.023,0.4,2,48.6388293,8.9427323
9.5,-0.12,0.32,459.5,0.05,12.577,0.022,0.0,2,48.6388292,8.9427322
9.7,-0.12,0.32,459.5,0.026,12.577,0.023,0.4,2,48.6388292,8.9427322
9.9,-0.13,0.33,459.6,0.161,12.576,0.023,0.0,2,48.6388293,8.942732
10.1,-0.13,0.33,459.6,0.026,12.575,0.017,0.22,2,48.6388293,8.942732
10.3,-0.12,0.33,459.6,0.103,12.573,0.025,0.33,2,48.6388293,8.9427322
10.5,-0.12,0.35,459.6,0.092,12.573,0.028,0.33,2,48.6388295,8.9427322
10.7,-0.12,0.37,459.6,0.04,12.574,0.022,0.33,2,48.6388297,8.9427322
10.9,-0.12,0.39,459.7,0.021,12.575,0.018,0.44,2,48.6388298,8.9427322
11.0,-0.13,0.39,459.7,0.048,12.575,0.022,0.0,2,48.6388298,8.942732
11.1,-0.13,0.39,459.7,0.137,12.575,0.022,0.8,2,48.6388298,8.942732
11.2,-0.15,0.41,459.7,0.082,12.576,0.026,0.44,2,48.63883,8.9427318
11.3,-0.16,0.41,459.7,0.055,12.576,0.024,0.33,2,48.63883,8.9427317
11.5,-0.16,0.39,459.7,-0.074,12.576,0.022,0.22,2,48.6388298,8.9427317
11.7,-0.17,0.39,459.7,0.114,12.577,0.025,0.8,2,48.6388298,8.9427315
11.8,-0.18,0.41,459.7,-0.016,12.576,0.029,0.0,2,48.63883,8.9427313
12.0,-0.18,0.41,459.7,0.0,12.576,0.028,0.8,2,48.63883,8.9427313
12.1,-0.2,0.43,459.7,0.066,12.576,0.026,0.22,2,48.6388302,8.9427312
12.3,-0.21,0.43,459.8,0.048,12.575,0.025,0.0,2,48.6388302,8.942731
