t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.9,1.876,12.578,0.028,2,48.6388282,8.9427332
0.2,0.0,-0.02,458.9,0.026,12.578,0.026,2,48.638828,8.9427332
0.3,0.0,-0.02,458.9,-0.037,12.58,0.022,2,48.638828,8.9427332
0.4,0.0,-0.02,458.9,-0.005,12.582,0.018,2,48.638828,8.9427332
0.5,0.01,-0.02,458.9,0.024,12.584,0.015,2,48.638828,8.9427333
0.6,0.01,-0.02,458.9,-0.079,12.584,0.018,2,48.638828,8.9427333
0.7,0.02,-0.02,458.9,-0.079,12.583,0.016,2,48.638828,8.9427335
0.8,0.02,-0.02,458.9,0.071,12.583,0.015,2,48.638828,8.9427335
0.9,0.02,-0.02,458.9,0.034,12.583,0.013,2,48.638828,8.9427335
1.0,0.02,-0.04,459.0,-0.021,12.583,0.016,2,48.6388278,8.9427335
1.2,0.02,-0.04,459.0,-0.011,12.582,0.018,2,48.6388278,8.9427335
1.3,0.01,-0.04,459.0,0.0,12.582,0.017,2,48.6388278,8.9427333
1.4,0.01,-0.04,459.0,0.071,12.581,0.021,2,48.6388278,8.9427333
1.5,0.0,-0.04,459.0,0.005,12.584,0.023,2,48.6388278,8.9427332
1.6,0.0,-0.04,459.0,-0.011,12.583,0.022,2,48.6388278,8.9427332
1.7,-0.01,-0.04,459.0,-0.042,12.583,0.022,2,48.6388278,8.942733
1.8,-0.01,-0.04,459.0,-0.063,12.584,0.024,2,48.6388278,8.942733
1.9,-0.02,-0.04,459.0,-0.069,12.584,0.019,2,48.6388278,8.9427328
2.0,-0.02,-0.04,459.1,-0.09,12.585,0.022,2,48.6388278,8.9427328
2.2,-0.02,-0.04,459.1,0.098,12.581,0.021,2,48.6388278,8.9427328
2.3,-0.02,-0.06,459.1,0.018,12.581,0.022,2,48.6388277,8.9427328
2.4,-0.02,-0.04,459.1,0.061,12.581,0.019,2,48.6388278,8.9427328
2.5,-0.02,-0.06,459.1,0.137,12.583,0.019,2,48.6388277,8.9427328
2.6,-0.02,-0.06,459.1,0.053,12.584,0.018,2,48.6388277,8.9427328
2.7,-0.01,-0.06,459.1,0.021,12.584,0.02,2,48.6388277,8.942733
2.8,-0.01,-0.06,459.1,-0.048,12.583,0.015,2,48.6388277,8.942733
2.9,0.0,-0.06,459.1,0.016,12.583,0.016,2,48.6388277,8.9427332
3.0,0.0,-0.06,459.1,0.003,12.583,0.017,2,48.6388277,8.9427332
3.2,0.0,-0.06,459.2,-0.074,12.581,0.025,2,48.6388277,8.9427332
3.3,0.0,-0.06,459.2,0.034,12.581,0.024,2,48.6388277,8.9427332
3.4,0.0,-0.06,459.2,-0.074,12.581,0.022,2,48.6388277,8.9427332
3.5,0.0,-0.06,459.2,0.005,12.584,0.022,2,48.6388277,8.9427332
3.6,0.0,-0.06,459.2,0.071,12.584,0.026,2,48.6388277,8.9427332
3.7,0.0,-0.06,459.2,0.129,12.584,0.027,2,48.6388277,8.9427332
3.8,0.0,-0.06,459.2,0.053,12.583,0.022,2,48.6388277,8.9427332
3.9,0.0,-0.06,459.2,-0.042,12.583,0.019,2,48.6388277,8.9427332
4.0,0.0,-0.06,459.2,-0.005,12.583,0.015,2,48.6388277,8.9427332
4.2,0.0,-0.04,459.2,0.021,12.582,0.017,2,48.6388278,8.9427332
4.3,-0.01,-0.06,459.2,-0.016,12.582,0.021,2,48.6388277,8.942733
4.4,-0.01,-0.04,459.2,-0.063,12.582,0.02,2,48.6388278,8.942733
4.5,-0.01,-0.04,459.2,0.018,12.583,0.022,2,48.6388278,8.942733
4.6,0.0,-0.04,459.2,-0.026,12.583,0.018,2,48.6388278,8.9427332
4.7,0.0,-0.04,459.2,-0.042,12.583,0.02,2,48.6388278,8.9427332
4.8,0.0,-0.04,459.2,-0.048,12.584,0.018,2,48.6388278,8.9427332
4.9,0.0,-0.04,459.3,-0.085,12.584,0.021,2,48.6388278,8.9427332
5.0,0.0,-0.04,459.3,0.032,12.583,0.022,2,48.6388278,8.9427332
5.2,0.0,-0.04,459.3,0.045,12.581,0.026,2,48.6388278,8.9427332
5.4,0.0,-0.04,459.3,-0.005,12.579,0.029,2,48.6388278,8.9427332
5.5,0.0,-0.04,459.3,-0.137,12.581,0.027,2,48.6388278,8.9427332
5.7,0.0,-0.04,459.3,-0.021,12.581,0.02,2,48.6388278,8.9427332
5.9,0.01,-0.04,459.3,0.008,12.579,0.021,2,48.6388278,8.9427333
6.0,0.0,-0.04,459.3,0.034,12.58,0.029,2,48.6388278,8.9427332
6.2,0.0,-0.04,459.3,0.066,12.581,0.024,2,48.6388278,8.9427332
6.3,0.0,-0.04,459.3,-0.026,12.581,0.017,2,48.6388278,8.9427332
6.4,0.0,-0.04,459.3,0.077,12.582,0.018,2,48.6388278,8.9427332
6.5,0.0,-0.04,459.3,0.106,12.583,0.021,2,48.6388278,8.9427332
6.6,0.0,-0.04,459.3,0.063,12.583,0.027,2,48.6388278,8.9427332
6.8,0.01,-0.02,459.3,-0.095,12.582,0.027,2,48.638828,8.9427333
6.9,0.0,-0.02,459.3,-0.053,12.583,0.02,2,48.638828,8.9427332
7.0,0.01,-0.02,459.3,-0.016,12.582,0.011,2,48.638828,8.9427333
7.2,0.0,-0.02,459.3,-0.074,12.583,0.016,2,48.638828,8.9427332
7.4,0.0,-0.02,459.3,-0.011,12.582,0.031,2,48.638828,8.9427332
7.5,0.0,-0.02,459.4,-0.011,12.582,0.028,2,48.638828,8.9427332
7.7,-0.01,-0.02,459.4,0.029,12.583,0.031,2,48.638828,8.942733
7.8,-0.01,-0.02,459.4,-0.016,12.582,0.031,2,48.638828,8.942733
7.9,-0.01,-0.02,459.4,-0.021,12.58,0.028,2,48.638828,8.942733
8.0,-0.01,-0.02,459.4,-0.037,12.582,0.02,2,48.638828,8.942733
8.2,-0.01,-0.04,459.4,-0.021,12.582,0.02,2,48.6388278,8.942733
8.3,-0.01,-0.02,459.4,-0.026,12.581,0.025,2,48.638828,8.942733
8.4,-0.01,-0.02,459.4,-0.048,12.58,0.028,2,48.638828,8.942733
8.5,-0.01,0.0,459.4,0.024,12.583,0.027,2,48.6388282,8.942733
8.6,-0.01,0.0,459.4,0.024,12.583,0.025,2,48.6388282,8.942733
8.7,0.0,0.02,459.4,-0.048,12.584,0.028,2,48.6388283,8.9427332
8.8,0.01,0.04,459.4,-0.053,12.583,0.033,2,48.6388285,8.9427333
8.9,0.02,0.04,459.4,-0.011,12.584,0.033,2,48.6388285,8.9427335
9.0,0.04,0.06,459.4,0.137,12.581,0.021,2,48.6388287,8.9427337
9.2,0.05,0.07,459.3,0.061,12.581,0.022,2,48.6388288,8.9427338
9.3,0.06,0.09,459.3,-0.069,12.581,0.022,2,48.638829,8.942734
9.4,0.07,0.11,459.3,-0.116,12.581,0.023,2,48.6388292,8.9427342
9.5,0.09,0.13,459.3,-0.122,12.583,0.023,2,48.6388293,8.9427343
9.6,0.09,0.15,459.3,-0.132,12.583,0.018,2,48.6388295,8.9427343
9.7,0.1,0.15,459.3,-0.026,12.583,0.027,2,48.6388295,8.9427345
9.9,0.11,0.17,459.3,-0.042,12.581,0.026,2,48.6388297,8.9427347
10.0,0.11,0.17,459.3,-0.079,12.58,0.019,2,48.6388297,8.9427347
10.2,0.12,0.17,459.3,-0.005,12.58,0.023,2,48.6388297,8.9427348
10.3,0.12,0.17,459.3,0.026,12.581,0.027,2,48.6388297,8.9427348
10.4,0.12,0.19,459.3,-0.011,12.582,0.024,2,48.6388298,8.9427348
10.5,0.12,0.19,459.3,-0.074,12.583,0.021,2,48.6388298,8.9427348
10.7,0.12,0.19,459.3,0.071,12.581,0.018,2,48.6388298,8.9427348
10.8,0.12,0.2,459.3,0.1,12.582,0.019,2,48.63883,8.9427348
10.9,0.12,0.2,459.3,0.103,12.581,0.021,2,48.63883,8.9427348
11.0,0.13,0.2,459.3,0.026,12.581,0.022,2,48.63883,8.942735
11.2,0.13,0.2,459.3,-0.095,12.581,0.024,2,48.63883,8.942735
11.4,0.13,0.2,459.3,0.016,12.58,0.023,2,48.63883,8.942735
11.5,0.15,0.22,459.3,-0.053,12.581,0.021,2,48.6388302,8.9427352
11.6,0.15,0.22,459.3,-0.137,12.581,0.025,2,48.6388302,8.9427352
11.7,0.15,0.22,459.3,-0.016,12.584,0.026,2,48.6388302,8.9427352
11.8,0.16,0.22,459.3,-0.09,12.583,0.03,2,48.6388302,8.9427353
11.9,0.16,0.24,459.3,-0.069,12.584,0.029,2,48.6388303,8.9427353
12.0,0.17,0.24,459.3,-0.021,12.582,0.023,2,48.6388303,8.9427355
12.2,0.17,0.24,459.3,-0.074,12.583,0.013,2,48.6388303,8.9427355
12.3,0.18,0.24,459.3,0.071,12.582,0.015,2,48.6388303,8.9427357
12.4,0.18,0.24,459.3,-0.069,12.581,0.02,2,48.6388303,8.9427357
12.5,0.18,0.26,459.3,0.037,12.583,0.026,2,48.6388305,8.9427357
12.6,0.18,0.26,459.3,-0.063,12.583,0.026,2,48.6388305,8.9427357
12.7,0.18,0.26,459.3,-0.132,12.583,0.026,2,48.6388305,8.9427357
12.8,0.18,0.28,459.3,-0.09,12.583,0.021,2,48.6388307,8.9427357
12.9,0.2,0.28,459.3,-0.1,12.582,0.019,2,48.6388307,8.9427358
13.0,0.2,0.28,459.3,-0.048,12.582,0.019,2,48.6388307,8.9427358
13.2,0.2,0.28,459.3,-0.053,12.581,0.016,2,48.6388307,8.9427358
13.3,0.2,0.3,459.3,-0.1,12.58,0.018,2,48.6388308,8.9427358
13.4,0.2,0.3,459.3,-0.026,12.581,0.025,2,48.6388308,8.9427358
13.5,0.2,0.3,459.3,-0.069,12.582,0.024,2,48.6388308,8.9427358
13.6,0.2,0.3,459.3,-0.233,12.582,0.025,2,48.6388308,8.9427358
13.7,0.2,0.3,459.3,-0.095,12.583,0.019,2,48.6388308,8.9427358
13.8,0.21,0.3,459.3,-0.069,12.583,0.024,2,48.6388308,8.942736
13.9,0.21,0.3,459.3,-0.053,12.584,0.024,2,48.6388308,8.942736
14.0,0.21,0.32,459.3,-0.132,12.583,0.022,2,48.638831,8.942736
14.2,0.2,0.32,459.3,-0.196,12.58,0.019,2,48.638831,8.9427358
