t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,458.3,0.246,12.565,0.02,0.0,2,48.6388265,8.9427323
0.2,0.0,0.0,458.4,0.016,12.565,0.022,0.0,2,48.6388265,8.9427323
0.3,0.0,0.0,458.4,0.005,12.565,0.023,0.0,2,48.6388265,8.9427323
0.4,0.0,0.0,458.4,0.206,12.565,0.025,0.22,2,48.6388265,8.9427323
0.6,-0.01,0.0,458.4,0.196,12.565,0.024,0.67,2,48.6388265,8.9427322
0.7,-0.01,0.02,458.4,0.219,12.565,0.026,0.67,2,48.6388267,8.9427322
0.8,-0.01,0.0,458.4,0.275,12.564,0.027,0.44,2,48.6388265,8.9427322
0.9,-0.02,0.0,458.4,0.211,12.564,0.028,0.0,2,48.6388265,8.942732
1.0,-0.02,0.0,458.4,0.151,12.565,0.03,0.0,2,48.6388265,8.942732
1.2,-0.02,0.0,458.4,0.071,12.565,0.028,0.44,2,48.6388265,8.942732
1.3,-0.04,0.0,458.4,0.061,12.565,0.025,0.44,2,48.6388265,8.9427318
1.4,-0.05,0.0,458.4,0.111,12.565,0.027,0.67,2,48.6388265,8.9427317
1.5,-0.05,-0.02,458.4,0.124,12.565,0.023,0.0,2,48.6388263,8.9427317
1.6,-0.05,-0.02,458.4,0.182,12.565,0.027,0.44,2,48.6388263,8.9427317
1.7,-0.06,-0.02,458.4,0.182,12.564,0.022,0.67,2,48.6388263,8.9427315
1.8,-0.06,0.0,458.4,0.103,12.565,0.025,0.0,2,48.6388265,8.9427315
1.9,-0.06,0.0,458.4,0.127,12.565,0.022,0.67,2,48.6388265,8.9427315
2.0,-0.06,-0.02,458.4,-0.005,12.564,0.023,0.0,2,48.6388263,8.9427315
2.2,-0.06,-0.02,458.4,0.005,12.564,0.028,0.0,2,48.6388263,8.9427315
2.3,-0.06,-0.02,458.4,-0.016,12.564,0.032,0.44,2,48.6388263,8.9427315
2.4,-0.05,-0.02,458.4,-0.1,12.564,0.032,0.66,2,48.6388263,8.9427317
2.5,-0.05,-0.04,458.4,-0.174,12.565,0.023,0.0,2,48.6388262,8.9427317
2.6,-0.05,-0.04,458.4,-0.1,12.565,0.021,0.0,2,48.6388262,8.9427317
2.8,-0.05,-0.04,458.4,-0.032,12.565,0.029,0.33,2,48.6388262,8.9427317
