t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.5,0.761,12.597,0.145,2,48.6388248,8.9427345
0.1,0.0,0.0,458.5,0.753,12.599,0.111,2,48.6388248,8.9427345
0.2,0.0,0.0,458.5,0.016,12.601,0.081,2,48.6388248,8.9427345
0.3,0.0,0.02,458.5,-0.016,12.604,0.043,2,48.638825,8.9427345
0.5,0.0,0.0,458.5,-0.048,12.605,0.028,2,48.6388248,8.9427345
0.6,0.0,0.02,458.5,0.026,12.604,0.028,2,48.638825,8.9427345
0.7,0.0,0.04,458.5,0.016,12.605,0.026,2,48.6388252,8.9427345
0.8,0.0,0.04,458.5,0.079,12.604,0.035,2,48.6388252,8.9427345
1.0,0.01,0.06,458.5,-0.011,12.602,0.035,2,48.6388253,8.9427347
1.1,0.01,0.07,458.6,-0.011,12.603,0.033,2,48.6388255,8.9427347
1.2,0.01,0.07,458.6,-0.026,12.604,0.031,2,48.6388255,8.9427347
1.3,0.0,0.07,458.6,-0.09,12.605,0.028,2,48.6388255,8.9427345
1.4,0.0,0.09,458.6,-0.058,12.606,0.03,2,48.6388257,8.9427345
1.5,0.0,0.09,458.6,-0.042,12.607,0.029,2,48.6388257,8.9427345
1.6,-0.01,0.11,458.6,-0.011,12.607,0.019,2,48.6388258,8.9427343
1.7,-0.01,0.11,458.6,-0.143,12.606,0.023,2,48.6388258,8.9427343
1.8,-0.01,0.13,458.6,-0.042,12.606,0.026,2,48.638826,8.9427343
2.0,-0.01,0.13,458.6,0.058,12.605,0.033,2,48.638826,8.9427343
2.1,-0.01,0.13,458.6,0.055,12.604,0.029,2,48.638826,8.9427343
2.2,-0.01,0.15,458.6,0.011,12.604,0.025,2,48.6388262,8.9427343
2.3,0.0,0.15,458.6,0.013,12.606,0.015,2,48.6388262,8.9427345
2.4,0.0,0.17,458.6,-0.042,12.607,0.015,2,48.6388263,8.9427345
2.5,0.0,0.17,458.6,-0.042,12.606,0.018,2,48.6388263,8.9427345
2.6,0.0,0.19,458.7,-0.042,12.607,0.022,2,48.6388265,8.9427345
2.7,0.01,0.19,458.7,0.011,12.607,0.03,2,48.6388265,8.9427347
2.8,0.01,0.2,458.7,-0.095,12.604,0.037,2,48.6388267,8.9427347
3.0,0.0,0.2,458.7,-0.026,12.603,0.032,2,48.6388267,8.9427345
3.1,0.01,0.2,458.7,0.085,12.603,0.032,2,48.6388267,8.9427347
3.2,0.01,0.2,458.7,0.024,12.603,0.033,2,48.6388267,8.9427347
3.3,0.01,0.2,458.7,-0.127,12.605,0.026,2,48.6388267,8.9427347
3.4,0.0,0.2,458.7,-0.164,12.606,0.021,2,48.6388267,8.9427345
3.5,0.0,0.2,458.7,-0.185,12.606,0.02,2,48.6388267,8.9427345
3.6,0.0,0.22,458.7,-0.026,12.607,0.018,2,48.6388268,8.9427345
3.7,0.0,0.22,458.7,0.034,12.607,0.017,2,48.6388268,8.9427345
3.8,0.0,0.22,458.7,-0.053,12.604,0.036,2,48.6388268,8.9427345
4.0,-0.01,0.22,458.7,0.005,12.603,0.037,2,48.6388268,8.9427343
4.1,-0.01,0.22,458.7,-0.1,12.603,0.028,2,48.6388268,8.9427343
4.3,-0.01,0.24,458.7,0.071,12.603,0.039,2,48.638827,8.9427343
4.5,-0.02,0.24,458.7,-0.016,12.602,0.05,2,48.638827,8.9427342
4.6,-0.02,0.26,458.7,-0.063,12.604,0.039,2,48.6388272,8.9427342
4.7,-0.02,0.26,458.7,-0.037,12.603,0.031,2,48.6388272,8.9427342
4.9,-0.02,0.26,458.7,0.032,12.601,0.041,2,48.6388272,8.9427342
5.1,-0.04,0.28,458.7,0.05,12.601,0.042,2,48.6388273,8.942734
5.2,-0.02,0.3,458.7,0.029,12.604,0.037,2,48.6388275,8.9427342
5.3,-0.02,0.3,458.7,-0.058,12.604,0.041,2,48.6388275,8.9427342
5.5,-0.02,0.32,458.7,-0.032,12.603,0.027,2,48.6388277,8.9427342
5.6,-0.02,0.33,458.7,0.008,12.602,0.03,2,48.6388278,8.9427342
5.7,-0.02,0.33,458.7,0.024,12.603,0.021,2,48.6388278,8.9427342
5.8,-0.02,0.33,458.7,0.037,12.603,0.029,2,48.6388278,8.9427342
6.0,-0.02,0.33,458.7,-0.032,12.602,0.042,2,48.6388278,8.9427342
6.2,-0.04,0.35,458.7,-0.074,12.602,0.045,2,48.638828,8.942734
6.4,-0.04,0.37,458.7,-0.18,12.604,0.037,2,48.6388282,8.942734
6.5,-0.05,0.39,458.7,-0.09,12.604,0.03,2,48.6388283,8.9427338
6.7,-0.05,0.41,458.7,0.079,12.604,0.026,2,48.6388285,8.9427338
6.9,-0.05,0.43,458.8,0.034,12.601,0.035,2,48.6388287,8.9427338
7.1,-0.06,0.44,458.8,0.137,12.602,0.035,2,48.6388288,8.9427337
7.2,-0.05,0.46,458.8,-0.032,12.604,0.035,2,48.638829,8.9427338
7.3,-0.05,0.48,458.8,0.005,12.603,0.034,2,48.6388292,8.9427338
7.4,-0.06,0.5,458.8,0.071,12.605,0.028,2,48.6388293,8.9427337
7.5,-0.06,0.52,458.8,0.042,12.606,0.022,2,48.6388295,8.9427337
7.7,-0.06,0.54,458.9,0.058,12.604,0.028,2,48.6388297,8.9427337
7.8,-0.07,0.54,458.8,0.0,12.603,0.031,2,48.6388297,8.9427335
8.0,-0.07,0.56,458.8,0.026,12.604,0.031,2,48.6388298,8.9427335
8.1,-0.07,0.56,458.8,-0.069,12.605,0.032,2,48.6388298,8.9427335
8.3,-0.07,0.57,458.8,0.116,12.603,0.03,2,48.63883,8.9427335
