t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.2,1.968,12.623,0.037,2,48.6388483,8.9427407
0.2,0.0,0.02,458.1,0.042,12.623,0.069,2,48.6388485,8.9427407
0.4,0.0,0.02,458.1,-0.127,12.623,0.138,2,48.6388485,8.9427407
0.5,0.01,0.02,458.1,-0.048,12.623,0.141,2,48.6388485,8.9427408
0.6,0.01,0.02,458.1,-0.011,12.624,0.074,2,48.6388485,8.9427408
0.7,0.01,0.04,458.1,-0.206,12.624,0.092,2,48.6388487,8.9427408
0.9,0.04,0.04,458.0,-0.1,12.624,0.127,2,48.6388487,8.9427412
1.1,0.02,0.04,458.0,-0.085,12.623,0.051,2,48.6388487,8.942741
1.3,0.04,0.06,458.0,0.011,12.622,0.149,2,48.6388488,8.9427412
1.5,0.06,0.07,458.0,-0.042,12.623,0.1,2,48.638849,8.9427415
1.7,0.07,0.07,458.0,-0.1,12.623,0.04,2,48.638849,8.9427417
1.9,0.07,0.09,458.0,-0.021,12.622,0.147,2,48.6388492,8.9427417
2.2,0.06,0.09,458.0,-0.137,12.62,0.226,2,48.6388492,8.9427415
2.4,0.06,0.09,458.0,-0.1,12.622,0.148,2,48.6388492,8.9427415
2.6,0.06,0.11,458.0,-0.111,12.623,0.04,2,48.6388493,8.9427415
2.8,0.05,0.13,458.0,-0.016,12.624,0.036,2,48.6388495,8.9427413
3.1,0.04,0.15,458.0,-0.09,12.624,0.033,2,48.6388497,8.9427412
3.2,0.05,0.15,458.0,-0.185,12.623,0.026,2,48.6388497,8.9427413
3.3,0.05,0.15,458.0,-0.079,12.623,0.032,2,48.6388497,8.9427413
3.4,0.04,0.15,458.0,-0.074,12.624,0.032,2,48.6388497,8.9427412
3.5,0.05,0.15,458.0,-0.127,12.625,0.04,2,48.6388497,8.9427413
3.6,0.05,0.15,458.0,-0.132,12.624,0.04,2,48.6388497,8.9427413
3.7,0.04,0.15,458.0,-0.132,12.624,0.042,2,48.6388497,8.9427412
3.8,0.05,0.15,458.0,-0.153,12.624,0.034,2,48.6388497,8.9427413
4.0,0.05,0.15,458.0,-0.053,12.624,0.036,2,48.6388497,8.9427413
4.2,0.05,0.15,458.0,-0.011,12.623,0.036,2,48.6388497,8.9427413
4.3,0.05,0.15,458.0,-0.164,12.624,0.033,2,48.6388497,8.9427413
4.4,0.05,0.15,458.0,-0.032,12.624,0.039,2,48.6388497,8.9427413
4.5,0.05,0.13,458.0,-0.116,12.625,0.044,2,48.6388495,8.9427413
4.6,0.04,0.13,458.0,-0.148,12.624,0.044,2,48.6388495,8.9427412
4.7,0.04,0.13,458.0,-0.032,12.625,0.037,2,48.6388495,8.9427412
4.8,0.04,0.11,458.0,-0.021,12.624,0.039,2,48.6388493,8.9427412
5.0,0.04,0.11,458.0,-0.122,12.624,0.036,2,48.6388493,8.9427412
5.2,0.04,0.11,458.0,-0.021,12.624,0.038,2,48.6388493,8.9427412
5.4,0.02,0.09,458.0,-0.143,12.624,0.039,2,48.6388492,8.942741
5.6,0.02,0.09,458.0,-0.074,12.625,0.03,2,48.6388492,8.942741
5.8,0.02,0.09,458.0,-0.053,12.624,0.03,2,48.6388492,8.942741
6.1,0.01,0.07,458.0,0.018,12.623,0.033,2,48.638849,8.9427408
6.3,0.0,0.06,458.0,-0.053,12.623,0.038,2,48.6388488,8.9427407
6.5,-0.01,0.04,458.0,-0.063,12.623,0.037,2,48.6388487,8.9427405
6.6,-0.02,0.04,458.0,-0.085,12.623,0.035,2,48.6388487,8.9427403
6.8,-0.02,0.04,458.0,-0.005,12.624,0.033,2,48.6388487,8.9427403
7.0,-0.04,0.04,458.0,-0.09,12.625,0.035,2,48.6388487,8.9427402
7.1,-0.04,0.02,458.0,-0.016,12.624,0.035,2,48.6388485,8.9427402
7.2,-0.04,0.02,458.0,-0.095,12.624,0.035,2,48.6388485,8.9427402
7.3,-0.02,0.0,458.0,-0.116,12.625,0.031,2,48.6388483,8.9427403
7.4,-0.02,0.0,458.0,-0.095,12.625,0.034,2,48.6388483,8.9427403
7.5,-0.02,-0.02,458.0,-0.137,12.625,0.036,2,48.6388482,8.9427403
7.6,-0.04,-0.04,458.0,-0.174,12.624,0.036,2,48.638848,8.9427402
7.7,-0.04,-0.02,458.0,-0.026,12.624,0.035,2,48.6388482,8.9427402
7.8,-0.04,-0.04,458.1,0.013,12.624,0.037,2,48.638848,8.9427402
8.0,-0.02,-0.04,458.1,-0.111,12.624,0.04,2,48.638848,8.9427403
8.1,-0.02,-0.06,458.1,-0.016,12.624,0.043,2,48.6388478,8.9427403
8.2,-0.02,-0.06,458.0,-0.143,12.624,0.041,2,48.6388478,8.9427403
8.3,-0.02,-0.07,458.0,0.005,12.625,0.038,2,48.6388477,8.9427403
8.4,-0.02,-0.07,458.1,0.008,12.624,0.043,2,48.6388477,8.9427403
8.5,-0.04,-0.07,458.1,0.016,12.625,0.039,2,48.6388477,8.9427402
8.6,-0.04,-0.09,458.1,-0.09,12.625,0.037,2,48.6388475,8.9427402
8.7,-0.05,-0.09,458.1,-0.005,12.625,0.032,2,48.6388475,8.94274
8.8,-0.04,-0.09,458.1,0.069,12.625,0.028,2,48.6388475,8.9427402
9.0,-0.05,-0.11,458.1,-0.137,12.624,0.027,2,48.6388473,8.94274
9.1,-0.05,-0.11,458.1,-0.137,12.624,0.024,2,48.6388473,8.94274
9.2,-0.04,-0.11,458.1,-0.1,12.625,0.027,2,48.6388473,8.9427402
9.3,-0.05,-0.11,458.1,-0.127,12.625,0.029,2,48.6388473,8.94274
9.4,-0.05,-0.13,458.1,-0.106,12.625,0.032,2,48.6388472,8.94274
9.5,-0.06,-0.11,458.1,-0.111,12.625,0.029,2,48.6388473,8.9427398
9.6,-0.05,-0.11,458.1,-0.196,12.625,0.028,2,48.6388473,8.94274
9.7,-0.07,-0.11,458.1,-0.164,12.625,0.03,2,48.6388473,8.9427397
9.8,-0.07,-0.11,458.1,-0.026,12.624,0.038,2,48.6388473,8.9427397
10.0,-0.07,-0.11,458.0,-0.153,12.625,0.042,2,48.6388473,8.9427397
10.1,-0.09,-0.11,458.1,-0.037,12.625,0.039,2,48.6388473,8.9427395
10.2,-0.07,-0.13,458.1,-0.042,12.622,0.035,2,48.6388472,8.9427397
10.3,-0.09,-0.11,458.0,-0.016,12.622,0.04,2,48.6388473,8.9427395
10.4,-0.09,-0.13,458.0,0.045,12.622,0.041,2,48.6388472,8.9427395
10.5,-0.06,-0.13,458.1,0.018,12.624,0.038,2,48.6388472,8.9427398
10.6,-0.07,-0.13,458.1,0.106,12.624,0.033,2,48.6388472,8.9427397
10.7,-0.06,-0.13,458.0,-0.074,12.624,0.037,2,48.6388472,8.9427398
10.8,-0.07,-0.13,458.0,-0.148,12.624,0.041,2,48.6388472,8.9427397
10.9,-0.07,-0.13,458.0,-0.058,12.624,0.043,2,48.6388472,8.9427397
11.0,-0.07,-0.15,458.0,-0.079,12.625,0.041,2,48.638847,8.9427397
11.1,-0.09,-0.15,458.0,-0.026,12.625,0.041,2,48.638847,8.9427395
11.2,-0.09,-0.13,458.1,0.016,12.625,0.043,2,48.6388472,8.9427395
11.3,-0.09,-0.13,458.1,-0.1,12.624,0.041,2,48.6388472,8.9427395
11.4,-0.1,-0.13,458.1,-0.048,12.624,0.036,2,48.6388472,8.9427393
11.5,-0.09,-0.15,458.1,-0.095,12.624,0.031,2,48.638847,8.9427395
11.6,-0.09,-0.13,458.1,0.008,12.624,0.031,2,48.6388472,8.9427395
11.7,-0.1,-0.13,458.1,-0.032,12.624,0.032,2,48.6388472,8.9427393
11.8,-0.09,-0.13,458.1,0.026,12.624,0.034,2,48.6388472,8.9427395
12.0,-0.07,-0.17,458.1,0.029,12.624,0.041,2,48.6388468,8.9427397
12.1,-0.07,-0.17,458.1,-0.159,12.624,0.042,2,48.6388468,8.9427397
12.2,-0.09,-0.15,458.1,-0.074,12.625,0.043,2,48.638847,8.9427395
12.3,-0.07,-0.15,458.1,-0.09,12.625,0.039,2,48.638847,8.9427397
12.4,-0.09,-0.15,458.1,-0.074,12.625,0.039,2,48.638847,8.9427395
12.5,-0.09,-0.15,458.1,-0.026,12.625,0.043,2,48.638847,8.9427395
12.6,-0.06,-0.15,458.2,0.024,12.625,0.045,2,48.638847,8.9427398
12.7,-0.09,-0.15,458.1,-0.005,12.625,0.046,2,48.638847,8.9427395
12.8,-0.1,-0.15,458.1,0.053,12.625,0.033,2,48.638847,8.9427393
13.0,-0.09,-0.17,458.1,-0.069,12.624,0.035,2,48.6388468,8.9427395
13.2,-0.09,-0.17,458.1,-0.032,12.624,0.032,2,48.6388468,8.9427395
13.4,-0.1,-0.15,458.1,0.026,12.624,0.038,2,48.638847,8.9427393
13.6,-0.09,-0.15,458.2,-0.095,12.624,0.037,2,48.638847,8.9427395
13.7,-0.09,-0.17,458.2,-0.011,12.624,0.036,2,48.6388468,8.9427395
13.9,-0.07,-0.17,458.2,0.005,12.625,0.042,2,48.6388468,8.9427397
14.1,-0.05,-0.17,458.2,0.0,12.625,0.038,2,48.6388468,8.94274
14.2,-0.05,-0.19,458.2,0.016,12.625,0.037,2,48.6388467,8.94274
14.4,-0.06,-0.19,458.2,-0.032,12.624,0.037,2,48.6388467,8.9427398
14.5,-0.05,-0.2,458.3,0.037,12.623,0.03,2,48.6388465,8.94274
14.6,-0.06,-0.19,458.3,0.058,12.624,0.033,2,48.6388467,8.9427398
14.7,-0.06,-0.2,458.3,0.016,12.624,0.035,2,48.6388465,8.9427398
14.8,-0.06,-0.22,458.4,0.005,12.624,0.041,2,48.6388463,8.9427398
15.0,-0.05,-0.22,458.4,0.005,12.624,0.043,2,48.6388463,8.94274
15.1,-0.02,-0.22,458.4,0.024,12.624,0.043,2,48.6388463,8.9427403
15.2,-0.01,-0.22,458.5,0.048,12.624,0.038,2,48.6388463,8.9427405
15.4,0.0,-0.24,458.4,0.085,12.623,0.037,2,48.6388462,8.9427407
15.6,0.0,-0.24,458.5,0.034,12.624,0.035,2,48.6388462,8.9427407
15.8,-0.01,-0.22,458.4,-0.095,12.623,0.036,2,48.6388463,8.9427405
16.1,-0.01,-0.19,458.4,-0.026,12.624,0.028,2,48.6388467,8.9427405
16.3,-0.01,-0.17,458.4,-0.042,12.624,0.037,2,48.6388468,8.9427405
16.5,-0.01,-0.17,458.4,-0.095,12.624,0.033,2,48.6388468,8.9427405
16.7,-0.02,-0.15,458.4,-0.132,12.624,0.034,2,48.638847,8.9427403
16.9,-0.04,-0.11,458.4,-0.074,12.624,0.031,2,48.6388473,8.9427402
17.2,-0.05,-0.09,458.4,-0.005,12.624,0.032,2,48.6388475,8.94274
17.4,-0.06,-0.07,458.4,-0.026,12.625,0.042,2,48.6388477,8.9427398
17.6,-0.06,-0.06,458.4,0.079,12.624,0.04,2,48.6388478,8.9427398
17.8,-0.06,-0.04,458.4,-0.021,12.624,0.037,2,48.638848,8.9427398
18.1,-0.05,-0.04,458.3,-0.011,12.624,0.035,2,48.638848,8.94274
18.2,-0.05,-0.04,458.3,0.011,12.625,0.035,2,48.638848,8.94274
18.3,-0.04,-0.02,458.3,-0.095,12.624,0.036,2,48.6388482,8.9427402
18.4,-0.02,-0.02,458.3,-0.137,12.624,0.035,2,48.6388482,8.9427403
18.5,-0.01,-0.04,458.2,-0.021,12.623,0.034,2,48.638848,8.9427405
18.6,-0.01,-0.04,458.2,0.092,12.624,0.035,2,48.638848,8.9427405
18.7,0.0,-0.04,458.2,-0.042,12.624,0.029,2,48.638848,8.9427407
18.8,0.0,-0.06,458.2,-0.037,12.624,0.03,2,48.6388478,8.9427407
19.0,0.0,-0.06,458.1,-0.127,12.624,0.033,2,48.6388478,8.9427407
19.1,0.01,-0.04,458.1,-0.095,12.624,0.039,2,48.638848,8.9427408
19.3,0.02,-0.06,458.1,-0.085,12.624,0.033,2,48.6388478,8.942741
19.5,0.02,-0.06,458.0,-0.095,12.624,0.03,2,48.6388478,8.942741
19.6,0.04,-0.06,458.0,-0.09,12.623,0.035,2,48.6388478,8.9427412
19.8,0.05,-0.06,458.0,-0.085,12.623,0.037,2,48.6388478,8.9427413
20.1,0.04,-0.06,457.9,-0.127,12.622,0.035,2,48.6388478,8.9427412
20.2,0.05,-0.06,457.9,-0.111,12.622,0.038,2,48.6388478,8.9427413
20.3,0.06,-0.06,457.9,-0.042,12.622,0.034,2,48.6388478,8.9427415
20.4,0.07,-0.07,457.9,-0.032,12.622,0.037,2,48.6388477,8.9427417
20.5,0.07,-0.07,457.9,-0.106,12.623,0.03,2,48.6388477,8.9427417
20.6,0.1,-0.07,457.9,-0.153,12.623,0.029,2,48.6388477,8.942742
20.7,0.11,-0.09,457.9,-0.09,12.623,0.032,2,48.6388475,8.9427422
20.9,0.12,-0.11,457.9,-0.032,12.624,0.037,2,48.6388473,8.9427423
21.1,0.15,-0.11,457.9,-0.095,12.623,0.031,2,48.6388473,8.9427427
21.3,0.15,-0.13,457.9,-0.079,12.624,0.028,2,48.6388472,8.9427427
21.5,0.17,-0.13,457.9,-0.09,12.624,0.033,2,48.6388472,8.942743
21.7,0.21,-0.13,457.9,-0.074,12.623,0.035,2,48.6388472,8.9427435
21.9,0.24,-0.11,457.9,-0.048,12.623,0.037,2,48.6388473,8.942744
22.1,0.27,-0.11,457.9,0.05,12.624,0.035,2,48.6388473,8.9427443
22.3,0.32,-0.11,458.0,-0.116,12.624,0.031,2,48.6388473,8.942745
22.5,0.37,-0.11,458.0,-0.116,12.625,0.036,2,48.6388473,8.9427457
22.7,0.4,-0.13,458.0,-0.18,12.625,0.035,2,48.6388472,8.9427462
22.9,0.44,-0.13,458.1,-0.116,12.624,0.035,2,48.6388472,8.9427467
23.1,0.47,-0.11,458.1,-0.196,12.623,0.039,2,48.6388473,8.942747
23.3,0.5,-0.13,458.1,-0.032,12.624,0.036,2,48.6388472,8.9427475
23.5,0.53,-0.11,458.2,-0.079,12.624,0.034,2,48.6388473,8.9427478
23.7,0.54,-0.11,458.2,-0.069,12.624,0.032,2,48.6388473,8.942748
23.9,0.55,-0.11,458.2,-0.159,12.624,0.034,2,48.6388473,8.9427482
24.1,0.56,-0.11,458.2,-0.1,12.624,0.031,2,48.6388473,8.9427483
24.3,0.58,-0.11,458.3,-0.042,12.624,0.033,2,48.6388473,8.9427485
24.4,0.58,-0.11,458.3,-0.037,12.624,0.038,2,48.6388473,8.9427485
24.5,0.59,-0.11,458.3,-0.037,12.625,0.036,2,48.6388473,8.9427487
24.6,0.6,-0.11,458.3,-0.074,12.626,0.035,2,48.6388473,8.9427488
24.7,0.6,-0.09,458.3,0.016,12.626,0.038,2,48.6388475,8.9427488
