t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,460.0,-0.555,12.575,0.049,0.66,2,48.6388333,8.9427393
0.1,0.0,-0.02,460.0,0.0,12.576,0.048,0.44,2,48.6388332,8.9427393
0.2,-0.01,-0.02,460.0,-0.048,12.575,0.074,0.0,2,48.6388332,8.9427392
0.4,-0.01,-0.02,460.0,-0.026,12.575,0.118,0.0,2,48.6388332,8.9427392
0.5,-0.01,-0.02,460.0,-0.085,12.575,0.119,0.0,2,48.6388332,8.9427392
0.6,-0.01,-0.02,460.0,-0.021,12.575,0.088,0.8,2,48.6388332,8.9427392
0.7,-0.02,-0.04,460.0,-0.111,12.575,0.062,0.67,2,48.638833,8.942739
0.8,-0.02,-0.02,460.0,-0.048,12.575,0.103,0.0,2,48.6388332,8.942739
0.9,-0.02,-0.02,460.0,0.003,12.574,0.122,0.44,2,48.6388332,8.942739
1.0,-0.01,-0.02,460.0,-0.09,12.575,0.107,0.88,2,48.6388332,8.9427392
1.1,-0.04,-0.02,460.0,-0.185,12.575,0.078,0.44,2,48.6388332,8.9427388
1.2,-0.02,-0.02,460.0,-0.19,12.575,0.076,0.0,2,48.6388332,8.942739
1.4,-0.02,-0.02,460.0,-0.211,12.574,0.113,0.0,2,48.6388332,8.942739
1.5,-0.02,-0.02,460.0,-0.069,12.574,0.11,0.0,2,48.6388332,8.942739
1.6,-0.02,-0.02,460.0,-0.095,12.575,0.072,0.0,2,48.6388332,8.942739
1.7,-0.02,-0.02,460.0,-0.053,12.576,0.052,0.66,2,48.6388332,8.942739
1.8,-0.02,0.0,460.0,-0.185,12.576,0.052,0.0,2,48.6388333,8.942739
1.9,-0.02,0.0,460.0,-0.233,12.575,0.083,0.0,2,48.6388333,8.942739
2.0,-0.02,0.0,460.0,-0.222,12.574,0.115,0.0,2,48.6388333,8.942739
2.1,-0.02,0.0,460.0,-0.185,12.574,0.149,0.44,2,48.6388333,8.942739
2.2,-0.01,0.0,460.0,-0.196,12.573,0.174,0.22,2,48.6388333,8.9427392
2.4,-0.02,0.0,460.0,-0.19,12.573,0.14,0.0,2,48.6388333,8.942739
2.5,-0.02,0.0,460.0,-0.27,12.574,0.105,0.0,2,48.6388333,8.942739
2.6,-0.02,0.0,460.0,-0.206,12.575,0.058,0.0,2,48.6388333,8.942739
2.7,-0.02,0.0,460.0,-0.19,12.576,0.052,0.0,2,48.6388333,8.942739
2.8,-0.02,0.0,460.0,-0.217,12.576,0.054,0.0,2,48.6388333,8.942739
2.9,-0.02,0.0,460.0,-0.169,12.576,0.053,0.33,2,48.6388333,8.942739
3.1,-0.02,0.02,460.0,-0.127,12.575,0.054,0.67,2,48.6388335,8.942739
3.2,-0.02,0.0,460.0,-0.206,12.575,0.055,0.67,2,48.6388333,8.942739
3.3,-0.02,0.02,460.0,-0.238,12.575,0.054,0.67,2,48.6388335,8.942739
3.4,-0.02,0.0,460.0,-0.238,12.575,0.057,0.0,2,48.6388333,8.942739
3.5,-0.02,0.0,460.0,-0.243,12.575,0.058,0.0,2,48.6388333,8.942739
