t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.7,2.965,12.635,-0.0,0.0,2,48.638818,8.9427532
0.1,0.0,0.0,459.7,0.016,12.635,0.003,0.44,2,48.638818,8.9427532
0.2,-0.01,0.0,459.7,0.042,12.634,0.02,0.67,2,48.638818,8.942753
0.3,-0.01,-0.02,459.6,0.116,12.633,0.059,0.33,2,48.6388178,8.942753
0.5,-0.01,0.0,459.6,0.011,12.634,0.059,0.0,2,48.638818,8.942753
0.6,-0.01,0.0,459.6,0.148,12.634,0.024,0.0,2,48.638818,8.942753
0.7,-0.01,0.0,459.6,0.153,12.635,0.036,0.8,2,48.638818,8.942753
0.8,-0.02,-0.02,459.6,0.103,12.634,0.056,0.0,2,48.6388178,8.9427528
0.9,-0.02,-0.02,459.6,0.214,12.634,0.05,0.44,2,48.6388178,8.9427528
1.0,-0.04,-0.02,459.6,0.151,12.633,0.017,0.33,2,48.6388178,8.9427527
1.2,-0.04,-0.04,459.6,0.087,12.631,0.041,0.22,2,48.6388177,8.9427527
1.4,-0.02,-0.04,459.6,0.09,12.632,0.039,0.0,2,48.6388177,8.9427528
1.6,-0.02,-0.04,459.6,0.124,12.634,0.002,0.22,2,48.6388177,8.9427528
1.8,-0.04,-0.04,459.6,0.137,12.634,0.022,0.22,2,48.6388177,8.9427527
2.0,-0.05,-0.04,459.6,0.351,12.633,0.093,0.44,2,48.6388177,8.9427525
2.1,-0.06,-0.04,459.6,0.196,12.633,0.124,0.8,2,48.6388177,8.9427523
2.2,-0.07,-0.06,459.6,0.114,12.632,0.14,0.88,2,48.6388175,8.9427522
2.3,-0.1,-0.06,459.6,0.174,12.632,0.073,0.44,2,48.6388175,8.9427518
2.5,-0.12,-0.06,459.6,0.185,12.633,0.014,0.44,2,48.6388175,8.9427515
2.6,-0.13,-0.06,459.6,0.137,12.634,-0.016,0.44,2,48.6388175,8.9427513
2.7,-0.15,-0.06,459.6,0.137,12.634,-0.018,0.44,2,48.6388175,8.9427512
2.8,-0.16,-0.06,459.6,0.174,12.634,-0.011,0.88,2,48.6388175,8.942751
2.9,-0.18,-0.06,459.6,0.066,12.634,-0.008,0.44,2,48.6388175,8.9427507
3.0,-0.2,-0.06,459.6,-0.032,12.635,0.001,0.0,2,48.6388175,8.9427505
3.2,-0.2,-0.06,459.6,0.143,12.635,0.001,1.11,2,48.6388175,8.9427505
3.3,-0.22,-0.07,459.6,0.016,12.635,-0.001,0.22,2,48.6388173,8.9427502
3.5,-0.23,-0.07,459.6,0.137,12.634,0.001,0.4,2,48.6388173,8.94275
3.7,-0.24,-0.06,459.6,0.135,12.631,0.005,0.44,2,48.6388175,8.9427498
