t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,459.3,0.692,12.583,0.156,2,48.6388175,8.9427385
0.1,0.01,0.0,459.3,0.719,12.585,0.134,2,48.6388175,8.9427387
0.2,0.01,-0.02,459.3,0.018,12.586,0.111,2,48.6388173,8.9427387
0.3,0.0,-0.02,459.3,0.09,12.586,0.114,2,48.6388173,8.9427385
0.5,0.0,-0.02,459.3,0.05,12.585,0.113,2,48.6388173,8.9427385
0.6,-0.02,-0.04,459.3,-0.1,12.585,0.109,2,48.6388172,8.9427382
0.7,-0.01,-0.02,459.3,-0.132,12.585,0.116,2,48.6388173,8.9427383
0.8,-0.01,-0.02,459.3,-0.042,12.585,0.115,2,48.6388173,8.9427383
1.0,-0.01,-0.02,459.3,-0.053,12.584,0.11,2,48.6388173,8.9427383
1.2,-0.02,-0.04,459.3,-0.143,12.585,0.12,2,48.6388172,8.9427382
1.4,-0.01,-0.04,459.3,-0.111,12.585,0.124,2,48.6388172,8.9427383
1.6,-0.01,-0.04,459.3,-0.079,12.585,0.118,2,48.6388172,8.9427383
1.7,-0.01,-0.04,459.3,-0.09,12.585,0.118,2,48.6388172,8.9427383
1.8,-0.01,-0.04,459.3,-0.079,12.585,0.115,2,48.6388172,8.9427383
1.9,0.0,-0.04,459.3,-0.132,12.585,0.119,2,48.6388172,8.9427385
2.0,-0.01,-0.04,459.3,-0.1,12.585,0.121,2,48.6388172,8.9427383
2.1,-0.01,-0.06,459.3,-0.037,12.585,0.119,2,48.638817,8.9427383
2.2,-0.01,-0.06,459.3,-0.122,12.584,0.122,2,48.638817,8.9427383
2.3,-0.01,-0.07,459.3,-0.116,12.585,0.119,2,48.6388168,8.9427383
2.5,0.0,-0.07,459.3,-0.106,12.585,0.117,2,48.6388168,8.9427385
2.6,0.01,-0.07,459.3,-0.021,12.586,0.111,2,48.6388168,8.9427387
2.7,0.01,-0.09,459.3,-0.079,12.585,0.113,2,48.6388167,8.9427387
2.8,0.01,-0.09,459.3,-0.069,12.585,0.108,2,48.6388167,8.9427387
2.9,0.0,-0.09,459.3,-0.032,12.584,0.109,2,48.6388167,8.9427385
3.1,0.0,-0.11,459.3,-0.111,12.584,0.111,2,48.6388165,8.9427385
3.2,0.0,-0.11,459.3,-0.196,12.584,0.115,2,48.6388165,8.9427385
3.4,0.01,-0.09,459.3,0.005,12.584,0.111,2,48.6388167,8.9427387
3.6,0.02,-0.09,459.3,-0.011,12.584,0.109,2,48.6388167,8.9427388
3.7,0.01,-0.09,459.3,-0.011,12.584,0.116,2,48.6388167,8.9427387
3.8,0.02,-0.09,459.3,-0.032,12.584,0.118,2,48.6388167,8.9427388
3.9,0.02,-0.09,459.3,-0.116,12.585,0.12,2,48.6388167,8.9427388
4.0,0.02,-0.09,459.3,-0.137,12.585,0.113,2,48.6388167,8.9427388
4.1,0.04,-0.09,459.3,-0.132,12.585,0.112,2,48.6388167,8.942739
4.2,0.02,-0.11,459.3,-0.206,12.585,0.105,2,48.6388165,8.9427388
4.3,0.02,-0.11,459.3,0.063,12.585,0.11,2,48.6388165,8.9427388
4.5,0.02,-0.11,459.3,0.037,12.584,0.104,2,48.6388165,8.9427388
4.6,0.02,-0.11,459.3,-0.016,12.584,0.11,2,48.6388165,8.9427388
4.7,0.04,-0.09,459.3,0.0,12.584,0.107,2,48.6388167,8.942739
4.8,0.02,-0.11,459.3,-0.021,12.584,0.11,2,48.6388165,8.9427388
4.9,0.02,-0.09,459.3,-0.053,12.585,0.111,2,48.6388167,8.9427388
5.0,0.02,-0.09,459.3,-0.021,12.585,0.11,2,48.6388167,8.9427388
5.1,0.02,-0.09,459.3,-0.032,12.585,0.111,2,48.6388167,8.9427388
5.2,0.01,-0.09,459.3,-0.09,12.585,0.108,2,48.6388167,8.9427387
5.3,0.01,-0.07,459.3,-0.095,12.585,0.113,2,48.6388168,8.9427387
5.5,0.01,-0.09,459.3,-0.069,12.585,0.117,2,48.6388167,8.9427387
5.6,0.02,-0.09,459.3,-0.153,12.585,0.113,2,48.6388167,8.9427388
5.7,0.02,-0.09,459.3,-0.196,12.584,0.108,2,48.6388167,8.9427388
5.8,0.02,-0.11,459.3,-0.074,12.585,0.11,2,48.6388165,8.9427388
5.9,0.02,-0.09,459.3,0.026,12.584,0.116,2,48.6388167,8.9427388
6.0,0.02,-0.09,459.3,-0.053,12.584,0.125,2,48.6388167,8.9427388
6.1,0.04,-0.09,459.3,-0.122,12.585,0.121,2,48.6388167,8.942739
6.2,0.04,-0.09,459.3,0.005,12.585,0.116,2,48.6388167,8.942739
6.3,0.04,-0.09,459.3,-0.095,12.585,0.11,2,48.6388167,8.942739
6.5,0.04,-0.09,459.3,-0.042,12.584,0.11,2,48.6388167,8.942739
6.6,0.04,-0.09,459.3,-0.011,12.584,0.109,2,48.6388167,8.942739
6.7,0.04,-0.09,459.3,-0.021,12.584,0.106,2,48.6388167,8.942739
6.8,0.04,-0.09,459.3,-0.042,12.585,0.11,2,48.6388167,8.942739
7.0,0.04,-0.09,459.2,-0.206,12.584,0.116,2,48.6388167,8.942739
7.1,0.04,-0.09,459.3,-0.116,12.584,0.113,2,48.6388167,8.942739
7.2,0.04,-0.09,459.3,0.026,12.584,0.112,2,48.6388167,8.942739
7.3,0.04,-0.07,459.3,-0.122,12.583,0.108,2,48.6388168,8.942739
7.5,0.04,-0.07,459.3,-0.174,12.584,0.112,2,48.6388168,8.942739
7.6,0.05,-0.06,459.3,-0.143,12.584,0.111,2,48.638817,8.9427392
7.7,0.06,-0.04,459.3,-0.18,12.584,0.11,2,48.6388172,8.9427393
7.8,0.09,-0.02,459.3,-0.079,12.584,0.111,2,48.6388173,8.9427397
7.9,0.1,0.0,459.2,-0.042,12.584,0.113,2,48.6388175,8.9427398
