t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,460.3,0.676,12.615,-0.004,0.0,2,48.6388277,8.9427352
0.1,0.0,0.0,460.3,0.705,12.616,-0.001,0.8,2,48.6388277,8.9427352
0.2,0.01,-0.02,460.3,0.042,12.616,0.024,0.44,2,48.6388275,8.9427353
0.3,0.0,-0.02,460.3,0.011,12.614,0.061,0.0,2,48.6388275,8.9427352
0.4,0.0,-0.02,460.3,0.024,12.614,0.076,0.8,2,48.6388275,8.9427352
0.5,0.01,-0.04,460.3,0.114,12.613,0.054,0.0,2,48.6388273,8.9427353
0.6,0.01,-0.04,460.3,0.177,12.615,0.019,0.67,2,48.6388273,8.9427353
0.7,0.01,-0.02,460.3,0.254,12.613,0.042,0.67,2,48.6388275,8.9427353
0.8,0.01,-0.04,460.3,0.254,12.612,0.069,0.0,2,48.6388273,8.9427353
0.9,0.01,-0.04,460.3,0.148,12.612,0.069,0.44,2,48.6388273,8.9427353
1.0,0.0,-0.04,460.3,0.137,12.613,0.038,0.44,2,48.6388273,8.9427352
1.1,-0.01,-0.04,460.4,0.185,12.614,0.014,0.8,2,48.6388273,8.942735
1.2,-0.02,-0.06,460.4,0.042,12.615,0.047,0.44,2,48.6388272,8.9427348
1.3,-0.04,-0.06,460.4,0.09,12.614,0.061,0.55,2,48.6388272,8.9427347
1.5,-0.06,-0.07,460.4,0.016,12.615,0.053,0.88,2,48.638827,8.9427343
1.6,-0.09,-0.07,460.4,0.148,12.615,0.006,0.44,2,48.638827,8.942734
1.7,-0.1,-0.07,460.5,0.161,12.615,-0.004,0.88,2,48.638827,8.9427338
1.8,-0.12,-0.07,460.5,0.153,12.615,-0.005,0.44,2,48.638827,8.9427335
1.9,-0.13,-0.07,460.5,0.042,12.616,0.022,0.8,2,48.638827,8.9427333
2.0,-0.15,-0.09,460.5,0.1,12.616,0.071,0.88,2,48.6388268,8.9427332
2.1,-0.17,-0.09,460.6,0.132,12.615,0.11,0.44,2,48.6388268,8.9427328
2.2,-0.18,-0.09,460.6,0.127,12.612,0.136,0.44,2,48.6388268,8.9427327
2.3,-0.2,-0.09,460.6,0.201,12.611,0.104,0.44,2,48.6388268,8.9427325
2.4,-0.21,-0.09,460.6,0.108,12.613,0.066,0.44,2,48.6388268,8.9427323
2.5,-0.22,-0.09,460.6,0.161,12.615,0.014,0.44,2,48.6388268,8.9427322
2.6,-0.23,-0.09,460.6,0.185,12.616,-0.006,0.44,2,48.6388268,8.942732
2.7,-0.24,-0.09,460.6,0.087,12.615,-0.01,0.44,2,48.6388268,8.9427318
2.8,-0.26,-0.09,460.7,0.151,12.615,-0.005,0.8,2,48.6388268,8.9427317
2.9,-0.27,-0.11,460.7,0.137,12.615,-0.004,1.1,2,48.6388267,8.9427315
3.0,-0.29,-0.09,460.7,0.129,12.615,0.001,0.44,2,48.6388268,8.9427312
3.1,-0.31,-0.09,460.7,0.116,12.615,0.0,0.44,2,48.6388268,8.942731
3.2,-0.32,-0.09,460.7,0.153,12.616,-0.002,0.44,2,48.6388268,8.9427308
3.3,-0.33,-0.09,460.7,0.227,12.615,-0.005,0.22,2,48.6388268,8.9427307
3.5,-0.34,-0.09,460.7,0.198,12.615,-0.01,0.22,2,48.6388268,8.9427305
3.7,-0.36,-0.09,460.7,0.172,12.616,-0.006,0.44,2,48.6388268,8.9427303
3.8,-0.37,-0.09,460.7,0.103,12.616,-0.01,0.88,2,48.6388268,8.9427302
3.9,-0.39,-0.09,460.7,0.132,12.616,-0.005,0.44,2,48.6388268,8.9427298
4.0,-0.4,-0.09,460.8,0.066,12.616,0.0,0.44,2,48.6388268,8.9427297
4.1,-0.42,-0.09,460.8,0.092,12.616,0.001,0.88,2,48.6388268,8.9427295
4.2,-0.44,-0.09,460.8,0.103,12.616,-0.003,0.8,2,48.6388268,8.9427292
4.3,-0.45,-0.07,460.8,0.106,12.615,-0.003,0.22,2,48.638827,8.942729
4.5,-0.47,-0.07,460.8,0.016,12.615,0.004,0.44,2,48.638827,8.9427288
4.6,-0.48,-0.07,460.8,0.029,12.615,-0.001,0.44,2,48.638827,8.9427287
4.7,-0.49,-0.07,460.8,0.087,12.615,-0.003,0.44,2,48.638827,8.9427285
4.8,-0.5,-0.07,460.8,0.018,12.615,-0.003,0.8,2,48.638827,8.9427283
4.9,-0.51,-0.06,460.8,-0.005,12.615,0.0,0.44,2,48.6388272,8.9427282
5.0,-0.53,-0.06,460.8,0.243,12.615,-0.003,0.0,2,48.6388272,8.942728
5.1,-0.53,-0.06,460.8,0.137,12.616,-0.003,0.44,2,48.6388272,8.942728
5.2,-0.54,-0.06,460.8,0.122,12.616,0.002,0.44,2,48.6388272,8.9427278
5.3,-0.55,-0.06,460.8,-0.011,12.616,0.009,0.4,2,48.6388272,8.9427277
5.5,-0.56,-0.04,460.8,0.172,12.616,-0.004,0.44,2,48.6388273,8.9427275
5.6,-0.58,-0.04,460.8,0.172,12.615,-0.009,0.44,2,48.6388273,8.9427273
5.7,-0.59,-0.04,460.8,0.214,12.614,-0.008,0.44,2,48.6388273,8.9427272
5.8,-0.6,-0.04,460.8,0.201,12.615,0.002,0.44,2,48.6388273,8.942727
5.9,-0.61,-0.04,460.8,0.172,12.615,0.003,0.8,2,48.6388273,8.9427268
6.0,-0.62,-0.02,460.8,0.071,12.615,-0.003,0.44,2,48.6388275,8.9427267
6.1,-0.64,-0.02,460.8,0.085,12.615,-0.008,0.0,2,48.6388275,8.9427265
6.2,-0.64,-0.02,460.8,0.169,12.615,-0.014,0.8,2,48.6388275,8.9427265
6.3,-0.65,0.0,460.8,0.116,12.616,-0.005,0.0,2,48.6388277,8.9427263
6.5,-0.65,0.0,460.9,-0.021,12.616,0.003,0.44,2,48.6388277,8.9427263
6.6,-0.66,0.0,460.8,0.098,12.615,-0.001,0.88,2,48.6388277,8.9427262
6.7,-0.69,0.0,460.8,0.153,12.615,-0.001,0.8,2,48.6388277,8.9427258
6.8,-0.67,-0.02,460.9,0.135,12.615,-0.003,0.67,2,48.6388275,8.942726
6.9,-0.67,0.0,460.9,0.103,12.615,-0.001,1.11,2,48.6388277,8.942726
7.0,-0.7,-0.02,460.9,0.182,12.615,-0.003,0.0,2,48.6388275,8.9427257
7.1,-0.7,-0.02,460.9,0.222,12.616,-0.007,0.8,2,48.6388275,8.9427257
7.2,-0.71,0.0,460.9,0.061,12.615,-0.009,0.0,2,48.6388277,8.9427255
7.3,-0.71,0.0,460.9,0.185,12.615,-0.005,0.33,2,48.6388277,8.9427255
7.5,-0.71,-0.02,460.9,0.05,12.616,-0.001,0.67,2,48.6388275,8.9427255
7.6,-0.71,0.0,460.9,0.0,12.616,0.002,0.66,2,48.6388277,8.9427255
7.7,-0.71,0.02,460.9,0.153,12.615,0.005,0.44,2,48.6388278,8.9427255
7.8,-0.7,0.02,460.9,0.203,12.615,0.003,0.0,2,48.6388278,8.9427257
7.9,-0.7,0.02,460.9,0.211,12.615,-0.0,0.8,2,48.6388278,8.9427257
8.0,-0.69,0.04,460.9,0.24,12.615,-0.002,0.8,2,48.638828,8.9427258
8.1,-0.67,0.06,460.9,0.169,12.615,-0.007,0.8,2,48.6388282,8.942726
8.2,-0.66,0.07,460.9,0.159,12.615,-0.001,0.0,2,48.6388283,8.9427262
8.4,-0.66,0.07,460.9,0.092,12.615,0.003,0.33,2,48.6388283,8.9427262
8.6,-0.66,0.09,460.9,0.116,12.615,0.002,0.44,2,48.6388285,8.9427262
8.7,-0.65,0.09,460.9,0.137,12.614,-0.004,0.8,2,48.6388285,8.9427263
8.8,-0.64,0.11,460.9,0.09,12.614,-0.001,0.0,2,48.6388287,8.9427265
8.9,-0.64,0.11,460.9,0.098,12.615,0.007,0.0,2,48.6388287,8.9427265
9.0,-0.64,0.11,460.9,0.127,12.615,0.011,1.1,2,48.6388287,8.9427265
9.1,-0.61,0.13,460.9,0.201,12.615,0.012,0.44,2,48.6388288,8.9427268
9.2,-0.6,0.13,460.9,0.18,12.616,0.01,0.67,2,48.6388288,8.942727
9.3,-0.6,0.15,460.9,0.153,12.616,0.012,0.0,2,48.638829,8.942727
9.5,-0.6,0.15,460.9,0.354,12.615,0.009,0.8,2,48.638829,8.942727
9.6,-0.59,0.17,460.9,0.272,12.615,0.001,0.0,2,48.6388292,8.9427272
9.7,-0.59,0.17,460.9,0.201,12.614,-0.001,0.8,2,48.6388292,8.9427272
9.8,-0.58,0.19,460.9,0.103,12.614,0.002,0.44,2,48.6388293,8.9427273
9.9,-0.56,0.19,460.8,0.137,12.614,0.005,0.8,2,48.6388293,8.9427275
10.0,-0.55,0.2,460.9,0.016,12.614,0.003,0.44,2,48.6388295,8.9427277
10.1,-0.54,0.2,460.9,0.111,12.615,0.001,0.44,2,48.6388295,8.9427278
10.2,-0.53,0.2,460.9,0.135,12.615,0.001,0.8,2,48.6388295,8.942728
10.3,-0.51,0.22,460.9,0.164,12.616,-0.005,0.22,2,48.6388297,8.9427282
10.5,-0.5,0.22,460.9,0.206,12.615,-0.003,0.0,2,48.6388297,8.9427283
10.6,-0.5,0.22,460.9,0.103,12.616,0.004,0.44,2,48.6388297,8.9427283
10.7,-0.49,0.22,460.9,0.079,12.616,0.006,0.0,2,48.6388297,8.9427285
10.8,-0.49,0.22,460.9,0.09,12.617,0.006,0.44,2,48.6388297,8.9427285
10.9,-0.48,0.22,460.9,0.079,12.617,-0.001,0.0,2,48.6388297,8.9427287
11.0,-0.48,0.22,460.9,0.201,12.617,0.001,0.0,2,48.6388297,8.9427287
11.1,-0.48,0.22,460.9,0.275,12.616,0.003,0.44,2,48.6388297,8.9427287
11.2,-0.49,0.22,460.9,0.285,12.615,0.005,0.67,2,48.6388297,8.9427285
11.3,-0.49,0.2,460.9,0.211,12.616,0.007,0.0,2,48.6388295,8.9427285
11.5,-0.49,0.2,460.9,0.28,12.616,-0.002,0.0,2,48.6388295,8.9427285
11.6,-0.49,0.2,460.9,0.214,12.616,0.002,0.0,2,48.6388295,8.9427285
11.7,-0.49,0.2,460.9,0.196,12.616,-0.005,0.8,2,48.6388295,8.9427285
11.8,-0.5,0.19,460.9,0.251,12.616,-0.006,0.0,2,48.6388293,8.9427283
11.9,-0.5,0.19,460.9,0.291,12.616,-0.008,0.0,2,48.6388293,8.9427283
12.0,-0.5,0.19,460.9,0.346,12.615,-0.006,0.44,2,48.6388293,8.9427283
12.1,-0.49,0.19,460.9,0.262,12.615,-0.004,0.66,2,48.6388293,8.9427285
12.2,-0.49,0.17,460.9,0.285,12.615,-0.002,0.0,2,48.6388292,8.9427285
12.3,-0.49,0.17,460.9,0.365,12.615,-0.002,0.0,2,48.6388292,8.9427285
12.5,-0.49,0.17,460.9,0.357,12.615,0.001,0.0,2,48.6388292,8.9427285
12.6,-0.49,0.17,460.9,0.346,12.614,0.002,0.44,2,48.6388292,8.9427285
12.7,-0.48,0.17,460.9,0.343,12.615,0.007,0.67,2,48.6388292,8.9427287
12.8,-0.48,0.15,460.9,0.182,12.615,0.008,0.44,2,48.638829,8.9427287
12.9,-0.47,0.15,460.9,0.235,12.615,0.005,0.0,2,48.638829,8.9427288
13.0,-0.47,0.15,460.9,0.299,12.615,0.002,0.44,2,48.638829,8.9427288
13.1,-0.45,0.15,460.9,0.428,12.615,-0.003,0.0,2,48.638829,8.942729
13.2,-0.45,0.15,460.9,0.431,12.615,0.005,0.0,2,48.638829,8.942729
13.3,-0.45,0.15,460.9,0.431,12.616,-0.002,0.0,2,48.638829,8.942729
13.5,-0.45,0.15,460.9,0.312,12.615,-0.001,0.44,2,48.638829,8.942729
13.6,-0.44,0.15,460.9,0.367,12.615,0.002,0.0,2,48.638829,8.9427292
13.7,-0.44,0.15,460.9,0.24,12.615,0.008,0.22,2,48.638829,8.9427292
13.9,-0.43,0.15,460.9,0.288,12.616,0.003,0.0,2,48.638829,8.9427293
14.0,-0.43,0.15,460.9,0.325,12.616,0.005,0.44,2,48.638829,8.9427293
14.1,-0.42,0.15,460.9,0.19,12.616,0.007,0.0,2,48.638829,8.9427295
14.2,-0.42,0.15,460.9,0.24,12.616,0.005,0.44,2,48.638829,8.9427295
