t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,460.3,1.67,12.592,0.04,2,48.638833,8.9427432
0.1,0.0,0.02,460.3,-0.053,12.592,0.037,2,48.6388332,8.9427432
0.3,0.0,0.04,460.4,-0.042,12.593,0.031,2,48.6388333,8.9427432
0.4,0.0,0.02,460.3,0.098,12.592,0.024,2,48.6388332,8.9427432
0.5,0.01,0.04,460.3,0.013,12.592,0.022,2,48.6388333,8.9427433
0.6,0.02,0.04,460.3,-0.026,12.592,0.024,2,48.6388333,8.9427435
0.7,0.04,0.06,460.3,-0.016,12.593,0.027,2,48.6388335,8.9427437
0.8,0.04,0.06,460.3,-0.048,12.593,0.027,2,48.6388335,8.9427437
0.9,0.05,0.07,460.3,-0.085,12.592,0.03,2,48.6388337,8.9427438
1.0,0.06,0.07,460.3,-0.106,12.592,0.035,2,48.6388337,8.942744
1.1,0.07,0.09,460.3,0.003,12.592,0.036,2,48.6388338,8.9427442
1.3,0.07,0.09,460.3,0.013,12.591,0.036,2,48.6388338,8.9427442
1.4,0.09,0.09,460.2,-0.011,12.591,0.043,2,48.6388338,8.9427443
1.5,0.1,0.11,460.2,-0.032,12.592,0.037,2,48.638834,8.9427445
1.6,0.1,0.11,460.2,-0.026,12.592,0.033,2,48.638834,8.9427445
1.7,0.11,0.11,460.2,0.0,12.592,0.035,2,48.638834,8.9427447
1.8,0.11,0.11,460.2,0.026,12.591,0.043,2,48.638834,8.9427447
1.9,0.12,0.11,460.2,-0.011,12.591,0.048,2,48.638834,8.9427448
2.0,0.12,0.11,460.2,-0.026,12.592,0.045,2,48.638834,8.9427448
2.1,0.13,0.13,460.2,-0.011,12.593,0.037,2,48.6388342,8.942745
2.3,0.13,0.13,460.1,-0.058,12.593,0.031,2,48.6388342,8.942745
2.4,0.15,0.13,460.2,-0.09,12.593,0.029,2,48.6388342,8.9427452
2.5,0.16,0.13,460.2,0.008,12.592,0.032,2,48.6388342,8.9427453
2.6,0.16,0.13,460.1,0.011,12.592,0.031,2,48.6388342,8.9427453
2.7,0.16,0.13,460.1,0.011,12.592,0.024,2,48.6388342,8.9427453
2.8,0.16,0.13,460.1,-0.053,12.592,0.024,2,48.6388342,8.9427453
2.9,0.16,0.13,460.1,0.005,12.593,0.02,2,48.6388342,8.9427453
3.0,0.15,0.15,460.1,-0.032,12.592,0.025,2,48.6388343,8.9427452
3.1,0.16,0.13,460.1,-0.011,12.592,0.031,2,48.6388342,8.9427453
3.3,0.16,0.11,460.1,-0.042,12.592,0.032,2,48.638834,8.9427453
3.4,0.16,0.11,460.1,-0.021,12.592,0.03,2,48.638834,8.9427453
3.5,0.16,0.11,460.1,0.077,12.592,0.03,2,48.638834,8.9427453
