t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,460.7,1.271,12.587,0.052,0.44,2,48.638835,8.942764
0.1,-0.01,0.0,460.6,1.44,12.589,0.056,0.8,2,48.638835,8.9427638
0.2,0.0,0.02,460.6,-0.095,12.589,0.071,0.44,2,48.6388352,8.942764
0.3,-0.01,0.02,460.6,-0.037,12.588,0.096,0.66,2,48.6388352,8.9427638
0.4,-0.01,0.04,460.6,-0.042,12.59,0.098,0.88,2,48.6388353,8.9427638
0.5,-0.04,0.04,460.6,0.066,12.59,0.084,0.22,2,48.6388353,8.9427635
0.7,-0.05,0.04,460.6,-0.026,12.59,0.078,0.44,2,48.6388353,8.9427633
0.8,-0.06,0.04,460.6,-0.063,12.588,0.124,0.8,2,48.6388353,8.9427632
0.9,-0.07,0.06,460.6,-0.09,12.588,0.127,0.0,2,48.6388355,8.942763
1.0,-0.07,0.06,460.6,-0.148,12.588,0.101,0.8,2,48.6388355,8.942763
1.1,-0.09,0.07,460.6,-0.233,12.59,0.055,0.0,2,48.6388357,8.9427628
1.2,-0.09,0.07,460.6,-0.159,12.589,0.084,0.8,2,48.6388357,8.9427628
1.3,-0.1,0.09,460.6,-0.069,12.588,0.104,0.44,2,48.6388358,8.9427627
1.4,-0.11,0.09,460.5,-0.317,12.589,0.109,0.88,2,48.6388358,8.9427625
1.5,-0.13,0.09,460.5,-0.238,12.588,0.063,0.22,2,48.6388358,8.9427622
1.7,-0.15,0.09,460.5,-0.227,12.589,0.051,0.44,2,48.6388358,8.942762
1.8,-0.16,0.09,460.5,-0.243,12.589,0.066,0.8,2,48.6388358,8.9427618
1.9,-0.17,0.11,460.5,-0.227,12.588,0.106,0.44,2,48.638836,8.9427617
2.0,-0.18,0.11,460.5,-0.227,12.588,0.147,0.44,2,48.638836,8.9427615
2.1,-0.2,0.11,460.5,-0.19,12.587,0.182,0.44,2,48.638836,8.9427613
2.2,-0.21,0.11,460.5,-0.217,12.587,0.188,0.0,2,48.638836,8.9427612
2.3,-0.21,0.11,460.5,-0.301,12.588,0.144,0.8,2,48.638836,8.9427612
2.4,-0.22,0.13,460.5,-0.243,12.589,0.109,0.0,2,48.6388362,8.942761
2.5,-0.22,0.13,460.5,-0.291,12.59,0.047,0.22,2,48.6388362,8.942761
2.7,-0.23,0.13,460.5,-0.312,12.59,0.049,0.44,2,48.6388362,8.9427608
2.8,-0.24,0.13,460.5,-0.264,12.589,0.04,0.0,2,48.6388362,8.9427607
2.9,-0.24,0.13,460.5,-0.233,12.588,0.048,0.8,2,48.6388362,8.9427607
3.0,-0.26,0.15,460.5,-0.349,12.589,0.044,0.0,2,48.6388363,8.9427605
3.1,-0.26,0.15,460.5,-0.317,12.59,0.054,0.0,2,48.6388363,8.9427605
3.2,-0.26,0.15,460.5,-0.238,12.591,0.054,0.44,2,48.6388363,8.9427605
3.3,-0.27,0.15,460.5,-0.402,12.591,0.052,0.44,2,48.6388363,8.9427603
3.4,-0.28,0.15,460.4,-0.254,12.59,0.053,0.67,2,48.6388363,8.9427602
3.5,-0.28,0.17,460.4,-0.259,12.588,0.049,0.0,2,48.6388365,8.9427602
3.7,-0.28,0.17,460.4,-0.164,12.589,0.05,0.22,2,48.6388365,8.9427602
3.9,-0.29,0.17,460.4,-0.196,12.59,0.046,0.0,2,48.6388365,8.94276
4.0,-0.29,0.17,460.4,-0.174,12.589,0.04,0.8,2,48.6388365,8.94276
4.1,-0.31,0.19,460.4,-0.159,12.589,0.046,0.0,2,48.6388367,8.9427598
4.2,-0.31,0.19,460.4,-0.095,12.59,0.052,0.0,2,48.6388367,8.9427598
4.3,-0.31,0.19,460.4,-0.042,12.59,0.051,0.0,2,48.6388367,8.9427598
4.4,-0.31,0.19,460.4,-0.217,12.59,0.047,0.44,2,48.6388367,8.9427598
4.5,-0.32,0.19,460.4,-0.185,12.589,0.044,0.4,2,48.6388367,8.9427597
4.7,-0.33,0.2,460.3,-0.296,12.589,0.041,0.0,2,48.6388368,8.9427595
4.8,-0.33,0.2,460.4,-0.285,12.588,0.046,0.44,2,48.6388368,8.9427595
4.9,-0.34,0.2,460.4,-0.243,12.588,0.044,0.0,2,48.6388368,8.9427593
5.0,-0.34,0.2,460.4,-0.301,12.589,0.047,0.0,2,48.6388368,8.9427593
5.1,-0.34,0.2,460.4,-0.211,12.589,0.05,0.44,2,48.6388368,8.9427593
5.2,-0.36,0.2,460.4,-0.301,12.59,0.05,0.33,2,48.6388368,8.9427592
