t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.5,0.716,12.574,0.202,0.8,2,48.6388197,8.9427305
0.1,0.01,0.02,459.5,-0.011,12.574,0.188,1.41,2,48.6388198,8.9427307
0.2,0.0,0.06,459.6,-0.095,12.576,0.091,1.1,2,48.6388202,8.9427305
0.3,0.02,0.07,459.6,0.003,12.577,0.061,0.94,2,48.6388203,8.9427308
0.5,0.07,0.06,459.7,-0.122,12.577,0.064,0.67,2,48.6388202,8.9427315
0.6,0.07,0.04,459.7,-0.048,12.577,0.068,0.88,2,48.63882,8.9427315
0.7,0.1,0.04,459.7,-0.005,12.577,0.06,2.98,2,48.63882,8.9427318
0.8,0.06,0.11,459.7,-0.053,12.576,0.057,1.41,2,48.6388207,8.9427313
0.9,0.07,0.07,459.6,-0.09,12.576,0.054,3.45,2,48.6388203,8.9427315
1.0,0.1,-0.02,459.5,0.005,12.577,0.058,4.0,2,48.6388195,8.9427318
1.1,0.1,-0.13,459.2,-0.037,12.577,0.056,1.33,2,48.6388185,8.9427318
1.2,0.1,-0.09,459.2,0.008,12.577,0.053,2.05,2,48.6388188,8.9427318
1.3,0.09,-0.04,459.2,0.132,12.578,0.044,0.94,2,48.6388193,8.9427317
1.5,0.05,0.0,459.1,-0.011,12.578,0.046,0.0,2,48.6388197,8.9427312
1.6,0.05,0.0,459.2,-0.011,12.577,0.098,0.0,2,48.6388197,8.9427312
1.7,0.05,0.0,459.1,-0.074,12.574,0.212,0.67,2,48.6388197,8.9427312
1.8,0.05,-0.02,459.1,0.087,12.575,0.221,1.6,2,48.6388195,8.9427312
1.9,0.02,-0.06,459.1,0.026,12.576,0.164,0.44,2,48.6388192,8.9427308
2.0,0.01,-0.06,458.9,-0.005,12.577,0.052,0.8,2,48.6388192,8.9427307
2.1,0.0,-0.04,458.8,-0.085,12.577,0.049,0.88,2,48.6388193,8.9427305
2.2,0.02,-0.04,458.9,-0.011,12.577,0.053,1.48,2,48.6388193,8.9427308
2.3,-0.01,-0.06,458.9,0.005,12.576,0.053,0.4,2,48.6388192,8.9427303
2.5,-0.02,-0.04,458.9,-0.021,12.577,0.051,1.32,2,48.6388193,8.9427302
2.6,-0.06,-0.04,458.8,-0.085,12.577,0.052,0.44,2,48.6388193,8.9427297
2.7,-0.05,-0.04,458.8,-0.042,12.577,0.052,2.3,2,48.6388193,8.9427298
2.8,0.01,-0.06,458.9,-0.016,12.577,0.059,0.0,2,48.6388192,8.9427307
2.9,0.01,-0.06,458.9,0.0,12.577,0.057,0.66,2,48.6388192,8.9427307
3.0,0.01,-0.04,458.9,0.071,12.577,0.057,0.66,2,48.6388193,8.9427307
3.1,0.01,-0.06,458.9,0.008,12.577,0.051,0.0,2,48.6388192,8.9427307
3.2,0.01,-0.06,458.9,-0.011,12.577,0.083,1.11,2,48.6388192,8.9427307
3.3,0.04,-0.07,459.0,-0.048,12.575,0.217,0.4,2,48.638819,8.942731
3.5,0.05,-0.06,459.0,-0.053,12.574,0.22,0.44,2,48.6388192,8.9427312
3.6,0.06,-0.06,459.0,-0.042,12.575,0.13,0.8,2,48.6388192,8.9427313
3.7,0.05,-0.07,459.0,0.026,12.577,0.059,1.11,2,48.638819,8.9427312
3.8,0.02,-0.06,458.9,-0.137,12.577,0.057,0.44,2,48.6388192,8.9427308
3.9,0.04,-0.06,458.9,-0.116,12.577,0.06,0.8,2,48.6388192,8.942731
4.0,0.02,-0.04,458.9,-0.153,12.578,0.053,1.11,2,48.6388193,8.9427308
4.1,0.0,-0.02,458.9,-0.058,12.577,0.055,0.44,2,48.6388195,8.9427305
4.2,0.01,-0.02,458.9,-0.148,12.577,0.051,0.67,2,48.6388195,8.9427307
4.3,0.01,0.0,458.9,-0.153,12.577,0.051,0.74,2,48.6388197,8.9427307
4.5,-0.02,0.02,458.9,-0.079,12.577,0.051,0.44,2,48.6388198,8.9427302
4.6,-0.04,0.02,458.9,-0.063,12.577,0.055,0.8,2,48.6388198,8.94273
4.7,-0.05,0.04,458.9,-0.169,12.577,0.057,0.8,2,48.63882,8.9427298
4.8,-0.04,0.06,458.9,-0.122,12.577,0.057,1.1,2,48.6388202,8.94273
4.9,-0.06,0.07,458.9,-0.074,12.577,0.084,1.11,2,48.6388203,8.9427297
5.0,-0.09,0.09,458.7,-0.164,12.575,0.258,4.9,2,48.6388205,8.9427293
5.1,0.05,0.07,459.0,-0.143,12.574,0.273,1.11,2,48.6388203,8.9427312
5.2,0.02,0.09,459.0,-0.1,12.574,0.248,0.44,2,48.6388205,8.9427308
5.3,0.04,0.09,459.0,-0.063,12.577,0.049,0.15,2,48.6388205,8.942731
5.6,0.02,0.09,459.1,-0.053,12.577,0.053,1.76,2,48.6388205,8.9427308
5.7,0.07,0.09,459.1,-0.053,12.577,0.063,1.89,2,48.6388205,8.9427315
5.8,0.12,0.07,459.2,-0.153,12.577,0.056,0.94,2,48.6388203,8.9427322
6.0,0.17,0.06,459.2,-0.032,12.577,0.048,0.88,2,48.6388202,8.9427328
6.1,0.2,0.06,459.2,-0.037,12.576,0.053,2.0,2,48.6388202,8.9427332
6.2,0.2,0.11,459.1,-0.243,12.576,0.049,0.66,2,48.6388207,8.9427332
6.4,0.23,0.11,459.1,-0.159,12.577,0.046,0.66,2,48.6388207,8.9427337
6.6,0.27,0.11,459.2,-0.127,12.576,0.124,0.88,2,48.6388207,8.9427342
6.7,0.29,0.11,459.2,-0.159,12.574,0.232,0.8,2,48.6388207,8.9427345
6.8,0.31,0.13,459.2,-0.153,12.574,0.232,0.33,2,48.6388208,8.9427347
7.0,0.31,0.15,459.3,-0.127,12.578,0.056,2.0,2,48.638821,8.9427347
7.1,0.31,0.2,459.3,-0.079,12.578,0.054,0.4,2,48.6388215,8.9427347
7.3,0.32,0.22,459.2,-0.111,12.577,0.054,0.8,2,48.6388217,8.9427348
7.5,0.34,0.26,459.3,-0.174,12.577,0.055,0.4,2,48.638822,8.9427352
7.7,0.36,0.24,459.3,-0.037,12.576,0.055,1.6,2,48.6388218,8.9427353
7.8,0.33,0.28,459.3,0.008,12.576,0.055,1.11,2,48.6388222,8.942735
7.9,0.36,0.26,459.3,-0.143,12.576,0.049,0.8,2,48.638822,8.9427353
8.0,0.37,0.28,459.3,-0.074,12.576,0.048,0.94,2,48.6388222,8.9427355
8.2,0.42,0.26,459.4,-0.069,12.577,0.049,0.8,2,48.638822,8.9427362
8.3,0.43,0.28,459.4,-0.069,12.575,0.237,1.11,2,48.6388222,8.9427363
8.5,0.48,0.24,459.4,-0.153,12.574,0.252,0.44,2,48.6388218,8.942737
8.6,0.49,0.24,459.4,-0.095,12.575,0.163,0.67,2,48.6388218,8.9427372
8.7,0.49,0.26,459.4,-0.106,12.577,0.06,0.55,2,48.638822,8.9427372
