t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,460.1,1.038,12.562,0.062,2,48.6388233,8.9427367
0.1,0.0,0.0,460.1,0.988,12.563,0.067,2,48.6388233,8.9427367
0.2,-0.01,0.0,460.1,-0.021,12.563,0.07,2,48.6388233,8.9427365
0.4,0.0,0.0,460.1,-0.069,12.563,0.067,2,48.6388233,8.9427367
0.5,-0.01,0.0,460.1,0.018,12.563,0.067,2,48.6388233,8.9427365
0.6,-0.01,0.0,460.1,-0.079,12.563,0.073,2,48.6388233,8.9427365
0.7,-0.01,0.0,460.1,0.048,12.563,0.07,2,48.6388233,8.9427365
0.8,-0.02,0.0,460.1,-0.011,12.563,0.069,2,48.6388233,8.9427363
0.9,-0.02,0.0,460.1,-0.032,12.562,0.066,2,48.6388233,8.9427363
1.0,-0.02,-0.02,460.2,-0.048,12.562,0.069,2,48.6388232,8.9427363
1.1,-0.02,-0.02,460.2,0.04,12.562,0.072,2,48.6388232,8.9427363
1.2,-0.02,-0.02,460.2,0.127,12.563,0.073,2,48.6388232,8.9427363
1.4,-0.02,-0.02,460.2,0.085,12.563,0.076,2,48.6388232,8.9427363
1.5,-0.04,0.0,460.1,0.092,12.562,0.078,2,48.6388233,8.9427362
1.6,-0.05,0.0,460.1,0.174,12.563,0.076,2,48.6388233,8.942736
1.7,-0.05,0.0,460.1,0.061,12.563,0.075,2,48.6388233,8.942736
1.8,-0.06,0.0,460.1,0.045,12.563,0.071,2,48.6388233,8.9427358
1.9,-0.07,0.0,460.1,0.092,12.563,0.069,2,48.6388233,8.9427357
2.0,-0.07,0.0,460.1,0.092,12.563,0.07,2,48.6388233,8.9427357
2.1,-0.09,0.0,460.1,0.09,12.563,0.066,2,48.6388233,8.9427355
2.2,-0.1,0.0,460.1,0.034,12.562,0.066,2,48.6388233,8.9427353
2.4,-0.09,0.0,460.1,-0.09,12.561,0.07,2,48.6388233,8.9427355
2.5,-0.11,0.02,460.1,0.0,12.562,0.07,2,48.6388235,8.9427352
2.6,-0.12,0.02,460.1,0.016,12.563,0.072,2,48.6388235,8.942735
2.7,-0.12,0.02,460.1,-0.095,12.563,0.064,2,48.6388235,8.942735
