t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,460.0,1.704,12.646,0.063,0.22,2,48.6388158,8.9427577
0.2,-0.01,0.0,460.1,-0.042,12.646,0.064,0.8,2,48.6388158,8.9427575
0.3,-0.02,0.02,460.1,-0.005,12.647,0.062,0.8,2,48.638816,8.9427573
0.4,-0.01,0.0,460.0,0.0,12.648,0.063,0.44,2,48.6388158,8.9427575
0.5,0.0,0.0,460.1,-0.032,12.648,0.061,0.8,2,48.6388158,8.9427577
0.6,-0.01,0.02,460.1,0.005,12.649,0.057,0.8,2,48.638816,8.9427575
0.7,0.0,0.0,460.1,-0.053,12.65,0.051,0.44,2,48.6388158,8.9427577
0.8,-0.01,0.0,460.1,-0.058,12.651,0.048,0.0,2,48.6388158,8.9427575
0.9,-0.01,0.0,460.1,0.016,12.65,0.051,0.8,2,48.6388158,8.9427575
1.0,0.0,0.02,460.1,0.034,12.647,0.066,0.22,2,48.638816,8.9427577
1.2,0.01,0.02,460.1,-0.063,12.646,0.067,0.67,2,48.638816,8.9427578
1.3,0.01,0.0,460.0,0.029,12.648,0.065,0.0,2,48.6388158,8.9427578
1.4,0.01,0.0,460.1,0.103,12.648,0.067,0.67,2,48.6388158,8.9427578
1.5,0.01,0.02,460.0,0.069,12.648,0.061,0.44,2,48.638816,8.9427578
1.6,0.02,0.02,460.0,0.048,12.646,0.059,0.0,2,48.638816,8.942758
1.7,0.02,0.02,460.0,0.032,12.645,0.052,0.8,2,48.638816,8.942758
1.8,0.01,0.0,460.0,-0.011,12.646,0.053,1.11,2,48.6388158,8.9427578
1.9,0.04,-0.02,460.0,-0.037,12.647,0.063,0.66,2,48.6388157,8.9427582
2.0,0.04,0.0,460.0,0.003,12.648,0.065,0.33,2,48.6388158,8.9427582
2.2,0.04,0.02,460.0,-0.011,12.648,0.067,0.44,2,48.638816,8.9427582
2.3,0.02,0.02,460.0,0.037,12.647,0.058,0.0,2,48.638816,8.942758
2.4,0.02,0.02,460.0,0.05,12.647,0.055,0.8,2,48.638816,8.942758
2.6,0.05,-0.02,460.0,0.048,12.647,0.058,0.44,2,48.6388157,8.9427583
2.7,0.04,-0.02,460.0,0.085,12.646,0.052,0.0,2,48.6388157,8.9427582
2.8,0.04,-0.02,460.0,0.066,12.647,0.058,0.88,2,48.6388157,8.9427582
2.9,0.06,-0.02,460.0,0.079,12.648,0.056,1.41,2,48.6388157,8.9427585
3.0,0.07,-0.06,460.0,0.029,12.648,0.065,0.4,2,48.6388153,8.9427587
3.2,0.09,-0.07,460.1,0.058,12.647,0.063,0.0,2,48.6388152,8.9427588
3.3,0.09,-0.07,460.1,0.04,12.646,0.06,0.44,2,48.6388152,8.9427588
3.4,0.07,-0.07,460.1,0.034,12.647,0.063,0.0,2,48.6388152,8.9427587
