t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,460.6,1.77,12.589,0.028,2,48.6388362,8.9427418
0.1,0.0,0.0,460.7,1.747,12.589,0.034,2,48.6388362,8.9427418
0.2,0.0,0.0,460.7,-0.026,12.589,0.039,2,48.6388362,8.9427418
0.3,-0.01,0.02,460.7,-0.032,12.589,0.047,2,48.6388363,8.9427417
0.5,0.0,0.04,460.7,-0.053,12.588,0.044,2,48.6388365,8.9427418
0.7,0.0,0.04,460.7,-0.127,12.588,0.045,2,48.6388365,8.9427418
0.8,0.0,0.04,460.7,-0.026,12.589,0.044,2,48.6388365,8.9427418
0.9,0.0,0.04,460.7,-0.037,12.589,0.04,2,48.6388365,8.9427418
1.0,0.0,0.06,460.7,0.005,12.589,0.043,2,48.6388367,8.9427418
1.1,0.0,0.06,460.7,-0.016,12.588,0.043,2,48.6388367,8.9427418
1.2,0.0,0.04,460.7,0.016,12.588,0.04,2,48.6388365,8.9427418
1.3,0.0,0.04,460.7,0.016,12.588,0.038,2,48.6388365,8.9427418
1.5,0.0,0.04,460.7,-0.026,12.59,0.033,2,48.6388365,8.9427418
1.6,0.0,0.04,460.7,-0.074,12.589,0.034,2,48.6388365,8.9427418
1.7,0.0,0.02,460.7,-0.143,12.589,0.038,2,48.6388363,8.9427418
1.8,0.0,0.04,460.7,-0.011,12.588,0.041,2,48.6388365,8.9427418
1.9,-0.01,0.04,460.7,0.061,12.588,0.034,2,48.6388365,8.9427417
2.0,-0.01,0.04,460.7,0.05,12.588,0.039,2,48.6388365,8.9427417
2.1,-0.01,0.04,460.7,0.1,12.588,0.039,2,48.6388365,8.9427417
2.2,-0.02,0.02,460.7,0.016,12.588,0.046,2,48.6388363,8.9427415
2.3,-0.01,0.02,460.7,-0.048,12.589,0.042,2,48.6388363,8.9427417
2.5,-0.01,0.0,460.7,0.024,12.589,0.041,2,48.6388362,8.9427417
2.6,-0.01,0.0,460.6,0.029,12.589,0.041,2,48.6388362,8.9427417
2.7,-0.01,0.02,460.7,0.011,12.588,0.037,2,48.6388363,8.9427417
2.8,-0.01,0.02,460.7,0.018,12.589,0.045,2,48.6388363,8.9427417
2.9,-0.02,0.04,460.7,-0.011,12.59,0.043,2,48.6388365,8.9427415
3.0,-0.02,0.0,460.7,0.071,12.59,0.041,2,48.6388362,8.9427415
3.1,-0.02,-0.02,460.6,0.0,12.59,0.044,2,48.638836,8.9427415
3.2,-0.02,0.0,460.6,0.108,12.589,0.043,2,48.6388362,8.9427415
3.3,-0.02,-0.02,460.6,0.013,12.589,0.043,2,48.638836,8.9427415
3.5,-0.02,-0.02,460.6,0.005,12.588,0.04,2,48.638836,8.9427415
3.6,-0.04,-0.04,460.6,-0.026,12.589,0.037,2,48.6388358,8.9427413
3.7,-0.04,-0.02,460.6,-0.074,12.588,0.045,2,48.638836,8.9427413
3.8,-0.02,-0.02,460.6,-0.063,12.588,0.051,2,48.638836,8.9427415
3.9,-0.04,-0.02,460.6,-0.011,12.587,0.055,2,48.638836,8.9427413
4.0,-0.04,-0.02,460.6,0.005,12.587,0.058,2,48.638836,8.9427413
4.1,-0.04,-0.02,460.6,0.04,12.587,0.062,2,48.638836,8.9427413
4.2,-0.05,-0.02,460.6,0.053,12.587,0.065,2,48.638836,8.9427412
4.3,-0.04,-0.04,460.6,-0.026,12.587,0.057,2,48.6388358,8.9427413
4.5,-0.04,-0.02,460.6,0.021,12.588,0.055,2,48.638836,8.9427413
4.6,-0.04,-0.02,460.6,0.103,12.589,0.062,2,48.638836,8.9427413
4.7,-0.02,-0.02,460.6,0.008,12.589,0.068,2,48.638836,8.9427415
4.8,-0.02,-0.02,460.6,0.079,12.588,0.069,2,48.638836,8.9427415
4.9,-0.04,-0.02,460.6,0.106,12.588,0.061,2,48.638836,8.9427413
5.0,-0.02,-0.02,460.6,0.071,12.588,0.054,2,48.638836,8.9427415
5.1,-0.04,0.0,460.6,-0.042,12.589,0.051,2,48.6388362,8.9427413
5.2,-0.02,0.0,460.6,0.0,12.588,0.058,2,48.6388362,8.9427415
5.3,-0.02,0.0,460.6,0.0,12.588,0.064,2,48.6388362,8.9427415
5.4,-0.02,0.0,460.6,-0.016,12.588,0.066,2,48.6388362,8.9427415
5.5,-0.04,0.0,460.6,0.079,12.588,0.064,2,48.6388362,8.9427413
5.6,-0.04,0.0,460.6,0.071,12.588,0.06,2,48.6388362,8.9427413
5.7,-0.02,0.02,460.6,-0.053,12.588,0.065,2,48.6388363,8.9427415
5.8,-0.04,0.0,460.6,0.071,12.588,0.069,2,48.6388362,8.9427413
5.9,-0.04,0.02,460.6,-0.053,12.587,0.073,2,48.6388363,8.9427413
6.0,-0.02,0.02,460.6,0.061,12.587,0.067,2,48.6388363,8.9427415
6.1,-0.04,0.0,460.6,0.011,12.588,0.062,2,48.6388362,8.9427413
6.2,-0.04,0.02,460.6,0.071,12.59,0.059,2,48.6388363,8.9427413
6.3,-0.02,0.02,460.6,-0.042,12.591,0.059,2,48.6388363,8.9427415
6.4,-0.04,0.02,460.6,0.095,12.59,0.06,2,48.6388363,8.9427413
6.5,-0.02,0.02,460.6,0.05,12.588,0.064,2,48.6388363,8.9427415
6.6,-0.04,0.04,460.6,-0.09,12.587,0.069,2,48.6388365,8.9427413
6.7,-0.02,0.02,460.6,0.09,12.587,0.063,2,48.6388363,8.9427415
6.8,-0.01,0.09,460.7,0.127,12.588,0.06,2,48.638837,8.9427417
6.9,-0.01,0.11,460.6,0.127,12.588,0.058,2,48.6388372,8.9427417
7.0,-0.04,0.04,460.6,0.005,12.588,0.06,2,48.6388365,8.9427413
7.1,-0.02,0.04,460.6,0.021,12.587,0.063,2,48.6388365,8.9427415
7.2,-0.04,0.02,460.6,0.092,12.587,0.065,2,48.6388363,8.9427413
7.3,-0.02,0.04,460.6,0.037,12.587,0.069,2,48.6388365,8.9427415
7.5,-0.04,0.02,460.6,-0.053,12.588,0.066,2,48.6388363,8.9427413
7.6,-0.04,0.0,460.6,-0.032,12.587,0.064,2,48.6388362,8.9427413
7.7,-0.04,0.0,460.6,0.011,12.587,0.062,2,48.6388362,8.9427413
7.8,-0.02,0.02,460.6,-0.18,12.588,0.059,2,48.6388363,8.9427415
7.9,-0.02,0.0,460.6,-0.085,12.587,0.059,2,48.6388362,8.9427415
8.0,-0.04,0.0,460.6,0.024,12.587,0.061,2,48.6388362,8.9427413
8.1,-0.02,0.02,460.6,0.087,12.586,0.065,2,48.6388363,8.9427415
8.3,-0.02,0.02,460.6,0.061,12.588,0.066,2,48.6388363,8.9427415
8.5,-0.02,0.0,460.6,-0.011,12.588,0.06,2,48.6388362,8.9427415
8.6,-0.02,-0.02,460.6,0.037,12.588,0.06,2,48.638836,8.9427415
8.7,-0.02,-0.02,460.6,0.061,12.588,0.06,2,48.638836,8.9427415
8.8,-0.01,-0.04,460.6,0.018,12.588,0.062,2,48.6388358,8.9427417
8.9,-0.01,-0.04,460.6,0.034,12.587,0.06,2,48.6388358,8.9427417
9.0,0.0,-0.04,460.6,0.069,12.587,0.064,2,48.6388358,8.9427418
9.1,0.0,-0.04,460.6,0.029,12.588,0.064,2,48.6388358,8.9427418
9.2,0.0,-0.02,460.6,0.037,12.589,0.062,2,48.638836,8.9427418
9.3,0.0,-0.04,460.6,0.021,12.588,0.06,2,48.6388358,8.9427418
9.4,0.0,-0.02,460.6,-0.042,12.588,0.058,2,48.638836,8.9427418
9.5,0.01,0.0,460.6,-0.063,12.587,0.057,2,48.6388362,8.942742
9.6,0.01,0.02,460.7,0.053,12.588,0.057,2,48.6388363,8.942742
9.7,0.02,0.04,460.7,0.011,12.587,0.062,2,48.6388365,8.9427422
9.8,0.04,0.04,460.7,0.071,12.586,0.062,2,48.6388365,8.9427423
9.9,0.04,0.04,460.6,0.018,12.586,0.064,2,48.6388365,8.9427423
10.0,0.04,0.04,460.6,0.005,12.586,0.058,2,48.6388365,8.9427423
10.1,0.04,0.04,460.6,0.063,12.587,0.062,2,48.6388365,8.9427423
10.2,0.04,0.04,460.6,0.129,12.587,0.06,2,48.6388365,8.9427423
10.4,0.02,0.02,460.6,0.053,12.588,0.063,2,48.6388363,8.9427422
10.6,0.01,0.04,460.6,0.061,12.587,0.064,2,48.6388365,8.942742
10.7,0.0,0.04,460.6,-0.016,12.587,0.067,2,48.6388365,8.9427418
10.9,-0.01,0.04,460.6,-0.021,12.587,0.065,2,48.6388365,8.9427417
11.0,-0.01,0.04,460.6,0.018,12.587,0.062,2,48.6388365,8.9427417
11.1,-0.02,0.04,460.6,0.055,12.587,0.064,2,48.6388365,8.9427415
11.2,-0.04,0.04,460.5,0.05,12.588,0.062,2,48.6388365,8.9427413
11.3,-0.05,0.02,460.5,-0.069,12.587,0.062,2,48.6388363,8.9427412
11.5,-0.07,0.02,460.5,0.013,12.586,0.063,2,48.6388363,8.9427408
11.6,-0.07,0.0,460.5,0.005,12.587,0.069,2,48.6388362,8.9427408
11.8,-0.09,0.0,460.5,0.058,12.587,0.066,2,48.6388362,8.9427407
11.9,-0.1,-0.02,460.5,-0.005,12.588,0.063,2,48.638836,8.9427405
12.0,-0.1,-0.02,460.5,0.024,12.587,0.062,2,48.638836,8.9427405
12.1,-0.1,-0.02,460.5,0.034,12.588,0.068,2,48.638836,8.9427405
12.3,-0.1,-0.04,460.5,0.108,12.586,0.06,2,48.6388358,8.9427405
12.5,-0.1,-0.06,460.5,-0.053,12.587,0.065,2,48.6388357,8.9427405
12.7,-0.09,-0.06,460.5,0.042,12.588,0.066,2,48.6388357,8.9427407
12.9,-0.09,-0.04,460.5,-0.021,12.586,0.06,2,48.6388358,8.9427407
13.0,-0.07,-0.04,460.5,0.074,12.587,0.062,2,48.6388358,8.9427408
13.1,-0.07,-0.04,460.5,0.0,12.587,0.062,2,48.6388358,8.9427408
13.2,-0.06,-0.04,460.5,0.011,12.587,0.06,2,48.6388358,8.942741
13.3,-0.06,-0.04,460.5,0.074,12.587,0.061,2,48.6388358,8.942741
13.5,-0.05,-0.02,460.5,-0.011,12.588,0.063,2,48.638836,8.9427412
13.7,-0.06,-0.02,460.5,0.045,12.587,0.055,2,48.638836,8.942741
13.9,-0.07,-0.02,460.5,0.003,12.588,0.056,2,48.638836,8.9427408
14.0,-0.07,-0.02,460.5,0.037,12.588,0.057,2,48.638836,8.9427408
14.2,-0.07,-0.02,460.5,-0.053,12.588,0.054,2,48.638836,8.9427408
14.4,-0.07,0.0,460.5,0.021,12.587,0.058,2,48.6388362,8.9427408
14.6,-0.07,0.0,460.5,-0.005,12.586,0.066,2,48.6388362,8.9427408
14.7,-0.09,0.0,460.5,0.0,12.587,0.074,2,48.6388362,8.9427407
14.8,-0.09,-0.02,460.5,0.172,12.587,0.071,2,48.638836,8.9427407
14.9,-0.1,-0.02,460.5,0.042,12.586,0.066,2,48.638836,8.9427405
15.0,-0.12,-0.02,460.5,0.061,12.586,0.062,2,48.638836,8.9427402
15.1,-0.12,-0.04,460.5,0.095,12.586,0.064,2,48.6388358,8.9427402
15.2,-0.12,-0.02,460.5,0.114,12.586,0.061,2,48.638836,8.9427402
15.3,-0.13,-0.04,460.5,0.048,12.587,0.062,2,48.6388358,8.94274
15.4,-0.13,-0.04,460.5,0.061,12.588,0.062,2,48.6388358,8.94274
15.5,-0.13,-0.04,460.5,0.058,12.589,0.063,2,48.6388358,8.94274
15.6,-0.13,-0.04,460.5,0.034,12.588,0.066,2,48.6388358,8.94274
15.7,-0.15,-0.04,460.5,0.071,12.588,0.065,2,48.6388358,8.9427398
15.8,-0.15,-0.04,460.5,0.092,12.587,0.066,2,48.6388358,8.9427398
15.9,-0.15,-0.06,460.5,0.137,12.586,0.059,2,48.6388357,8.9427398
16.0,-0.16,-0.04,460.5,0.079,12.586,0.051,2,48.6388358,8.9427397
16.1,-0.17,-0.04,460.5,0.016,12.586,0.056,2,48.6388358,8.9427395
16.2,-0.17,-0.06,460.5,0.082,12.588,0.061,2,48.6388357,8.9427395
16.4,-0.18,-0.04,460.5,0.005,12.588,0.069,2,48.6388358,8.9427393
16.6,-0.2,-0.04,460.5,-0.032,12.587,0.063,2,48.6388358,8.9427392
16.8,-0.21,-0.04,460.5,0.085,12.586,0.063,2,48.6388358,8.942739
16.9,-0.21,-0.06,460.4,0.069,12.587,0.061,2,48.6388357,8.942739
17.1,-0.22,-0.06,460.4,0.071,12.586,0.06,2,48.6388357,8.9427388
17.2,-0.22,-0.06,460.4,0.053,12.586,0.059,2,48.6388357,8.9427388
17.3,-0.22,-0.06,460.4,0.037,12.588,0.065,2,48.6388357,8.9427388
17.5,-0.23,-0.06,460.4,0.066,12.588,0.062,2,48.6388357,8.9427387
17.6,-0.22,-0.04,460.4,0.05,12.587,0.065,2,48.6388358,8.9427388
17.7,-0.22,-0.06,460.4,-0.026,12.588,0.067,2,48.6388357,8.9427388
17.8,-0.22,-0.06,460.4,-0.09,12.588,0.072,2,48.6388357,8.9427388
17.9,-0.22,-0.06,460.4,0.148,12.588,0.072,2,48.6388357,8.9427388
18.0,-0.22,-0.04,460.4,0.045,12.587,0.072,2,48.6388358,8.9427388
18.1,-0.21,-0.04,460.4,0.016,12.587,0.069,2,48.6388358,8.942739
18.2,-0.21,-0.04,460.4,0.013,12.587,0.067,2,48.6388358,8.942739
18.3,-0.22,-0.04,460.4,0.085,12.587,0.062,2,48.6388358,8.9427388
18.5,-0.22,-0.04,460.4,-0.011,12.587,0.055,2,48.6388358,8.9427388
18.6,-0.22,-0.02,460.4,-0.042,12.587,0.054,2,48.638836,8.9427388
18.7,-0.22,-0.02,460.4,0.042,12.588,0.06,2,48.638836,8.9427388
18.8,-0.22,-0.02,460.4,0.026,12.588,0.065,2,48.638836,8.9427388
18.9,-0.22,-0.02,460.4,0.018,12.589,0.068,2,48.638836,8.9427388
19.0,-0.22,-0.02,460.4,-0.032,12.588,0.066,2,48.638836,8.9427388
19.1,-0.22,-0.02,460.4,-0.042,12.587,0.062,2,48.638836,8.9427388
19.2,-0.22,-0.02,460.4,0.04,12.587,0.06,2,48.638836,8.9427388
19.3,-0.22,-0.02,460.4,0.0,12.587,0.063,2,48.638836,8.9427388
19.5,-0.22,-0.02,460.4,0.037,12.587,0.059,2,48.638836,8.9427388
19.6,-0.22,-0.02,460.4,-0.011,12.586,0.06,2,48.638836,8.9427388
19.7,-0.22,-0.02,460.4,-0.058,12.586,0.059,2,48.638836,8.9427388
19.8,-0.22,-0.02,460.4,0.003,12.587,0.067,2,48.638836,8.9427388
19.9,-0.22,0.0,460.4,0.058,12.588,0.067,2,48.6388362,8.9427388
20.0,-0.22,0.0,460.4,0.055,12.588,0.068,2,48.6388362,8.9427388
20.1,-0.22,0.0,460.4,-0.032,12.587,0.069,2,48.6388362,8.9427388
20.3,-0.23,0.0,460.4,0.026,12.586,0.063,2,48.6388362,8.9427387
20.5,-0.23,0.0,460.4,-0.042,12.585,0.059,2,48.6388362,8.9427387
20.7,-0.22,0.0,460.4,0.048,12.586,0.055,2,48.6388362,8.9427388
20.8,-0.23,0.0,460.4,-0.042,12.586,0.054,2,48.6388362,8.9427387
20.9,-0.22,0.0,460.4,0.092,12.587,0.056,2,48.6388362,8.9427388
21.0,-0.23,0.0,460.4,0.161,12.587,0.066,2,48.6388362,8.9427387
21.1,-0.23,0.0,460.4,0.071,12.587,0.07,2,48.6388362,8.9427387
21.2,-0.23,-0.02,460.4,0.048,12.587,0.071,2,48.638836,8.9427387
21.3,-0.23,-0.02,460.4,-0.074,12.586,0.062,2,48.638836,8.9427387
21.5,-0.23,-0.02,460.4,0.114,12.586,0.06,2,48.638836,8.9427387
21.6,-0.24,-0.04,460.4,0.14,12.586,0.057,2,48.6388358,8.9427385
21.7,-0.24,-0.02,460.4,0.048,12.587,0.063,2,48.638836,8.9427385
21.8,-0.24,-0.04,460.4,0.137,12.588,0.071,2,48.6388358,8.9427385
21.9,-0.26,-0.04,460.4,0.045,12.588,0.072,2,48.6388358,8.9427383
22.0,-0.26,-0.02,460.4,0.018,12.587,0.069,2,48.638836,8.9427383
22.1,-0.27,-0.02,460.4,0.085,12.586,0.066,2,48.638836,8.9427382
22.3,-0.27,-0.02,460.4,-0.037,12.586,0.061,2,48.638836,8.9427382
22.5,-0.28,-0.02,460.4,0.092,12.586,0.068,2,48.638836,8.942738
22.7,-0.27,-0.04,460.4,-0.063,12.587,0.076,2,48.6388358,8.9427382
22.8,-0.27,-0.04,460.4,0.037,12.587,0.066,2,48.6388358,8.9427382
22.9,-0.27,-0.04,460.4,0.082,12.587,0.062,2,48.6388358,8.9427382
23.1,-0.26,-0.06,460.4,0.008,12.587,0.063,2,48.6388357,8.9427383
23.2,-0.26,-0.06,460.4,0.071,12.588,0.064,2,48.6388357,8.9427383
23.3,-0.26,-0.06,460.4,-0.011,12.588,0.06,2,48.6388357,8.9427383
23.5,-0.26,-0.04,460.4,-0.005,12.587,0.059,2,48.6388358,8.9427383
23.6,-0.26,-0.04,460.4,0.029,12.586,0.062,2,48.6388358,8.9427383
23.7,-0.26,-0.04,460.4,0.026,12.585,0.071,2,48.6388358,8.9427383
23.8,-0.26,-0.02,460.4,0.166,12.586,0.075,2,48.638836,8.9427383
