t,x,y,altGps,altBaro,voltage,current,sats,lat,lon
0.0,0.0,0.0,458.3,361.593,12.541,0.003,2,48.638823,8.9427228
0.1,0.01,0.0,458.3,361.582,12.541,0.004,2,48.638823,8.942723
0.2,0.0,0.0,458.3,359.909,12.542,0.006,2,48.638823,8.9427228
0.3,0.0,-0.02,458.3,359.82,12.542,0.005,2,48.6388228,8.9427228
0.4,0.01,-0.02,458.3,359.828,12.543,0.003,2,48.6388228,8.942723
0.5,0.02,-0.02,458.3,359.88,12.542,0.003,2,48.6388228,8.9427232
0.6,0.02,-0.02,458.3,359.857,12.543,0.01,2,48.6388228,8.9427232
0.7,0.04,-0.04,458.4,359.872,12.543,0.015,2,48.6388227,8.9427233
0.8,0.06,-0.06,458.3,359.801,12.543,0.015,2,48.6388225,8.9427237
1.0,0.09,-0.06,458.3,359.846,12.543,0.014,2,48.6388225,8.942724
1.1,0.09,-0.06,458.4,359.843,12.542,0.012,2,48.6388225,8.942724
1.2,0.1,-0.07,458.3,359.933,12.542,0.012,2,48.6388223,8.9427242
1.3,0.12,-0.09,458.3,359.838,12.542,0.01,2,48.6388222,8.9427245
1.4,0.13,-0.09,458.4,359.888,12.542,0.009,2,48.6388222,8.9427247
1.5,0.15,-0.09,458.4,359.859,12.542,0.015,2,48.6388222,8.9427248
1.6,0.17,-0.09,458.3,359.841,12.543,0.014,2,48.6388222,8.9427252
1.8,0.2,-0.09,458.3,359.954,12.542,0.015,2,48.6388222,8.9427255
2.0,0.22,-0.11,458.3,359.825,12.542,0.012,2,48.638822,8.9427258
2.1,0.24,-0.11,458.3,359.87,12.542,0.011,2,48.638822,8.9427262
2.2,0.26,-0.15,458.4,359.962,12.542,0.009,2,48.6388217,8.9427263
2.3,0.26,-0.15,458.4,359.978,12.542,0.013,2,48.6388217,8.9427263
2.4,0.24,-0.15,458.4,359.957,12.542,0.011,2,48.6388217,8.9427262
2.5,0.26,-0.13,458.5,359.938,12.54,0.008,2,48.6388218,8.9427263
2.6,0.26,-0.09,458.5,359.957,12.539,0.003,2,48.6388222,8.9427263
2.8,0.26,-0.09,458.5,359.883,12.539,0.008,2,48.6388222,8.9427263
3.0,0.26,-0.09,458.5,359.978,12.54,0.01,2,48.6388222,8.9427263
3.1,0.26,-0.09,458.5,359.904,12.542,0.007,2,48.6388222,8.9427263
3.3,0.26,-0.09,458.5,359.909,12.541,0.012,2,48.6388222,8.9427263
3.4,0.26,-0.09,458.5,359.835,12.542,0.013,2,48.6388222,8.9427263
3.5,0.24,-0.09,458.5,359.952,12.543,0.012,2,48.6388222,8.9427262
3.6,0.26,-0.07,458.6,359.983,12.544,0.01,2,48.6388223,8.9427263
3.8,0.24,-0.06,458.6,359.896,12.545,0.008,2,48.6388225,8.9427262
4.0,0.26,-0.02,458.6,359.944,12.545,0.006,2,48.6388228,8.9427263
4.1,0.23,0.02,458.7,359.92,12.544,0.005,2,48.6388232,8.942726
4.2,0.24,0.07,458.7,360.026,12.543,0.005,2,48.6388237,8.9427262
4.4,0.24,0.09,458.8,360.02,12.542,0.003,2,48.6388238,8.9427262
4.5,0.23,0.15,458.8,359.997,12.542,0.003,2,48.6388243,8.942726
4.6,0.24,0.19,458.9,359.933,12.542,0.002,2,48.6388247,8.9427262
4.8,0.24,0.22,458.9,360.044,12.542,0.013,2,48.638825,8.9427262
5.0,0.24,0.26,458.9,360.002,12.541,0.013,2,48.6388253,8.9427262
5.2,0.23,0.28,459.0,360.039,12.541,0.01,2,48.6388255,8.942726
5.4,0.22,0.32,459.0,360.036,12.541,0.008,2,48.6388258,8.9427258
5.5,0.22,0.35,459.1,359.994,12.542,0.012,2,48.6388262,8.9427258
5.7,0.23,0.39,459.1,360.065,12.542,0.018,2,48.6388265,8.942726
5.9,0.24,0.39,459.1,359.986,12.542,0.013,2,48.6388265,8.9427262
6.1,0.26,0.39,459.2,359.968,12.543,0.016,2,48.6388265,8.9427263
6.3,0.29,0.35,459.2,359.999,12.542,0.021,2,48.6388262,8.9427268
6.5,0.31,0.37,459.2,359.938,12.542,0.019,2,48.6388263,8.942727
6.7,0.36,0.3,459.4,359.883,12.541,0.009,2,48.6388257,8.9427277
6.9,0.4,0.22,459.5,359.907,12.541,0.009,2,48.638825,8.9427283
7.1,0.43,0.2,459.5,359.944,12.542,0.013,2,48.6388248,8.9427287
7.2,0.45,0.2,459.5,360.007,12.542,0.012,2,48.6388248,8.942729
7.3,0.47,0.19,459.5,360.084,12.542,0.015,2,48.6388247,8.9427292
7.4,0.48,0.17,459.6,359.888,12.542,0.017,2,48.6388245,8.9427293
7.5,0.5,0.15,459.6,359.917,12.543,0.017,2,48.6388243,8.9427297
7.6,0.51,0.13,459.6,359.901,12.543,0.012,2,48.6388242,8.9427298
7.7,0.54,0.11,459.6,359.952,12.544,0.013,2,48.638824,8.9427302
7.8,0.55,0.09,459.6,359.894,12.544,0.013,2,48.6388238,8.9427303
8.0,0.56,0.04,459.7,359.851,12.543,0.009,2,48.6388233,8.9427305
8.1,0.58,0.02,459.7,359.859,12.543,0.008,2,48.6388232,8.9427307
8.2,0.59,-0.02,459.7,359.87,12.542,0.008,2,48.6388228,8.9427308
8.3,0.6,-0.04,459.8,359.851,12.543,0.011,2,48.6388227,8.942731
8.4,0.62,-0.07,459.8,359.857,12.543,0.012,2,48.6388223,8.9427313
8.5,0.66,-0.09,459.8,359.859,12.543,0.021,2,48.6388222,8.9427318
8.6,0.67,-0.11,459.8,359.833,12.543,0.022,2,48.638822,8.942732
8.7,0.69,-0.13,459.9,359.878,12.543,0.018,2,48.6388218,8.9427322
8.8,0.7,-0.15,459.9,359.901,12.543,0.018,2,48.6388217,8.9427323
9.0,0.71,-0.17,459.9,359.901,12.542,0.008,2,48.6388215,8.9427325
9.2,0.72,-0.17,459.9,359.899,12.542,0.007,2,48.6388215,8.9427327
9.4,0.73,-0.17,459.9,359.909,12.542,0.016,2,48.6388215,8.9427328
9.6,0.76,-0.17,460.0,359.909,12.542,0.015,2,48.6388215,8.9427332
9.8,0.78,-0.17,460.0,359.87,12.542,0.007,2,48.6388215,8.9427335
10.0,0.8,-0.15,460.0,359.812,12.542,0.001,2,48.6388217,8.9427337
10.2,0.82,-0.15,460.1,359.859,12.541,0.009,2,48.6388217,8.942734
10.4,0.84,-0.15,460.1,359.825,12.541,0.007,2,48.6388217,8.9427343
10.5,0.87,-0.15,460.1,359.79,12.541,0.009,2,48.6388217,8.9427347
10.6,0.89,-0.15,460.1,359.74,12.542,0.003,2,48.6388217,8.942735
10.7,0.91,-0.15,460.1,359.79,12.542,0.004,2,48.6388217,8.9427352
10.8,0.93,-0.15,460.1,359.835,12.54,0.008,2,48.6388217,8.9427355
11.0,0.96,-0.15,460.1,359.828,12.539,0.013,2,48.6388217,8.9427358
11.1,0.97,-0.15,460.1,359.777,12.539,0.017,2,48.6388217,8.942736
11.2,0.99,-0.17,460.0,359.735,12.539,0.017,2,48.6388215,8.9427363
11.3,1.0,-0.17,460.0,359.828,12.541,0.021,2,48.6388215,8.9427365
11.4,1.0,-0.19,460.0,359.817,12.542,0.018,2,48.6388213,8.9427365
11.5,1.0,-0.19,460.0,359.722,12.542,0.017,2,48.6388213,8.9427365
11.6,1.0,-0.19,460.0,359.754,12.542,0.012,2,48.6388213,8.9427365
11.7,1.02,-0.19,460.1,359.857,12.543,0.006,2,48.6388213,8.9427367
11.8,1.02,-0.19,460.1,359.835,12.544,0.005,2,48.6388213,8.9427367
12.0,1.02,-0.19,460.1,359.806,12.545,0.006,2,48.6388213,8.9427367
12.1,1.02,-0.19,460.1,359.878,12.545,0.011,2,48.6388213,8.9427367
12.2,1.02,-0.19,460.1,359.828,12.544,0.011,2,48.6388213,8.9427367
12.3,1.02,-0.19,460.1,359.801,12.543,0.014,2,48.6388213,8.9427367
12.4,1.02,-0.2,460.1,359.814,12.543,0.011,2,48.6388212,8.9427367
12.5,1.0,-0.2,460.1,359.743,12.542,0.005,2,48.6388212,8.9427365
12.6,1.0,-0.22,460.1,359.772,12.542,0.0,2,48.638821,8.9427365
12.7,0.98,-0.22,460.1,359.83,12.542,0.007,2,48.638821,8.9427362
12.8,0.98,-0.24,460.1,359.82,12.541,0.009,2,48.6388208,8.9427362
