t,x,y,altGps,altBaro,voltage,current,speed,sats,lat,lon
0.0,0.0,0.0,459.5,0.307,12.52,0.137,0.44,2,48.6388272,8.9427422
0.1,-0.01,0.0,459.5,0.211,12.52,0.157,0.0,2,48.6388272,8.942742
0.2,-0.01,0.0,459.5,0.159,12.52,0.151,0.66,2,48.6388272,8.942742
0.3,-0.01,0.02,459.5,0.14,12.521,0.133,0.66,2,48.6388273,8.942742
0.4,-0.01,0.0,459.5,0.182,12.521,0.093,0.44,2,48.6388272,8.942742
0.5,0.0,0.0,459.5,0.151,12.522,0.045,0.8,2,48.6388272,8.9427422
0.6,-0.01,0.02,459.5,0.18,12.522,0.016,0.0,2,48.6388273,8.942742
0.7,-0.01,0.02,459.5,0.108,12.522,0.008,0.0,2,48.6388273,8.942742
0.8,-0.01,0.02,459.6,0.048,12.522,0.022,0.0,2,48.6388273,8.942742
0.9,-0.01,0.02,459.6,0.005,12.523,0.018,0.67,2,48.6388273,8.942742
1.0,-0.01,0.04,459.6,0.042,12.523,0.023,0.0,2,48.6388275,8.942742
1.1,-0.01,0.04,459.6,0.011,12.523,0.019,0.0,2,48.6388275,8.942742
1.2,-0.01,0.04,459.6,0.103,12.522,0.02,0.44,2,48.6388275,8.942742
1.3,-0.02,0.04,459.6,0.092,12.523,0.02,0.0,2,48.6388275,8.9427418
1.4,-0.02,0.04,459.6,0.042,12.523,0.024,0.67,2,48.6388275,8.9427418
1.5,-0.02,0.06,459.6,0.137,12.523,0.025,0.0,2,48.6388277,8.9427418
1.6,-0.02,0.06,459.6,0.103,12.523,0.025,0.22,2,48.6388277,8.9427418
1.8,-0.01,0.06,459.6,0.011,12.522,0.025,0.44,2,48.6388277,8.942742
1.9,-0.02,0.06,459.6,0.172,12.522,0.013,0.0,2,48.6388277,8.9427418
2.0,-0.02,0.06,459.6,0.148,12.521,0.006,0.0,2,48.6388277,8.9427418
2.1,-0.02,0.06,459.6,0.114,12.521,0.001,0.44,2,48.6388277,8.9427418
2.2,-0.04,0.06,459.6,0.193,12.521,-0.001,0.0,2,48.6388277,8.9427417
2.3,-0.04,0.06,459.6,0.032,12.521,0.003,0.66,2,48.6388277,8.9427417
2.4,-0.04,0.07,459.6,0.0,12.521,0.013,0.0,2,48.6388278,8.9427417
2.5,-0.04,0.07,459.6,0.069,12.521,0.016,0.0,2,48.6388278,8.9427417
